site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
DUC_A01,044a,Aspidosperma excelsum,Apocynaceae,-2.950165823,-59.92905248,34.9,20160827,False,O,P12,24.17,24.17,feldpausch_regional,0.18,default,1.0,35.08,24.24
DUC_A01,045a,Pouteria gongrijpii,Sapotaceae,-2.950158704,-59.92905547,12.0,20160827,False,O,P12,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,046a,Eschweilera ovata,Lecythidaceae,-2.950118779,-59.92904261,25.2,20160827,False,O,P12,19.9,19.9,feldpausch_regional,0.18,default,1.0,25.38,19.99
DUC_A01,047a,Rinorea guianensis,Violaceae,-2.950118258,-59.92904583,18.0,20160827,False,O,P12,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,048a,Licania octandra,Chrysobalanaceae,-2.950082859,-59.92907137,19.1,20160827,False,O,P12,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,049a,Eschweilera coriacea,Lecythidaceae,-2.950281011,-59.92896211,16.8,20160827,False,O,P12,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4
DUC_A01,050a,,,-2.950034539,-59.92910118,30.9,20160827,False,O,P12,22.52,22.52,feldpausch_regional,0.18,default,1.0,31.08,22.6
DUC_A01,051a,Helicostylis tomentosa,Moraceae,-2.950022452,-59.92909812,12.8,20160827,False,O,P12,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.949972051,-59.92911437,13.0,20160827,False,O,P12,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,053a,Pouteria reticulata,Sapotaceae,-2.949973869,-59.92911826,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08
DUC_A01,054a,Protium paniculatum,Burseraceae,-2.949954175,-59.92913706,13.1,20160827,False,O,P12,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0
DUC_A01,055a,,,-2.949956698,-59.92914253,12.3,20160827,False,L,P12,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,001a,Lacunaria jenmanii,Ochnaceae,-2.958853948,-59.93693399,21.8,20160826,False,O,P13,18.15,18.15,feldpausch_regional,0.18,default,1.0,21.98,18.25
DUC_A01,001b,Diplotropis sp.,Fabaceae,-2.959049397,-59.93706215,50.6,20160826,False,O,P13,29.45,29.45,feldpausch_regional,0.18,default,1.0,50.78,29.51
DUC_A01,002a,Protium paniculatum,Burseraceae,-2.958883235,-59.93698573,22.5,20160826,False,O,P13,18.53,18.53,feldpausch_regional,0.18,default,1.0,22.68,18.62
DUC_A01,002b,,,-2.95912958,-59.93717832,51.0,20160826,True,O,P13,29.57,29.57,feldpausch_regional,0.18,default,1.0,51.18,29.62
DUC_A01,003a,,,-2.95889649,-59.93695786,51.3,20160826,True,O,P13,29.65,29.65,feldpausch_regional,0.18,default,1.0,51.48,29.71
DUC_A01,003b,Qualea paraensis,Vochysiaceae,-2.959187463,-59.93702411,48.0,20160826,False,O,P13,28.69,28.69,feldpausch_regional,0.18,default,1.0,48.18,28.74
DUC_A01,004a,,,-2.958915098,-59.93695722,15.5,20160826,False,O,P13,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,004b,Pouteria sp.,Sapotaceae,-2.959325313,-59.9371596,41.7,20160826,False,O,P13,26.66,26.66,feldpausch_regional,0.18,default,1.0,41.88,26.72
DUC_A01,005a,Eperua bijuga,Fabaceae,-2.958956106,-59.93696896,15.2,20160826,False,O,P13,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,005b,Eschweilera coriacea,Lecythidaceae,-2.959267117,-59.93707045,38.8,20160826,False,O,P13,25.64,25.64,feldpausch_regional,0.18,default,1.0,38.98,25.71
DUC_A01,006a,Mezilaurus itauba,Lauraceae,-2.958965537,-59.93695846,11.0,20160826,False,O,P13,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,006b,Erisma uncinatum,Vochysiaceae,-2.959220964,-59.93713701,60.2,20160826,False,O,P13,31.98,31.98,feldpausch_regional,0.18,default,1.0,60.38,32.03
DUC_A01,007a,Protium paniculatum,Burseraceae,-2.958958616,-59.9369128,19.7,20160826,False,O,P13,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
DUC_A01,007b,,,-2.959179206,-59.9371908,41.5,20160826,False,O,P13,26.59,26.59,feldpausch_regional,0.18,default,1.0,41.68,26.66
DUC_A01,008a,Goupia glabra,Goupiaceae,-2.958991981,-59.93691379,57.8,20160826,False,O,P13,31.39,31.39,feldpausch_regional,0.18,default,1.0,57.98,31.44
DUC_A01,008b,,,-2.959192382,-59.93722378,57.8,20160826,True,O,P13,31.39,31.39,feldpausch_regional,0.18,default,1.0,57.98,31.44
DUC_A01,009a,Pouteria gongrijpii,Sapotaceae,-2.958977221,-59.93686241,15.0,20160826,False,O,P13,14.15,14.15,feldpausch_regional,0.18,default,1.0,15.18,14.27
DUC_A01,009b,Lecythis lurida,Lecythidaceae,-2.959090956,-59.93727347,39.8,20160826,False,O,P13,26.0,26.0,feldpausch_regional,0.18,default,1.0,39.98,26.06
DUC_A01,010a,Pourouma minor,Urticaceae,-2.959006722,-59.9368463,36.5,20160826,False,O,P13,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86
DUC_A01,010b,Qualea paraensis,Vochysiaceae,-2.958999891,-59.93723124,36.6,20160826,False,O,P13,24.82,24.82,feldpausch_regional,0.18,default,1.0,36.78,24.89
DUC_A01,011a,Eschweilera coriacea,Lecythidaceae,-2.95902599,-59.93689311,25.8,20160826,False,O,P13,20.19,20.19,feldpausch_regional,0.18,default,1.0,25.98,20.28
DUC_A01,012a,Lecythis pisonis,Lecythidaceae,-2.959029814,-59.9368909,82.0,20160826,False,O,P13,36.36,36.36,feldpausch_regional,0.18,default,1.0,82.18,36.39
DUC_A01,013a,Protium paniculatum,Burseraceae,-2.959008744,-59.93693455,19.0,20160826,False,O,P13,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,014a,Protium paniculatum,Burseraceae,-2.959020993,-59.93697719,10.8,20160826,False,O,P13,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,015a,Iryanthera paraensis,Myristicaceae,-2.959043445,-59.93689421,12.3,20160826,False,O,P13,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,016a,Brosimum rubescens,Moraceae,-2.959046909,-59.93689323,44.2,20160826,False,O,P13,27.5,27.5,feldpausch_regional,0.18,default,1.0,44.38,27.56
DUC_A01,017a,Pourouma minor,Urticaceae,-2.959050372,-59.93689225,11.8,20160826,False,O,P13,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,018a,,,-2.959067336,-59.93694041,11.3,20160826,True,O,P13,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,019a,Pouteria reticulata,Sapotaceae,-2.959091803,-59.93685711,46.9,20160826,False,O,P13,28.35,28.35,feldpausch_regional,0.18,default,1.0,47.08,28.41
DUC_A01,020a,Protium paniculatum,Burseraceae,-2.959089613,-59.93684512,15.2,20160826,False,O,P13,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,021a,Eschweilera coriacea,Lecythidaceae,-2.959091359,-59.93681758,16.3,20160826,False,O,P13,14.98,14.98,feldpausch_regional,0.18,default,1.0,16.48,15.09
DUC_A01,022a,Protium paniculatum,Burseraceae,-2.959120086,-59.93682136,14.2,20160826,False,O,P13,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,023a,Rinorea guianensis,Violaceae,-2.959123006,-59.9368503,11.2,20160826,False,O,P13,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,024a,Sagotia racemosa,Euphorbiaceae,-2.959128762,-59.93688471,17.9,20160826,False,O,P13,15.95,15.95,feldpausch_regional,0.18,default,1.0,18.08,16.06
DUC_A01,025a,Virola elongata,Myristicaceae,-2.959129959,-59.9369044,11.2,20160826,False,O,P13,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,026a,Astronium graveolens,Anacardiaceae,-2.959169118,-59.93689209,17.4,20160826,False,O,P13,15.65,15.65,feldpausch_regional,0.18,default,1.0,17.58,15.76
DUC_A01,027a,Lacunaria jenmanii,Ochnaceae,-2.959152824,-59.93683308,14.3,20160826,False,O,P13,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81
DUC_A01,028a,,,-2.959156605,-59.93680943,13.1,20160826,False,O,P13,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0
DUC_A01,029a,Protium paniculatum,Burseraceae,-2.959169484,-59.93681528,19.6,20160826,False,O,P13,16.94,16.94,feldpausch_regional,0.18,default,1.0,19.78,17.04
DUC_A01,030a,Hevea brasiliensis,Euphorbiaceae,-2.959169767,-59.93681,11.1,20160826,False,O,P13,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,031a,Qualea paraensis,Vochysiaceae,-2.959174232,-59.93682072,16.5,20160826,False,O,P13,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
DUC_A01,032a,Aniba parviflora,Lauraceae,-2.959188415,-59.93689121,20.4,20160826,False,O,P13,17.39,17.39,feldpausch_regional,0.18,default,1.0,20.58,17.49
DUC_A01,033a,Sloanea guianensis,Elaeocarpaceae,-2.959222166,-59.93684116,20.9,20160826,False,O,P13,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76
DUC_A01,034a,Virola elongata,Myristicaceae,-2.959225594,-59.93681872,17.3,20160826,False,O,P13,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7
DUC_A01,035a,Tapirira guianensis,Anacardiaceae,-2.959206594,-59.93673231,12.3,20160826,False,O,P13,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,036a,Pourouma minor,Urticaceae,-2.959209402,-59.93673787,35.0,20160826,False,O,P13,24.21,24.21,feldpausch_regional,0.18,default,1.0,35.18,24.28
DUC_A01,037a,Couepia racemosa,Chrysobalanaceae,-2.959259215,-59.93684033,11.5,20160826,False,O,P13,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
DUC_A01,038a,,,-2.959256446,-59.9368368,27.2,20160826,True,O,P13,20.86,20.86,feldpausch_regional,0.18,default,1.0,27.38,20.94
DUC_A01,039a,Licania guianensis,Chrysobalanaceae,-2.959264468,-59.93685268,27.7,20160826,False,O,P13,21.09,21.09,feldpausch_regional,0.18,default,1.0,27.88,21.17
DUC_A01,040a,Sagotia racemosa,Euphorbiaceae,-2.959258842,-59.93686102,13.2,20160826,False,O,P13,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,041a,Myrcia splendens,Myrtaceae,-2.959177824,-59.93693807,27.5,20160826,False,O,P13,21.0,21.0,feldpausch_regional,0.18,default,1.0,27.68,21.08
DUC_A01,042a,,,-2.959169978,-59.93693237,15.9,20160826,True,O,P13,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
DUC_A01,043a,,,-2.959145788,-59.9369564,15.5,20160826,True,O,P13,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,044a,Licania octandra,Chrysobalanaceae,-2.959120161,-59.93695074,20.3,20160826,False,O,P13,17.33,17.33,feldpausch_regional,0.18,default,1.0,20.48,17.43
DUC_A01,045a,Rinorea guianensis,Violaceae,-2.959099411,-59.93692197,18.9,20160826,False,O,P13,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64
DUC_A01,046a,Helicostylis tomentosa,Moraceae,-2.959088451,-59.93693335,42.0,20160826,False,O,P13,26.77,26.77,feldpausch_regional,0.18,default,1.0,42.18,26.83
DUC_A01,047a,,,-2.959089581,-59.93694896,13.2,20160826,True,O,P13,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,048a,,,-2.959088459,-59.93695062,12.5,20160826,True,O,P13,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,049a,Pouteria reticulata,Sapotaceae,-2.959078396,-59.93695031,50.1,20160826,False,O,P13,29.31,29.31,feldpausch_regional,0.18,default,1.0,50.28,29.36
DUC_A01,050a,,,-2.95905783,-59.9369966,17.0,20160826,False,O,P13,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,051a,Eperua bijuga,Fabaceae,-2.959034267,-59.93702932,16.8,20160826,False,O,P13,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4
DUC_A01,052a,Guarea guidonia,Meliaceae,-2.958973142,-59.93702995,10.0,20160826,False,O,P13,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,001a,Ocotea cernua,Lauraceae,-2.96024993,-59.93664921,16.4,20160826,False,O,P14,15.04,15.04,feldpausch_regional,0.18,default,1.0,16.58,15.15
DUC_A01,001b,Pouteria cladantha,Sapotaceae,-2.960493215,-59.93682793,46.0,20160826,False,O,P14,28.07,28.07,feldpausch_regional,0.18,default,1.0,46.18,28.13
DUC_A01,002a,Diospyros artanthifolia,Ebenaceae,-2.960293813,-59.93669065,25.9,20160826,False,O,P14,20.24,20.24,feldpausch_regional,0.18,default,1.0,26.08,20.33
DUC_A01,002b,Erisma uncinatum,Vochysiaceae,-2.960521701,-59.9368034,42.2,20160826,False,O,P14,26.83,26.83,feldpausch_regional,0.18,default,1.0,42.38,26.89
DUC_A01,003a,Helicostylis tomentosa,Moraceae,-2.960315451,-59.93672009,20.0,20160826,False,O,P14,17.17,17.17,feldpausch_regional,0.18,default,1.0,20.18,17.27
DUC_A01,003b,,,-2.9605507,-59.93674869,43.2,20160826,True,O,P14,27.17,27.17,feldpausch_regional,0.18,default,1.0,43.38,27.23
DUC_A01,004a,Dipteryx odorata,Fabaceae,-2.960333911,-59.93671625,45.0,20160826,False,O,P14,27.76,27.76,feldpausch_regional,0.18,default,1.0,45.18,27.81
DUC_A01,004b,Couratari stellata,Lecythidaceae,-2.960554644,-59.9367568,42.2,20160826,False,O,P14,26.83,26.83,feldpausch_regional,0.18,default,1.0,42.38,26.89
DUC_A01,005a,Eriotheca globosa,Malvaceae,-2.960298848,-59.93667812,26.6,20160826,False,O,P14,20.58,20.58,feldpausch_regional,0.18,default,1.0,26.78,20.66
DUC_A01,005b,Pouteria cladantha,Sapotaceae,-2.960615539,-59.93674686,35.2,20160826,False,O,P14,24.28,24.28,feldpausch_regional,0.18,default,1.0,35.38,24.36
DUC_A01,006a,Sacoglottis guianensis,Humiriaceae,-2.960319969,-59.93668172,11.4,20160826,False,O,P14,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,006b,Erisma uncinatum,Vochysiaceae,-2.960726165,-59.93690687,65.5,20160826,False,O,P14,33.2,33.2,feldpausch_regional,0.18,default,1.0,65.68,33.24
DUC_A01,007a,Guatteria schomburgkiana,Annonaceae,-2.960357793,-59.93670483,17.0,20160826,False,O,P14,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,007b,Couratari stellata,Lecythidaceae,-2.960723501,-59.93690136,48.7,20160826,False,O,P14,28.9,28.9,feldpausch_regional,0.18,default,1.0,48.88,28.95
DUC_A01,008a,Eriotheca globosa,Malvaceae,-2.960351235,-59.93665832,15.6,20160826,False,O,P14,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65
DUC_A01,008b,Symphonia globulifera,Clusiaceae,-2.960628866,-59.93695701,55.0,20160826,False,O,P14,30.67,30.67,feldpausch_regional,0.18,default,1.0,55.18,30.72
DUC_A01,009a,Iryanthera paraensis,Myristicaceae,-2.960379247,-59.93668015,12.1,20160826,False,O,P14,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,009b,Eriotheca globosa,Malvaceae,-2.960619323,-59.93693742,42.4,20160826,False,O,P14,26.9,26.9,feldpausch_regional,0.18,default,1.0,42.58,26.96
DUC_A01,010a,Protium paniculatum,Burseraceae,-2.960370454,-59.93663107,21.7,20160826,False,O,P14,18.1,18.1,feldpausch_regional,0.18,default,1.0,21.88,18.2
DUC_A01,010b,Brosimum parinarioides,Moraceae,-2.960492722,-59.9370533,54.4,20160826,False,O,P14,30.51,30.51,feldpausch_regional,0.18,default,1.0,54.58,30.56
DUC_A01,011a,Hymenolobium petraeum,Fabaceae,-2.96038747,-59.93665126,59.0,20160826,False,O,P14,31.69,31.69,feldpausch_regional,0.18,default,1.0,59.18,31.74
DUC_A01,011b,Stryphnodendron pulcherrimum,Fabaceae,-2.9604728,-59.9370538,44.6,20160826,False,O,P14,27.63,27.63,feldpausch_regional,0.18,default,1.0,44.78,27.68
DUC_A01,012a,,,-2.960382378,-59.93662215,34.8,20160826,False,O,P14,24.13,24.13,feldpausch_regional,0.18,default,1.0,34.98,24.2
DUC_A01,013a,Licania guianensis,Chrysobalanaceae,-2.960414844,-59.93664275,12.5,20160826,False,O,P14,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,014a,Pouteria gongrijpii,Sapotaceae,-2.960416531,-59.93664204,37.1,20160826,False,O,P14,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08
DUC_A01,015a,Brosimum parinarioides,Moraceae,-2.96043268,-59.9366522,12.7,20160826,False,O,P14,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73
DUC_A01,016a,,,-2.960458125,-59.93670638,34.5,20160826,True,O,P14,24.01,24.01,feldpausch_regional,0.18,default,1.0,34.68,24.08
DUC_A01,017a,Helicostylis tomentosa,Moraceae,-2.960475621,-59.93669648,11.8,20160826,False,O,P14,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,018a,Oenocarpus bataua,Arecaceae,-2.960414689,-59.93660495,11.9,20160826,False,P,P14,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,019a,,,-2.960462429,-59.93664444,27.1,20160826,True,O,P14,20.81,20.81,feldpausch_regional,0.18,default,1.0,27.28,20.9
DUC_A01,020a,Protium paniculatum,Burseraceae,-2.960465939,-59.93661826,14.0,20160826,False,O,P14,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,021a,Helicostylis tomentosa,Moraceae,-2.960440116,-59.93657986,33.2,20160826,False,O,P14,23.48,23.48,feldpausch_regional,0.18,default,1.0,33.38,23.56
DUC_A01,022a,Sloanea guianensis,Elaeocarpaceae,-2.96049693,-59.93662766,28.1,20160826,False,O,P14,21.28,21.28,feldpausch_regional,0.18,default,1.0,28.28,21.36
DUC_A01,023a,Oenocarpus bataua,Arecaceae,-2.960501133,-59.93662586,11.9,20160826,False,P,P14,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,024a,Eriotheca globosa,Malvaceae,-2.960503003,-59.93660462,20.4,20160826,False,O,P14,17.39,17.39,feldpausch_regional,0.18,default,1.0,20.58,17.49
DUC_A01,025a,Pouteria sp.,Sapotaceae,-2.960518768,-59.9366057,16.0,20160826,False,O,P14,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
DUC_A01,026a,,,-2.96052667,-59.93660525,15.1,20160826,False,O,P14,14.21,14.21,feldpausch_regional,0.18,default,1.0,15.28,14.33
DUC_A01,027a,,,-2.960509295,-59.93659036,51.2,20160826,False,O,P14,29.63,29.63,feldpausch_regional,0.18,default,1.0,51.38,29.68
DUC_A01,028a,Couratari stellata,Lecythidaceae,-2.960538501,-59.93658775,46.5,20160826,False,O,P14,28.23,28.23,feldpausch_regional,0.18,default,1.0,46.68,28.28
DUC_A01,029a,Nectandra cuspidata,Lauraceae,-2.960548934,-59.93658622,12.0,20160826,False,O,P14,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,030a,,,-2.960558693,-59.93661269,15.5,20160826,False,O,P14,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,031a,Pouteria gongrijpii,Sapotaceae,-2.960567697,-59.93656412,27.7,20160826,False,O,P14,21.09,21.09,feldpausch_regional,0.18,default,1.0,27.88,21.17
DUC_A01,032a,,,-2.96060609,-59.93656587,12.1,20160826,False,O,P14,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,033a,,,-2.960630998,-59.93653961,41.5,20160826,True,O,P14,26.59,26.59,feldpausch_regional,0.18,default,1.0,41.68,26.66
DUC_A01,034a,Licania octandra,Chrysobalanaceae,-2.960657207,-59.93655619,30.8,20160826,False,O,P14,22.48,22.48,feldpausch_regional,0.18,default,1.0,30.98,22.55
DUC_A01,035a,,,-2.960636787,-59.93660226,21.8,20160826,True,O,P14,18.15,18.15,feldpausch_regional,0.18,default,1.0,21.98,18.25
DUC_A01,036a,Eriotheca globosa,Malvaceae,-2.960732276,-59.93686334,12.0,20160826,False,O,P14,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,037a,Poeppigia procera,Fabaceae,-2.960733819,-59.93686446,15.6,20160826,False,O,P14,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65
DUC_A01,038a,Simarouba amara,Simaroubaceae,-2.96078108,-59.93689382,18.1,20160826,False,O,P14,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18
DUC_A01,039a,Batesia floribunda,Fabaceae,-2.960575259,-59.93662177,14.0,20160826,False,O,P14,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,040a,Simarouba amara,Simaroubaceae,-2.960574494,-59.93662019,16.7,20160826,False,O,P14,15.22,15.22,feldpausch_regional,0.18,default,1.0,16.88,15.34
DUC_A01,041a,Nectandra cuspidata,Lauraceae,-2.960567801,-59.93662312,12.3,20160826,False,O,P14,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,042a,Pouteria sp.,Sapotaceae,-2.960554078,-59.93668268,23.9,20160826,False,O,P14,19.25,19.25,feldpausch_regional,0.18,default,1.0,24.08,19.34
DUC_A01,043a,,,-2.960536018,-59.93666635,12.0,20160826,False,O,P14,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,044a,Oenocarpus bataua,Arecaceae,-2.960500223,-59.93668242,20.6,20160826,False,P,P14,17.5,17.5,feldpausch_regional,0.18,default,1.0,20.78,17.6
DUC_A01,045a,Miconia poeppigii,Melastomataceae,-2.960481754,-59.93670074,33.4,20160826,False,O,P14,23.57,23.57,feldpausch_regional,0.18,default,1.0,33.58,23.64
DUC_A01,046a,Protium paniculatum,Burseraceae,-2.96046668,-59.93671766,21.4,20160826,False,O,P14,17.94,17.94,feldpausch_regional,0.18,default,1.0,21.58,18.04
DUC_A01,047a,Qualea paraensis,Vochysiaceae,-2.960417764,-59.93672971,35.3,20160826,False,O,P14,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39
DUC_A01,048a,,,-2.960410676,-59.93674839,24.3,20160826,False,O,P14,19.45,19.45,feldpausch_regional,0.18,default,1.0,24.48,19.54
DUC_A01,049a,,,-2.960397922,-59.93678238,10.3,20160826,False,O,P14,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
DUC_A01,050a,Protium paniculatum,Burseraceae,-2.960389555,-59.93676328,11.1,20160826,False,O,P14,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,051a,Virola michelii,Myristicaceae,-2.960381199,-59.93674626,60.0,20160826,False,O,P14,31.94,31.94,feldpausch_regional,0.18,default,1.0,60.18,31.98
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.96037284,-59.9367189,11.0,20160826,False,O,P14,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,053a,Pouteria sp.,Sapotaceae,-2.960370444,-59.93676159,10.3,20160826,False,O,P14,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
DUC_A01,001a,Oenocarpus bataua,Arecaceae,-2.962090253,-59.93691191,17.7,20160826,False,P,P15,15.83,15.83,feldpausch_regional,0.18,default,1.0,17.88,15.94
DUC_A01,001b,Couratari stellata,Lecythidaceae,-2.962150395,-59.93695431,68.7,20160826,False,O,P15,33.89,33.89,feldpausch_regional,0.18,default,1.0,68.88,33.92
DUC_A01,002a,Eperua bijuga,Fabaceae,-2.962120553,-59.93688537,41.5,20160826,False,O,P15,26.59,26.59,feldpausch_regional,0.18,default,1.0,41.68,26.66
DUC_A01,002b,Sextonia rubra,Lauraceae,-2.962159857,-59.93695118,43.0,20160826,False,O,P15,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16
DUC_A01,003a,Protium paniculatum,Burseraceae,-2.962128503,-59.93688097,10.0,20160826,False,O,P15,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,003b,Hymenaea courbaril,Fabaceae,-2.962165741,-59.93701988,75.4,20160826,False,O,P15,35.2,35.2,feldpausch_regional,0.18,default,1.0,75.58,35.23
DUC_A01,004a,Guatteria schomburgkiana,Annonaceae,-2.96214065,-59.93687078,10.4,20160826,False,O,P15,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,004b,Brosimum guianense,Moraceae,-2.96242944,-59.93693417,66.7,20160826,False,O,P15,33.46,33.46,feldpausch_regional,0.18,default,1.0,66.88,33.5
DUC_A01,005a,Protium paniculatum,Burseraceae,-2.96215052,-59.93686008,16.1,20160826,False,O,P15,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,005b,Eriotheca globosa,Malvaceae,-2.962429326,-59.93689389,63.6,20160826,False,O,P15,32.78,32.78,feldpausch_regional,0.18,default,1.0,63.78,32.82
DUC_A01,006a,Protium paniculatum,Burseraceae,-2.962154944,-59.93685471,16.1,20160826,False,O,P15,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,006b,Pouteria oppositifolia,Sapotaceae,-2.962441751,-59.93695241,55.0,20160826,False,O,P15,30.67,30.67,feldpausch_regional,0.18,default,1.0,55.18,30.72
DUC_A01,007a,Protium paniculatum,Burseraceae,-2.96216176,-59.93684393,13.9,20160826,False,O,P15,13.42,13.42,feldpausch_regional,0.18,default,1.0,14.08,13.54
DUC_A01,007b,Ocotea cernua,Lauraceae,-2.962512408,-59.93685226,43.0,20160826,False,O,P15,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16
DUC_A01,008a,Sterculia pruriens,Malvaceae,-2.962169652,-59.93683736,36.4,20160826,False,O,P15,24.75,24.75,feldpausch_regional,0.18,default,1.0,36.58,24.82
DUC_A01,008b,Helicostylis tomentosa,Moraceae,-2.962414799,-59.93701914,38.4,20160826,False,O,P15,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56
DUC_A01,009a,Oenocarpus bataua,Arecaceae,-2.962120652,-59.9368451,19.5,20160826,False,P,P15,16.88,16.88,feldpausch_regional,0.18,default,1.0,19.68,16.99
DUC_A01,010a,,,-2.962168691,-59.93680239,15.8,20160826,True,O,P15,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78
