site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A03,055b,Casearia grandiflora,Salicaceae,727283.285622824,9655302.760848,O,17.3,False,,,20160310.0,19.0,False,20180903,7,16.6,14.82,local_fit,0.567,observed,1.0,19.57,15.11
TAP_A03,056a,Astrocaryum aculeatum,Arecaceae,727259.63494116,9655291.44068,P,30.0,False,,,20160310.0,27.1,False,20180903,7,20.81,19.58,local_fit,0.0,observed,1.0,27.1,19.58
TAP_A03,056b,,,727281.4190263998,9655301.737760002,O,14.0,True,,,20160310.0,18.9,False,20180903,7,16.54,13.32,local_fit,1.633,observed,1.0,20.53,14.06
TAP_A03,057a,Jacaranda copaia,Bignoniaceae,727260.60920112,9655288.5917,O,45.5,False,,,20160310.0,49.3,False,20180903,7,29.08,24.17,local_fit,1.267,observed,1.0,50.57,24.48
TAP_A03,057b,Maquira coriacea,Moraceae,727283.38235322,9655298.69003,O,11.8,False,15.29,25.01,20160310.0,13.8,False,20180903,7,13.36,25.01,measured,0.667,observed,1.0,14.47,25.83
TAP_A03,058a,Goupia glabra,Goupiaceae,727261.9082144,9655284.79306,O,11.7,False,,,20160310.0,11.8,False,20180903,7,11.96,12.16,local_fit,0.033,observed,1.0,11.83,12.19
TAP_A03,058b,Neea oppositifolia,Nyctaginaceae,727287.396663,9655299.646,O,12.4,False,,,20160310.0,18.0,False,20180903,7,16.01,12.52,local_fit,1.867,observed,1.0,19.87,13.36
TAP_A03,059a,Guatteria schomburgkiana,Annonaceae,727261.2368429198,9655280.481248,O,12.3,False,6.55,9.69,20160310.0,12.4,False,20180903,7,12.39,9.69,measured,0.033,observed,1.0,12.43,9.71
TAP_A03,059b,,,727288.6541194998,9655302.82141,O,11.7,False,,,20160310.0,12.2,False,20180903,7,12.25,12.16,local_fit,0.167,observed,1.0,12.37,12.28
TAP_A03,060a,Dimorphandra macrostachya,Fabaceae,727262.581388,9655279.69448,O,23.5,False,,,20160310.0,24.0,False,20180903,7,19.3,17.3,local_fit,0.167,observed,1.0,24.17,17.37
TAP_A03,060b,Guatteria schomburgkiana,Annonaceae,727284.91253628,9655297.09912,O,22.3,False,,,20160310.0,23.6,False,20180903,7,19.1,16.85,local_fit,0.433,observed,1.0,24.03,17.04
TAP_A03,061a,Goupia glabra,Goupiaceae,727270.1861319998,9655282.49672,O,16.4,False,,,20160310.0,18.8,False,20180903,7,16.48,14.43,local_fit,0.8,observed,1.0,19.6,14.83
TAP_A03,061b,,,727290.7873309439,9655298.960104,O,11.7,False,,,20160310.0,12.4,False,20180903,7,12.39,12.16,local_fit,0.233,observed,1.0,12.63,12.32
TAP_A03,062a,,,727272.8422046071,9655276.2901908,O,16.4,False,17.17,21.64,20160310.0,18.5,False,20180903,7,16.31,21.64,measured,0.7,observed,1.0,19.2,22.17
TAP_A03,062b,Bagassa guianensis,Moraceae,727292.74445282,9655295.67983,O,18.0,False,8.33,13.39,20160310.0,20.4,False,20180903,7,17.39,13.39,measured,0.8,observed,1.0,21.2,13.73
TAP_A03,063a,Vismia guianensis,Hypericaceae,727266.937246928,9655273.169568,O,18.2,False,,,20160310.0,18.0,False,20180903,7,16.01,15.21,local_fit,0.0,observed,1.0,18.0,15.21
TAP_A03,063b,Stryphnodendron pulcherrimum,Fabaceae,727292.649517296,9655292.180716,O,19.4,False,12.67,16.85,20160310.0,20.8,False,20180903,7,17.61,16.85,measured,0.467,observed,1.0,21.27,17.1
TAP_A03,064a,Bagassa guianensis,Moraceae,727265.9676308999,9655272.92231,O,22.6,False,,,20160310.0,26.4,False,20180903,7,20.48,16.97,local_fit,1.267,observed,1.0,27.67,17.47
TAP_A03,064b,Apeiba petoumo,Malvaceae,727291.099178,9655290.20288,O,10.3,False,,,20160310.0,11.6,False,20180903,7,11.82,11.4,local_fit,0.433,observed,1.0,12.03,11.7
TAP_A03,065a,,,727272.3285059358,9655269.572672,O,35.5,False,,,20160310.0,36.6,False,20180903,7,24.82,21.32,local_fit,0.367,observed,1.0,36.97,21.44
TAP_A03,065b,,,727289.752553312,9655283.875052,O,18.0,False,,,20160310.0,21.2,False,20180903,7,17.83,15.12,local_fit,1.067,observed,1.0,22.27,15.6
TAP_A03,066a,Bagassa guianensis,Moraceae,727272.669961304,9655269.48263,O,30.8,False,,,20160310.0,36.6,False,20180903,7,24.82,19.84,local_fit,1.933,observed,1.0,38.53,20.42
TAP_A03,066b,Cecropia palmata,Urticaceae,727295.452384424,9655285.745672,O,22.9,False,,,20160310.0,,True,20180903,7,,17.08,local_fit,0.333,site_median,1.0,,
TAP_A03,067a,Bagassa guianensis,Moraceae,727272.6068868821,9655269.6736856,O,14.0,False,9.07,13.46,20160310.0,15.9,False,20180903,7,14.73,13.46,measured,0.633,observed,1.0,16.53,13.82
TAP_A03,067b,Inga thibaudiana,Fabaceae,727295.228100804,9655279.070078,O,14.3,False,,,20160310.0,15.5,False,20180903,7,14.47,13.46,local_fit,0.4,observed,1.0,15.9,13.7
TAP_A03,068a,Attalea maripa,Arecaceae,727272.951836614,9655268.9430496,P,47.0,False,,,20160310.0,45.5,False,20180903,7,27.91,24.57,local_fit,0.0,observed,1.0,45.5,24.57
TAP_A03,068b,Inga thibaudiana,Fabaceae,727295.30959644,9655278.77564,O,34.8,False,7.98,18.08,20160310.0,35.7,False,20180903,7,24.48,18.08,measured,0.3,observed,1.0,36.0,18.17
TAP_A03,069a,,,727274.40303304,9655269.57614,O,24.6,False,,,20160310.0,26.2,False,20180903,7,20.38,17.71,local_fit,0.533,observed,1.0,26.73,17.94
TAP_A03,069b,Cecropia palmata,Urticaceae,727296.7043322799,9655270.104680002,O,20.2,False,,,20160310.0,20.4,False,20180903,7,17.39,16.03,local_fit,0.067,observed,1.0,20.47,16.07
TAP_A03,070a,Casearia grandiflora,Salicaceae,727269.4242181838,9655265.849024,O,23.6,False,,,20160310.0,24.3,False,20180903,7,19.45,17.34,local_fit,0.233,observed,1.0,24.53,17.45
TAP_A03,070b,Bagassa guianensis,Moraceae,727298.8568051358,9655269.582756,O,17.8,False,,,20160310.0,18.1,False,20180903,7,16.07,15.04,local_fit,0.1,observed,1.0,18.2,15.1
TAP_A03,071a,,,727277.019782488,9655262.496446,O,12.5,True,14.28,22.03,20160310.0,,True,20180903,7,,22.03,measured,0.333,site_median,1.0,,
TAP_A03,071b,Vismia guianensis,Hypericaceae,727300.063911512,9655268.828096,O,26.5,False,,8.02,20160310.0,24.1,False,20180903,7,19.35,8.02,measured,0.0,observed,1.0,24.1,8.02
TAP_A03,072a,Casearia grandiflora,Salicaceae,727271.91118944,9655258.52848,O,16.6,False,,,20160310.0,20.1,False,20180903,7,17.22,14.51,local_fit,1.167,observed,1.0,21.27,15.06
TAP_A03,072b,Banara guianensis,Salicaceae,727299.4775339199,9655267.32296,O,10.3,False,13.4,18.04,20160310.0,,True,20180903,7,,18.04,measured,0.333,site_median,1.0,,
TAP_A03,073a,Inga sp,Fabaceae,727270.711819664,9655256.07434,O,14.4,False,,,20160310.0,14.4,False,20180903,7,13.76,13.51,local_fit,0.0,observed,1.0,14.4,13.51
TAP_A03,073b,Inga alba,Fabaceae,727293.664208664,9655266.642928,O,17.3,False,,,20160310.0,17.6,False,20180903,7,15.77,14.82,local_fit,0.1,observed,1.0,17.7,14.88
TAP_A03,074a,Inga sp,Fabaceae,727270.711819664,9655256.07434,O,14.9,False,,,20160310.0,15.0,False,20180903,7,14.15,13.74,local_fit,0.033,observed,1.0,15.03,13.76
TAP_A03,074b,Inga alba,Fabaceae,727293.720309128,9655266.447696,O,14.0,False,,,20160310.0,14.7,False,20180903,7,13.95,13.32,local_fit,0.233,observed,1.0,14.93,13.47
TAP_A03,075a,Inga sp,Fabaceae,727270.8605065291,9655256.2339984,O,16.1,False,,,20160310.0,16.3,False,20180903,7,14.98,14.29,local_fit,0.067,observed,1.0,16.37,14.33
TAP_A03,076a,Couratari stellata,Lecythidaceae,727240.90793984,9655294.02698,O,,,,,,10.7,False,20180903,7,11.15,11.15,feldpausch_regional,0.333,site_median,1.0,11.03,11.4
TAP_A03,101a,Himatanthus sucuuba,Apocynaceae,727259.3163734,9655267.83072,O,,,,,,11.1,False,20180903,7,11.45,11.45,feldpausch_regional,0.333,site_median,1.0,11.43,11.7
TAP_A03,102a,Bagassa guianensis,Moraceae,727264.8055572798,9655279.44432,O,,,,,,9.9,False,20180903,7,10.55,10.55,feldpausch_regional,0.333,site_median,1.0,10.23,10.8
TAP_A03,103a,Licania canescens,Chrysobalanaceae,727257.4930494399,9655278.88638,O,,,,,,11.9,False,20180903,7,12.03,12.03,feldpausch_regional,0.333,site_median,1.0,12.23,12.27
TAP_A03,104a,Guatteria schomburgkiana,Annonaceae,727259.6610346,9655285.02944,O,,,,,,10.2,False,20180903,7,10.78,10.78,feldpausch_regional,0.333,site_median,1.0,10.53,11.03
TAP_A03,105a,Himatanthus sucuuba,Apocynaceae,727261.71988928,9655295.007064,O,,,,,,10.3,False,20180903,7,10.85,10.85,feldpausch_regional,0.333,site_median,1.0,10.63,11.1
TAP_A03,106a,Inga thibaudiana,Fabaceae,727258.475084992,9655298.078432,O,,,,,,10.3,False,20180903,7,10.85,10.85,feldpausch_regional,0.333,site_median,1.0,10.63,11.1
TAP_A03,107a,Cordia scabrifolia,Boraginaceae,727243.132305788,9655288.15097,O,,,,,,12.5,False,20180903,7,12.46,12.46,feldpausch_regional,0.333,site_median,1.0,12.83,12.69
TAP_A03,108a,Tapirira guianensis,Anacardiaceae,727250.7855782398,9655297.75238,O,,,,,,10.4,False,20180903,7,10.93,10.93,feldpausch_regional,0.333,site_median,1.0,10.73,11.18
TAP_A03,109a,Jacaranda copaia,Bignoniaceae,727259.80323008,9655300.724104,O,,,,,,10.9,False,20180903,7,11.3,11.3,feldpausch_regional,0.333,site_median,1.0,11.23,11.55
TAP_A03,110a,Inga thibaudiana,Fabaceae,727258.3664757198,9655301.68448,O,,,,,,10.3,False,20180903,7,10.85,10.85,feldpausch_regional,0.333,site_median,1.0,10.63,11.1
TAP_A03,001a,Jacaranda copaia,Bignoniaceae,727234.759116144,9655084.56143984,O,25.6,False,,,20160309.0,,True,20180903,8,,18.07,local_fit,0.333,site_median,1.0,,
TAP_A03,001b,Neea oppositifolia,Nyctaginaceae,727262.37416356,9655081.1354816,O,33.2,False,,,20160309.0,34.7,False,20180903,8,24.09,20.61,local_fit,0.5,observed,1.0,35.2,20.77
TAP_A03,002a,Jacaranda copaia,Bignoniaceae,727234.4449344638,9655086.32542304,O,14.1,False,,,20160309.0,16.2,False,20180903,8,14.91,13.36,local_fit,0.7,observed,1.0,16.9,13.75
TAP_A03,002b,Sterculia pruriens,Malvaceae,727263.42442096,9655083.0678856,O,12.0,False,12.85,15.26,20160309.0,15.0,False,20180903,8,14.15,15.26,measured,1.0,observed,1.0,16.0,15.95
TAP_A03,003a,Bixa arborea,Bixaceae,727246.20142928,9655083.4462608,O,24.3,False,,,20160309.0,30.0,False,20180903,8,22.13,17.6,local_fit,1.9,observed,1.0,31.9,18.25
TAP_A03,003b,Cecropia palmata,Urticaceae,727262.508215128,9655083.94651808,O,32.0,False,,,20160309.0,30.6,False,20180903,8,22.39,20.23,local_fit,0.0,observed,1.0,30.6,20.23
TAP_A03,004a,,,727242.51431152,9655086.8727152,O,16.4,True,,,20160309.0,,True,20180903,8,,14.43,local_fit,0.333,site_median,1.0,,
TAP_A03,004b,Laetia procera,Salicaceae,727257.692772104,9655083.421063442,O,15.9,False,,,20160309.0,17.1,False,20180903,8,15.47,14.2,local_fit,0.4,observed,1.0,17.5,14.42
TAP_A03,005a,Parkia paraensis,Fabaceae,727248.271556128,9655087.02805808,O,12.2,False,,,20160309.0,13.8,False,20180903,8,13.36,12.42,local_fit,0.533,observed,1.0,14.33,12.75
TAP_A03,005b,,,727258.83774764,9655087.4387504,O,15.6,True,,,20160309.0,,True,20180903,8,,14.07,local_fit,0.333,site_median,1.0,,
TAP_A03,006a,Rinorea guianensis,Violaceae,727245.425837044,9655087.73221784,O,12.9,False,,,20160309.0,13.1,False,20180903,8,12.88,12.78,local_fit,0.067,observed,1.0,13.17,12.82
TAP_A03,006b,Eschweilera ovata,Lecythidaceae,727260.7259972598,9655086.798363602,O,28.5,False,,,20160309.0,28.6,False,20180903,8,21.5,19.08,local_fit,0.033,observed,1.0,28.63,19.1
TAP_A03,007a,Jacaranda copaia,Bignoniaceae,727246.415010344,9655088.44553784,O,25.6,False,,,20160309.0,27.7,False,20180903,8,21.09,18.07,local_fit,0.7,observed,1.0,28.4,18.34
TAP_A03,007b,Cecropia ficifolia,Urticaceae,727265.328540136,9655082.81611496,O,10.3,False,15.04,18.42,20160309.0,10.5,False,20180903,8,11.0,18.42,measured,0.067,observed,1.0,10.57,18.5
TAP_A03,008a,,,727247.5156213118,9655087.28170432,O,26.8,True,,19.04,20160309.0,,True,20180903,8,,19.04,measured,0.333,site_median,1.0,,
TAP_A03,008b,,,727260.8109033318,9655088.60044152,O,25.9,False,,,20160309.0,,True,20180903,8,,18.18,local_fit,0.333,site_median,1.0,,
TAP_A03,009a,Jacaranda copaia,Bignoniaceae,727244.54016096,9655089.4647856,O,11.9,False,14.42,15.96,20160309.0,,True,20180903,8,,15.96,measured,0.333,site_median,1.0,,
TAP_A03,009b,Pouteria gongrijpii,Sapotaceae,727260.82033734,9655088.8006724,O,21.5,False,,,20160309.0,,True,20180903,8,,16.54,local_fit,0.333,site_median,1.0,,
TAP_A03,010a,Inga thibaudiana,Fabaceae,727241.759603368,9655091.81154048,O,15.8,False,,,20160309.0,,True,20180903,8,,14.16,local_fit,0.333,site_median,1.0,,
TAP_A03,010b,Inga thibaudiana,Fabaceae,727259.8732543358,9655089.06843896,O,12.1,False,,,20160309.0,15.4,False,20180903,8,14.41,12.37,local_fit,1.1,observed,1.0,16.5,12.96
TAP_A03,011a,Parkia paraensis,Fabaceae,727243.6736956718,9655091.68064992,O,15.7,False,,,20160309.0,18.7,False,20180903,8,16.42,14.11,local_fit,1.0,observed,1.0,19.7,14.61
TAP_A03,011b,Sapium marmieri,Euphorbiaceae,727257.97405384,9655089.5026024,O,15.1,False,,,20160309.0,15.3,False,20180903,8,14.34,13.84,local_fit,0.067,observed,1.0,15.37,13.89
TAP_A03,012a,Cecropia ficifolia,Urticaceae,727243.7063519598,9655092.4615056,O,31.9,False,,,20160309.0,,True,20180903,8,,20.2,local_fit,0.333,site_median,1.0,,
TAP_A03,012b,Bagassa guianensis,Moraceae,727262.0429114798,9655094.3471268,O,12.2,False,,,20160309.0,11.3,False,20180903,8,11.6,12.42,local_fit,0.0,observed,1.0,11.3,12.42
TAP_A03,013a,Couratari stellata,Lecythidaceae,727236.656662593,9655091.38568341,O,10.1,False,,,20160309.0,12.4,False,20180903,8,12.39,11.29,local_fit,0.767,observed,1.0,13.17,11.77
TAP_A03,013b,Cecropia palmata,Urticaceae,727259.1722921839,9655094.62699424,O,16.2,False,14.89,17.58,20160309.0,16.6,False,20180903,8,15.16,17.58,measured,0.133,observed,1.0,16.73,17.68
TAP_A03,014a,Jacaranda copaia,Bignoniaceae,727237.165781838,9655092.125677828,O,23.0,False,17.62,29.5,20160309.0,24.5,False,20180903,8,19.55,29.5,measured,0.5,observed,1.0,25.0,29.88
TAP_A03,014b,Xylopia sp,Annonaceae,727261.95737044,9655092.5425404,O,11.3,False,,,20160309.0,,True,20180903,8,,11.95,local_fit,0.333,site_median,1.0,,
TAP_A03,015a,Cordia scabrifolia,Boraginaceae,727234.360429127,9655091.54542779,O,11.2,False,10.33,14.62,20160309.0,13.7,False,20180903,8,13.29,14.62,measured,0.833,observed,1.0,14.53,15.23
TAP_A03,015b,Neea oppositifolia,Nyctaginaceae,727262.97260806,9655093.6847516,O,23.9,False,,,20160309.0,20.7,False,20180903,8,17.56,17.45,local_fit,0.0,observed,1.0,20.7,17.45
TAP_A03,016a,Jacaranda copaia,Bignoniaceae,727234.324534032,9655093.09194352,O,10.1,False,,,20160309.0,,True,20180903,8,,11.29,local_fit,0.333,site_median,1.0,,
TAP_A03,016b,Inga heterophylla,Fabaceae,727267.5452461758,9655088.93251736,O,11.7,False,,,20160309.0,11.8,False,20180903,8,11.96,12.16,local_fit,0.033,observed,1.0,11.83,12.19
TAP_A03,017a,Cecropia ficifolia,Urticaceae,727237.02422896,9655093.3949756,O,34.3,False,,,20160309.0,31.0,False,20180903,8,22.56,20.95,local_fit,0.0,observed,1.0,31.0,20.95
TAP_A03,017b,Pouteria macrophylla,Sapotaceae,727262.085682,9655095.24942,O,13.1,False,,,20160309.0,,True,20180903,8,,12.88,local_fit,0.333,site_median,1.0,,
TAP_A03,018a,Jacaranda copaia,Bignoniaceae,727238.9822006559,9655094.33372016,O,22.9,False,,,20160309.0,24.0,False,20180903,8,19.3,17.08,local_fit,0.367,observed,1.0,24.37,17.24
TAP_A03,018b,Stryphnodendron pulcherrimum,Fabaceae,727262.09993884,9655095.5501844,O,19.7,False,12.2,16.27,20160309.0,,True,20180903,8,,16.27,measured,0.333,site_median,1.0,,
TAP_A03,019a,Jacaranda copaia,Bignoniaceae,727239.9479752958,9655094.465718562,O,14.5,False,,,20160309.0,22.0,False,20180903,8,18.26,13.56,local_fit,2.5,observed,1.0,24.5,14.52
TAP_A03,019b,Jacaranda copaia,Bignoniaceae,727264.1719599199,9655098.6505812,O,10.3,False,,,20160309.0,10.5,False,20180903,8,11.0,11.4,local_fit,0.067,observed,1.0,10.57,11.45
TAP_A03,020a,Jacaranda copaia,Bignoniaceae,727240.9417244958,9655095.27859656,O,31.6,False,,,20160309.0,34.7,False,20180903,8,24.09,20.1,local_fit,1.033,observed,1.0,35.73,20.43
TAP_A03,020b,Zanthoxylum rhoifolium,Rutaceae,727267.10609736,9655099.5994136,O,10.3,False,,,20160309.0,17.8,False,20180903,8,15.89,11.4,local_fit,2.5,observed,1.0,20.3,12.43
TAP_A03,021a,Jacaranda copaia,Bignoniaceae,727240.1790478339,9655095.424128098,O,17.7,False,12.87,21.11,20160309.0,17.9,False,20180903,8,15.95,21.11,measured,0.067,observed,1.0,17.97,21.16
TAP_A03,021b,Jacaranda copaia,Bignoniaceae,727259.404614784,9655099.61883024,O,37.4,False,23.51,26.91,20160309.0,40.1,False,20180903,8,26.11,26.91,measured,0.9,observed,1.0,41.0,27.23
TAP_A03,022a,Jacaranda copaia,Bignoniaceae,727240.091105144,9655095.62429784,O,12.9,False,12.87,18.48,20160309.0,13.2,False,20180903,8,12.95,18.48,measured,0.1,observed,1.0,13.3,18.58
TAP_A03,022b,,,727258.693397296,9655105.05539056,O,17.6,True,,,20160309.0,,True,20180903,8,,14.95,local_fit,0.333,site_median,1.0,,
TAP_A03,023a,Miconia poeppigii,Melastomataceae,727239.815390782,9655095.93340766,O,10.9,False,,,20160309.0,,True,20180903,8,,11.73,local_fit,0.333,site_median,1.0,,
TAP_A03,023b,Parkia multijuga,Fabaceae,727258.7210643518,9655105.65357472,O,14.4,False,,,20160309.0,,True,20180903,8,,13.51,local_fit,0.333,site_median,1.0,,
TAP_A03,024a,,,727240.981486576,9655096.25048536,O,33.7,True,,,20160309.0,,True,20180903,8,,20.76,local_fit,0.333,site_median,1.0,,
TAP_A03,024b,,,727259.692694808,9655105.80870688,O,10.5,True,,,20160309.0,,True,20180903,8,,11.51,local_fit,0.333,site_median,1.0,,
TAP_A03,025a,Jacaranda copaia,Bignoniaceae,727241.940120148,9655096.19131128,O,11.1,False,,,20160309.0,11.8,False,20180903,8,11.96,11.84,local_fit,0.233,observed,1.0,12.03,12.01
TAP_A03,025b,Cecropia palmata,Urticaceae,727258.8225102238,9655107.84691664,O,11.1,False,,,20160309.0,11.3,False,20180903,8,11.6,11.84,local_fit,0.067,observed,1.0,11.37,11.89
TAP_A03,026a,Jacaranda copaia,Bignoniaceae,727237.4576164798,9655097.04946894,O,11.4,False,,,20160309.0,12.0,False,20180903,8,12.11,12.0,local_fit,0.2,observed,1.0,12.2,12.14
TAP_A03,026b,Xylopia nitida,Annonaceae,727265.39912992,9655104.1337112,O,10.8,False,,,20160309.0,12.3,False,20180903,8,12.32,11.68,local_fit,0.5,observed,1.0,12.8,12.01
TAP_A03,027a,,,727237.212149056,9655098.12991616,O,17.0,True,,,20160309.0,,True,20180903,8,,14.69,local_fit,0.333,site_median,1.0,,
TAP_A03,027b,,,727266.3121103199,9655103.0793752,O,10.7,True,,,20160309.0,,True,20180903,8,,11.62,local_fit,0.333,site_median,1.0,,
TAP_A03,028a,,,727240.27113172,9655102.4237792,O,48.2,True,,19.17,20160309.0,,True,20180903,8,,19.17,measured,0.333,site_median,1.0,,
TAP_A03,028b,Neea oppositifolia,Nyctaginaceae,727267.2983151,9655103.536526,O,15.2,False,,,20160309.0,15.3,False,20180903,8,14.34,13.88,local_fit,0.033,observed,1.0,15.33,13.9
TAP_A03,029a,,,727239.34933232,9655103.4432752,O,33.4,True,,,20160309.0,,True,20180903,8,,20.67,local_fit,0.333,site_median,1.0,,
TAP_A03,029b,Jacaranda copaia,Bignoniaceae,727266.375724312,9655104.38993432,O,25.2,False,24.82,30.52,20160309.0,27.4,False,20180903,8,20.95,30.52,measured,0.733,observed,1.0,28.13,31.02
TAP_A03,030a,Jacaranda copaia,Bignoniaceae,727237.46526592,9655104.5075912,O,22.7,False,,,20160309.0,25.2,False,20180903,8,19.9,17.0,local_fit,0.833,observed,1.0,26.03,17.34
TAP_A03,030b,Lecythis lurida,Lecythidaceae,727264.716939936,9655110.01086896,O,62.5,False,25.88,29.74,20160309.0,63.0,False,20180903,8,32.64,29.74,measured,0.167,observed,1.0,63.17,29.78
TAP_A03,031a,Cecropia palmata,Urticaceae,727235.206274109,9655105.87370917,O,14.3,False,,,20160309.0,,True,20180903,8,,13.46,local_fit,0.333,site_median,1.0,,
TAP_A03,031b,Pouteria sp,Sapotaceae,727266.6791141198,9655110.6402932,O,46.4,False,19.91,31.54,20160309.0,46.2,False,20180903,8,28.14,31.54,measured,0.0,observed,1.0,46.2,31.54
TAP_A03,032a,Inga thibaudiana,Fabaceae,727242.301153708,9655104.95085288,O,13.7,False,12.66,14.94,20160309.0,19.1,False,20180903,8,16.65,14.94,measured,1.8,observed,1.0,20.9,15.86
TAP_A03,032b,,,727267.7172512,9655112.117412,O,14.7,False,12.49,20.65,20160309.0,17.2,False,20180903,8,15.53,20.65,measured,0.833,observed,1.0,18.03,21.31
TAP_A03,033a,Pouteria guianensis,Sapotaceae,727246.1608451199,9655105.0579832,O,17.9,False,7.58,15.26,20160309.0,18.9,False,20180903,8,16.54,15.26,measured,0.333,observed,1.0,19.23,15.44
TAP_A03,033b,Pouteria gongrijpii,Sapotaceae,727267.8897543,9655115.650718,O,32.6,False,,,20160309.0,33.7,False,20180903,8,23.69,20.42,local_fit,0.367,observed,1.0,34.07,20.55
TAP_A03,034a,Jacaranda copaia,Bignoniaceae,727246.468136632,9655112.30152352,O,28.3,False,,,20160309.0,30.6,False,20180903,8,22.39,19.01,local_fit,0.767,observed,1.0,31.37,19.29
TAP_A03,034b,Sagotia racemosa,Euphorbiaceae,727265.001487024,9655115.942346642,O,14.0,False,,,20160309.0,11.5,False,20180903,8,11.75,13.32,local_fit,0.0,observed,1.0,11.5,13.32
TAP_A03,035a,Jacaranda copaia,Bignoniaceae,727246.2835227649,9655112.50441933,O,14.9,False,,,20160309.0,15.4,False,20180903,8,14.41,13.74,local_fit,0.167,observed,1.0,15.57,13.84
TAP_A03,035b,,,727264.0019326,9655115.269496,L,10.4,False,,,20160309.0,10.8,False,20180903,8,11.23,11.46,local_fit,0.133,observed,1.0,10.93,11.56
TAP_A03,036a,,,727246.542883216,9655114.06346576,O,14.7,True,,,20160309.0,,True,20180903,8,,13.65,local_fit,0.333,site_median,1.0,,
TAP_A03,036b,Licania canescens,Chrysobalanaceae,727263.2262292,9655119.310572,O,50.6,False,24.17,32.99,20160309.0,,True,20180903,8,,32.99,measured,0.333,site_median,1.0,,
TAP_A03,037a,Jacaranda copaia,Bignoniaceae,727242.308172956,9655114.50221016,O,13.2,False,,,20160309.0,14.2,False,20180903,8,13.62,12.93,local_fit,0.333,observed,1.0,14.53,13.14
TAP_A03,037b,Jacaranda copaia,Bignoniaceae,727263.16444956,9655118.007259602,O,12.9,False,,,20160309.0,13.2,False,20180903,8,12.95,12.78,local_fit,0.1,observed,1.0,13.3,12.85
TAP_A03,038a,Inga thibaudiana,Fabaceae,727238.331423028,9655111.73265608,O,10.9,False,,,20160309.0,14.5,False,20180903,8,13.82,11.73,local_fit,1.2,observed,1.0,15.7,12.39
TAP_A03,038b,Schefflera morototoni,Araliaceae,727261.329271744,9655120.16099984,O,12.8,False,15.56,19.71,20160309.0,14.5,False,20180903,8,13.82,19.71,measured,0.567,observed,1.0,15.07,20.24
TAP_A03,039a,,,727237.81042528,9655113.2044208,O,28.0,True,,,20160309.0,,True,20180903,8,,18.91,local_fit,0.333,site_median,1.0,,
