site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,048a,Aniba parviflora,Lauraceae,-2.960357413,-59.92758513,40.9,20160829,False,O,P19,26.39,26.39,feldpausch_regional,0.18,default,1.0,41.08,26.45,40.9,False,O,26.39,feldpausch,41.08,26.452456037730855,0.54,698.0225,698.0225,629.8108,705.6577,705.6577,636.6999,
DUC_A01,049a,Poeppigia procera,Fabaceae,-2.960354163,-59.92757779,11.4,20160829,False,O,P19,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8,11.4,False,O,11.67,feldpausch,11.58,11.801110900524833,0.735,26.0016,26.0016,31.6972,27.1029,27.1029,33.0398,
DUC_A01,050a,Lecythis lurida,Lecythidaceae,-2.96033273,-59.92753588,40.6,20160829,False,O,P19,26.28,26.28,feldpausch_regional,0.18,default,1.0,40.78,26.35,40.6,False,O,26.28,feldpausch,40.78,26.34282519255802,0.8633,685.2639,685.2639,977.4453,692.8195,692.8195,988.2225,
DUC_A01,051a,Guatteria schomburgkiana,Annonaceae,-2.960347489,-59.92757136,10.8,20160829,False,O,P19,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,False,O,11.23,feldpausch,10.98,11.364008063108008,0.6,22.5359,22.5359,22.5359,23.5459,23.5459,23.5459,
DUC_A01,052a,,,-2.960345246,-59.92757279,12.2,20160829,False,L,P19,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38,12.2,False,L,12.25,feldpausch,12.379999999999999,12.377547442963305,0.6678,31.1212,31.1212,34.5512,32.3491,32.3491,35.9145,
DUC_A01,053a,Licania octandra,Chrysobalanaceae,-2.960334646,-59.9275748,12.1,20160829,False,O,P19,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,False,O,12.18,feldpausch,12.28,12.307997957895681,0.825,30.4544,30.4544,41.5559,31.6664,31.6664,43.2098,
DUC_A01,054a,Ocotea cernua,Lauraceae,-2.96033739,-59.92758313,14.8,20160829,False,O,P19,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14,14.8,False,O,14.02,feldpausch,14.98,14.137202209084002,0.4535,51.7652,51.7652,39.3896,53.4336,53.4336,40.6592,
DUC_A01,055a,,,-2.960322784,-59.92752863,15.5,20160829,False,O,P19,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59,15.5,False,O,14.47,feldpausch,15.68,14.584695600187828,0.6678,58.4259,58.4259,64.8654,60.2199,60.2199,66.8571,
DUC_A01,056a,,,-2.960317723,-59.92753241,19.2,20160829,False,O,P19,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82,19.2,False,O,16.71,feldpausch,19.38,16.81310174378809,0.6678,102.115,102.115,113.3698,104.6183,104.6183,116.1489,
DUC_A01,057a,Pouteria reticulata,Sapotaceae,-2.960315702,-59.92753869,18.1,20160829,False,O,P19,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18,18.1,False,O,16.07,feldpausch,18.28,16.176314157111495,0.794,87.6034,87.6034,115.1516,89.8886,89.8886,118.1555,
DUC_A01,058a,Virola sebifera,Myristicaceae,-2.960282615,-59.92754652,12.3,20160829,False,O,P19,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,O,12.32,feldpausch,12.48,12.44710302840369,0.4454,31.7974,31.7974,23.7724,33.0414,33.0414,24.7024,
DUC_A01,059a,Poeppigia procera,Fabaceae,-2.96028751,-59.92761069,13.8,20160829,False,O,P19,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48,13.8,False,O,13.36,feldpausch,13.98,13.480989784864745,0.735,43.0816,43.0816,52.5185,44.5758,44.5758,54.34,
DUC_A01,060a,Aniba parviflora,Lauraceae,-2.960262163,-59.92756099,30.7,20160829,False,O,P19,22.43,22.43,feldpausch_regional,0.18,default,1.0,30.88,22.51,30.7,False,O,22.43,feldpausch,30.88,22.50762499878009,0.54,340.2234,340.2234,306.9763,345.2904,345.2904,311.5482,
DUC_A01,061a,Virola sebifera,Myristicaceae,-2.960231053,-59.92759838,15.8,20160829,False,O,P19,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78,15.8,False,O,14.66,feldpausch,15.98,14.773655141074963,0.4454,61.4308,61.4308,45.9269,63.2795,63.2795,47.309,
DUC_A01,062a,Eriotheca globosa,Malvaceae,-2.960225919,-59.92759557,14.0,20160829,False,O,P19,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,False,O,13.49,feldpausch,14.18,13.61017883290909,0.41,44.7295,44.7295,30.8458,46.2577,46.2577,31.8996,
DUC_A01,063a,,,-2.96023104,-59.92762351,16.3,20160829,False,O,P19,14.98,14.98,feldpausch_regional,0.18,default,1.0,16.48,15.09,16.3,False,O,14.98,feldpausch,16.48,15.092015955756699,0.6678,66.6731,66.6731,74.0215,68.6149,68.6149,76.1774,
DUC_A01,064a,Virola michelii,Myristicaceae,-2.960200899,-59.92760812,13.4,20160829,False,O,P19,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21,13.4,False,O,13.08,feldpausch,13.58,13.202485117446479,0.4701,39.8454,39.8454,31.4039,41.2706,41.2706,32.5271,
DUC_A01,065a,,,-2.960192498,-59.92760868,13.8,20160829,False,O,P19,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48,13.8,False,O,13.36,feldpausch,13.98,13.480989784864745,0.6678,43.0816,43.0816,47.8299,44.5758,44.5758,49.4888,
DUC_A01,066a,Inga thibaudiana,Fabaceae,-2.960184766,-59.92760654,15.7,20160829,False,O,P19,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71,15.7,False,O,14.6,feldpausch,15.879999999999999,14.714024363716009,0.5786,60.4318,60.4318,58.3232,62.2625,62.2625,60.0901,
DUC_A01,067a,Sacoglottis guianensis,Humiriaceae,-2.96014883,-59.92760597,17.5,20160829,False,O,P19,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82,17.5,False,O,15.71,feldpausch,17.68,15.818130686445201,0.8359,80.2304,80.2304,110.8828,82.3989,82.3989,113.8798,
DUC_A01,068a,Eschweilera ovata,Lecythidaceae,-2.960152275,-59.92762367,11.7,20160829,False,O,P19,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02,11.7,False,O,11.89,feldpausch,11.879999999999999,12.019754960258267,0.9,27.8572,27.8572,41.3811,29.0055,29.0055,43.0869,
DUC_A01,069a,Maquira coriacea,Moraceae,-2.960158958,-59.92763796,27.8,20160829,False,O,P19,21.14,21.14,feldpausch_regional,0.18,default,1.0,27.98,21.22,27.8,False,O,21.14,feldpausch,27.98,21.223001625715785,0.5112,264.5688,264.5688,226.2808,268.9496,268.9496,230.0276,
DUC_A01,070a,,,-2.960160919,-59.92764421,20.7,20160829,False,L,P19,17.56,17.56,feldpausch_regional,0.18,default,1.0,20.88,17.66,20.7,False,L,17.56,feldpausch,20.88,17.659045438393015,0.6678,124.134,124.134,137.8156,126.9447,126.9447,140.9361,
DUC_A01,071a,Pseudopiptadenia suaveolens,Fabaceae,-2.960088354,-59.92760072,32.0,20160829,False,O,P19,22.99,22.99,feldpausch_regional,0.18,default,1.0,32.18,23.06,32.0,False,O,22.99,feldpausch,32.18,23.065419436251485,0.6797,377.8988,377.8988,426.8256,383.2824,383.2824,432.9063,
DUC_A01,001a,Erisma uncinatum,Vochysiaceae,-2.941598594,-59.94125582,15.6,20160830,False,O,P20,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65,15.6,False,O,14.54,feldpausch,15.78,14.654397579606647,0.5231,59.4433,59.4433,51.9939,61.2562,61.2562,53.5796,
DUC_A01,001b,Sloanea guianensis,Elaeocarpaceae,-2.94171485,-59.94136214,61.5,20160830,False,O,P20,32.29,32.29,feldpausch_regional,0.18,default,1.0,61.68,32.34,61.5,False,O,32.29,feldpausch,61.68,32.332322520549795,0.8212,1884.4965,1884.4965,2559.8934,1897.7024,1897.7024,2577.8322,
DUC_A01,002a,Abarema jupunba,Fabaceae,-2.941610819,-59.9412661,12.1,20160830,False,O,P20,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,False,O,12.18,feldpausch,12.28,12.307997957895681,0.5851,30.4544,30.4544,29.7181,31.6664,31.6664,30.9009,
DUC_A01,002b,Sacoglottis guianensis,Humiriaceae,-2.941742527,-59.9413033,36.3,20160830,False,O,P20,24.71,24.71,feldpausch_regional,0.18,default,1.0,36.48,24.78,36.3,False,O,24.71,feldpausch,36.48,24.778697603470714,0.8359,518.6116,518.6116,716.7496,525.0641,525.0641,725.6673,
DUC_A01,003a,Sloanea guianensis,Elaeocarpaceae,-2.941626167,-59.94122225,14.1,20160830,False,O,P20,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68,14.1,False,O,13.56,feldpausch,14.28,13.679824759611861,0.8212,45.585,45.585,61.9225,47.1308,47.1308,64.0223,
DUC_A01,003b,Eschweilera micrantha,Lecythidaceae,-2.941868515,-59.94124062,35.3,20160830,False,O,P20,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39,35.3,False,O,24.32,feldpausch,35.48,24.390166246319893,0.86,483.5232,483.5232,687.0878,489.7228,489.7228,695.8973,
DUC_A01,004a,Swartzia laevicarpa,Fabaceae,-2.941630518,-59.9411817,45.4,20160830,False,O,P20,27.88,27.88,feldpausch_regional,0.18,default,1.0,45.58,27.94,45.4,False,O,27.88,feldpausch,45.58,27.93708630815087,0.6125,902.8996,902.8996,921.254,911.7188,911.7188,930.2525,
DUC_A01,004b,Eschweilera coriacea,Lecythidaceae,-2.941891514,-59.94124705,50.2,20160830,False,O,P20,29.34,29.34,feldpausch_regional,0.18,default,1.0,50.38,29.39,50.2,False,O,29.34,feldpausch,50.38,29.392054708574506,0.8521,1154.7166,1154.7166,1626.1114,1164.826,1164.826,1640.3478,
DUC_A01,005a,Eschweilera coriacea,Lecythidaceae,-2.941625304,-59.94117599,21.0,20160830,False,O,P20,17.72,17.72,feldpausch_regional,0.18,default,1.0,21.18,17.82,21.0,False,O,17.72,feldpausch,21.18,17.81823559608659,0.8521,128.8052,128.8052,181.3879,131.6777,131.6777,185.433,
DUC_A01,005b,,,-2.941965064,-59.94128864,43.3,20160830,True,O,P20,27.2,27.2,feldpausch_regional,0.18,default,1.0,43.48,27.26,43.3,True,O,27.2,feldpausch,43.48,27.25950514707652,0.6678,803.5711,563.0055,563.0055,811.8343,568.7118,568.7118,
DUC_A01,006a,Licania guianensis,Chrysobalanaceae,-2.941637796,-59.94117642,11.4,20160830,False,O,P20,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8,11.4,False,O,11.67,feldpausch,11.58,11.801110900524833,0.8165,26.0016,26.0016,35.123,27.1029,27.1029,36.6106,
DUC_A01,006b,Swartzia polyphylla,Fabaceae,-2.942010577,-59.94137373,65.0,20160830,False,O,P20,33.09,33.09,feldpausch_regional,0.18,default,1.0,65.18,33.13,65.0,False,O,33.09,feldpausch,65.18,33.129796055256634,0.691,2150.2631,2150.2631,2468.008,2164.4394,2164.4394,2484.2791,
DUC_A01,007a,Pourouma minor,Urticaceae,-2.941640821,-59.94118971,24.1,20160830,False,O,P20,19.35,19.35,feldpausch_regional,0.18,default,1.0,24.28,19.44,24.1,False,O,19.35,feldpausch,24.28,19.44074464381952,0.436,183.6363,183.6363,134.4689,187.1759,187.1759,137.0607,
DUC_A01,007b,Eriotheca globosa,Malvaceae,-2.941922609,-59.9414109,41.7,20160830,False,O,P20,26.66,26.66,feldpausch_regional,0.18,default,1.0,41.88,26.72,41.7,False,O,26.66,feldpausch,41.88,26.721439746830658,0.41,732.1596,732.1596,504.9021,740.0021,740.0021,510.3103,
DUC_A01,008a,Sloanea guianensis,Elaeocarpaceae,-2.941662366,-59.94122854,26.0,20160830,False,O,P20,20.29,20.29,feldpausch_regional,0.18,default,1.0,26.18,20.37,26.0,False,O,20.29,feldpausch,26.18,20.376629948095378,0.8212,223.0468,223.0468,302.9859,227.0129,227.0129,308.3736,
DUC_A01,008b,Swartzia polyphylla,Fabaceae,-2.941722816,-59.94111034,40.0,20160830,False,O,P20,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14,40.0,False,O,26.07,feldpausch,40.18,26.133601884651174,0.691,660.4431,660.4431,758.037,667.8433,667.8433,766.5306,
DUC_A01,009a,,,-2.941657722,-59.94120726,12.0,20160830,False,O,P20,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.6678,29.7969,29.7969,33.081,30.9931,30.9931,34.4091,
DUC_A01,009b,Simarouba amara,Simaroubaceae,-2.941803163,-59.94148964,39.5,20160830,False,O,P20,25.89,25.89,feldpausch_regional,0.18,default,1.0,39.68,25.96,39.5,False,O,25.89,feldpausch,39.68,25.954252222780326,0.3833,640.0812,640.0812,413.3617,647.3514,647.3514,418.0567,
DUC_A01,010a,Ocotea canaliculata,Lauraceae,-2.941657502,-59.9412065,16.1,20160830,False,O,P20,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96,16.1,False,O,14.85,feldpausch,16.28,14.962646558594042,0.4793,64.5342,64.5342,51.8342,66.4383,66.4383,53.3636,
DUC_A01,011a,Strychnos subcordata,Loganiaceae,-2.941657942,-59.94120802,13.2,20160830,False,O,P20,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07,13.2,False,O,12.95,feldpausch,13.379999999999999,13.073355365618069,0.6959,38.3174,38.3174,44.2869,39.7097,39.7097,45.8961,
DUC_A01,012a,Pourouma minor,Urticaceae,-2.94166925,-59.94120051,11.0,20160830,False,O,P20,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,False,O,11.38,feldpausch,11.18,11.51305215287207,0.436,23.6621,23.6621,17.3268,24.7025,24.7025,18.0886,
DUC_A01,013a,Pseudopiptadenia psilostachya,Fabaceae,-2.941669623,-59.94119671,29.4,20160830,False,O,P20,21.86,21.86,feldpausch_regional,0.18,default,1.0,29.58,21.94,29.4,False,O,21.86,feldpausch,29.58,21.939956040474073,0.6642,304.9111,304.9111,336.7251,309.6672,309.6672,341.9775,
DUC_A01,014a,Protium paniculatum,Burseraceae,-2.941680477,-59.94121273,14.0,20160830,False,O,P20,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,False,O,13.49,feldpausch,14.18,13.61017883290909,0.49,44.7295,44.7295,36.7071,46.2577,46.2577,37.9612,
DUC_A01,015a,Diospyros artanthifolia,Ebenaceae,-2.94167593,-59.94117054,12.2,20160830,False,O,P20,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38,12.2,False,O,12.25,feldpausch,12.379999999999999,12.377547442963305,0.6952,31.1212,31.1212,35.9298,32.3491,32.3491,37.3476,
DUC_A01,016a,,,-2.941693123,-59.94112844,17.2,20160830,False,O,P20,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64,17.2,False,O,15.53,feldpausch,17.38,15.639077734920187,0.6678,76.7,76.7,85.1536,78.8112,78.8112,87.4975,
DUC_A01,017a,Virola mollissima,Myristicaceae,-2.941704987,-59.94111937,11.9,20160830,False,O,P20,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,False,O,12.03,feldpausch,12.08,12.158810817623012,0.4734,29.1251,29.1251,23.1116,30.3046,30.3046,24.0476,
DUC_A01,018a,Casearia javitensis,Salicaceae,-2.941715849,-59.94111182,14.5,20160830,False,O,P20,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94,14.5,False,O,13.82,feldpausch,14.68,13.938276193103338,0.753,49.0441,49.0441,61.2157,50.6592,50.6592,63.2316,
DUC_A01,019a,Eschweilera ovata,Lecythidaceae,-2.941718453,-59.94111945,38.7,20160830,False,O,P20,25.61,25.61,feldpausch_regional,0.18,default,1.0,38.88,25.67,38.7,False,O,25.61,feldpausch,38.88,25.675342981193605,0.9,608.5275,608.5275,903.9519,615.5938,615.5938,914.4485,
DUC_A01,020a,Protium paniculatum,Burseraceae,-2.941740224,-59.94116073,18.6,20160830,False,O,P20,16.36,16.36,feldpausch_regional,0.18,default,1.0,18.78,16.47,18.6,False,O,16.36,feldpausch,18.78,16.46480951639768,0.49,94.0161,94.0161,77.154,96.3993,96.3993,79.1097,
DUC_A01,021a,Ocotea cernua,Lauraceae,-2.941749502,-59.94110061,12.2,20160830,False,O,P20,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38,12.2,False,O,12.25,feldpausch,12.379999999999999,12.377547442963305,0.4535,31.1212,31.1212,23.681,32.3491,32.3491,24.6154,
DUC_A01,022a,Pourouma minor,Urticaceae,-2.941766603,-59.94108929,20.5,20160830,False,O,P20,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54,20.5,False,O,17.45,feldpausch,20.68,17.549577275527504,0.436,121.0589,121.0589,88.6461,123.8282,123.8282,90.674,
DUC_A01,023a,Protium paniculatum,Burseraceae,-2.941765648,-59.94109081,12.0,20160830,False,O,P20,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.49,29.7969,29.7969,24.4527,30.9931,30.9931,25.4344,
DUC_A01,024a,Poeppigia procera,Fabaceae,-2.941780703,-59.9411649,21.2,20160830,False,O,P20,17.83,17.83,feldpausch_regional,0.18,default,1.0,21.38,17.93,21.2,False,O,17.83,feldpausch,21.38,17.927724580914138,0.735,132.0055,132.0055,160.921,134.92,134.92,164.4739,
DUC_A01,025a,,,-2.941833117,-59.94113568,55.0,20160830,True,O,P20,30.67,30.67,feldpausch_regional,0.18,default,1.0,55.18,30.72,55.0,True,O,30.67,feldpausch,55.18,30.71759756148798,0.6678,1441.0575,1002.113,1002.113,1452.4745,1009.9634,1009.9634,
DUC_A01,026a,,,-2.941821434,-59.94114052,11.1,20160830,False,O,P20,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58,11.1,False,O,11.45,feldpausch,11.28,11.582526964763572,0.6678,24.2284,24.2284,26.8988,25.2837,25.2837,28.0703,
DUC_A01,027a,Virola crebrinervia,Myristicaceae,-2.9418418,-59.94110981,19.4,20160830,False,O,P20,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93,19.4,False,O,16.83,feldpausch,19.58,16.93257196194544,0.4734,104.932,104.932,83.2664,107.4763,107.4763,85.2854,
DUC_A01,028a,Lecythis pisonis,Lecythidaceae,-2.941848795,-59.94107702,18.5,20160830,False,O,P20,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41,18.5,False,O,16.31,feldpausch,18.68,16.415156653125518,0.857,92.7545,92.7545,131.3556,95.119,95.119,134.7042,
DUC_A01,029a,,,-2.941848145,-59.94107548,17.2,20160830,True,O,P20,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64,17.2,True,O,15.53,feldpausch,17.38,15.639077734920187,0.6678,76.7,56.1687,56.1687,78.8112,57.6798,57.6798,
DUC_A01,030a,,,-2.941845279,-59.94105022,64.1,20160830,True,O,P20,32.89,32.89,feldpausch_regional,0.18,default,1.0,64.28,32.93,64.1,True,O,32.89,feldpausch,64.28,32.93042820524596,0.6678,2080.1847,1441.2316,1441.2316,2094.1116,1450.7944,1450.7944,
DUC_A01,031a,,,-2.941864382,-59.9410416,18.5,20160830,True,O,P20,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41,18.5,True,O,16.31,feldpausch,18.68,16.415156653125518,0.6678,92.7545,67.6379,67.6379,95.119,69.324,69.324,
DUC_A01,032a,Virola elongata,Myristicaceae,-2.941876809,-59.94111822,10.4,20160830,False,O,P20,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06,10.4,False,O,10.93,feldpausch,10.58,11.066010609221836,0.5233,20.3893,20.3893,17.8425,21.3399,21.3399,18.6743,
DUC_A01,033a,Couratari multiflora,Lecythidaceae,-2.941893603,-59.94115931,22.1,20160830,False,O,P20,18.31,18.31,feldpausch_regional,0.18,default,1.0,22.28,18.41,22.1,False,O,18.31,feldpausch,22.28,18.405440445325464,0.448,146.9259,146.9259,110.4765,150.0302,150.0302,112.8107,
DUC_A01,034a,,,-2.941888931,-59.94115811,10.3,20160830,True,O,P20,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99,10.3,True,O,10.85,feldpausch,10.48,10.986468518055306,0.6678,19.8654,15.0216,15.0216,20.801,15.711,15.711,
DUC_A01,035a,Inga thibaudiana,Fabaceae,-2.941874166,-59.94116632,14.0,20160830,False,O,P20,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,False,O,13.49,feldpausch,14.18,13.61017883290909,0.5786,44.7295,44.7295,43.1689,46.2577,46.2577,44.6437,
DUC_A01,036a,Protium paniculatum,Burseraceae,-2.941879434,-59.94120111,19.0,20160830,False,O,P20,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7,19.0,False,O,16.6,feldpausch,19.18,16.703702872413295,0.49,99.4061,99.4061,81.5772,101.87,101.87,83.5992,
DUC_A01,037a,Protium paniculatum,Burseraceae,-2.941859577,-59.94121191,14.4,20160830,False,O,P20,13.76,13.76,feldpausch_regional,0.18,default,1.0,14.58,13.88,14.4,False,O,13.76,feldpausch,14.58,13.878699769169549,0.49,48.181,48.181,39.5395,49.7792,49.7792,40.8511,
DUC_A01,038a,,,-2.941840797,-59.94119795,16.0,20160830,False,O,P20,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9,16.0,False,O,14.79,feldpausch,16.18,14.9030047878044,0.6678,63.5026,63.5026,70.5017,65.3886,65.3886,72.5955,
DUC_A01,039a,Calophyllum brasiliense,Calophyllaceae,-2.941792796,-59.94120882,46.5,20160830,False,O,P20,28.23,28.23,feldpausch_regional,0.18,default,1.0,46.68,28.28,46.5,False,O,28.23,feldpausch,46.68,28.28588309168607,0.5891,957.685,957.685,940.6489,966.799,966.799,949.6008,
DUC_A01,040a,Eschweilera coriacea,Lecythidaceae,-2.941752016,-59.94125327,27.0,20160830,False,O,P20,20.76,20.76,feldpausch_regional,0.18,default,1.0,27.18,20.85,27.0,False,O,20.76,feldpausch,27.18,20.844555703190235,0.8521,245.5255,245.5255,345.7574,249.7195,249.7195,351.6635,
DUC_A01,041a,Protium paniculatum,Burseraceae,-2.941727868,-59.94125757,26.5,20160830,False,O,P20,20.53,20.53,feldpausch_regional,0.18,default,1.0,26.68,20.61,26.5,False,O,20.53,feldpausch,26.68,20.615597372898037,0.49,234.1684,234.1684,192.1693,238.2488,238.2488,195.5178,
DUC_A01,042a,,,-2.941712346,-59.94126615,54.0,20160830,True,O,P20,30.4,30.4,feldpausch_regional,0.18,default,1.0,54.18,30.45,54.0,True,O,30.4,feldpausch,54.18,30.448478866726305,0.6678,1378.4084,959.0419,959.0419,1389.5509,966.7054,966.7054,
DUC_A01,043a,Virola mollissima,Myristicaceae,-2.941713056,-59.94126844,11.7,20160830,False,O,P20,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02,11.7,False,O,11.89,feldpausch,11.879999999999999,12.019754960258267,0.4734,27.8572,27.8572,22.1054,29.0055,29.0055,23.0167,
DUC_A01,044a,,,-2.941591572,-59.94133633,17.0,20160830,True,O,P20,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52,17.0,True,O,15.41,feldpausch,17.18,15.519724372076846,0.6678,74.4033,54.523,54.523,76.4766,56.0078,56.0078,
DUC_A01,045a,,,-2.941662858,-59.94127595,23.0,20160830,False,O,P20,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88,23.0,False,O,18.79,feldpausch,23.18,18.883303954264353,0.6678,162.8943,162.8943,180.8479,166.1936,166.1936,184.5108,
DUC_A01,046a,,,-2.941627697,-59.94121695,15.7,20160830,False,L,P20,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71,15.7,False,L,14.6,feldpausch,15.879999999999999,14.714024363716009,0.6678,60.4318,60.4318,67.0923,62.2625,62.2625,69.1249,
DUC_A01,047a,,,-2.941653667,-59.94130732,12.3,20160830,False,O,P20,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,O,12.32,feldpausch,12.48,12.44710302840369,0.6678,31.7974,31.7974,35.302,33.0414,33.0414,36.6831,
DUC_A01,048a,Erisma uncinatum,Vochysiaceae,-2.941643511,-59.9413042,24.0,20160830,False,O,P20,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39,24.0,False,O,19.3,feldpausch,24.18,19.390973583678605,0.5231,181.6925,181.6925,158.9229,185.2101,185.2101,161.9997,
DUC_A01,049a,Abarema jupunba,Fabaceae,-2.94160255,-59.94131826,14.0,20160830,False,O,P20,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,False,O,13.49,feldpausch,14.18,13.61017883290909,0.5851,44.7295,44.7295,43.6482,46.2577,46.2577,45.1394,
DUC_A01,050a,Eriotheca globosa,Malvaceae,-2.941590045,-59.94133632,22.0,20160830,False,O,P20,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36,22.0,False,O,18.26,feldpausch,22.18,18.355704095147416,0.41,145.2428,145.2428,100.1604,148.3263,148.3263,102.2868,
