site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
CAU_A01,040a,Lecythis idatimon,Lecythidaceae,780331.6132,9584620.774,O,11.7,False,13.4,False,T20,13.08,11.7,False,O,13.08,feldpausch,30.5752,30.5752,0.7986,40.4158
CAU_A01,041a,Lecythis idatimon,Lecythidaceae,780350.7554,9584610.837,O,53.4,False,54.5,False,T20,30.54,53.4,False,O,30.54,feldpausch,1354.732,1354.732,0.7986,1790.7544
CAU_A01,042a,Eschweilera coriacea,Lecythidaceae,780354.1206,9584606.29,O,36.0,False,36.4,False,T20,24.75,36.0,False,O,24.75,feldpausch,511.0843,511.0843,0.8521,719.7264
CAU_A01,043a,Lecythis idatimon,Lecythidaceae,780357.03,9584619.0,O,39.9,False,39.9,False,T20,26.04,39.9,False,O,26.04,feldpausch,656.4859,656.4859,0.7986,867.7767
CAU_A01,044a,Pouteria gongrijpii,Sapotaceae,780364.2487,9584619.944,O,100.8,False,101.7,False,T20,39.17,100.8,False,O,39.17,feldpausch,5969.5052,5969.5052,0.7994,7898.7891
CAU_A01,045a,Aspidosperma spruceanum,Apocynaceae,780370.626,9584622.025,O,41.8,False,45.1,False,T20,27.79,41.8,False,O,27.79,feldpausch,766.0057,766.0057,0.7533,956.524
CAU_A01,046a,Pouteria gongrijpii,Sapotaceae,780371.0691,9584624.992,O,39.0,False,40.3,False,T20,26.18,39.0,False,O,26.18,feldpausch,631.1857,631.1857,0.7994,835.1786
CAU_A01,047a,Lecythis idatimon,Lecythidaceae,780375.3784,9584613.226,O,42.1,False,,True,T20,,42.1,False,O,,feldpausch,,,0.7986,
CAU_A01,048a,Virola sebifera,Myristicaceae,780377.9024,9584609.816,O,58.1,False,,True,T20,,58.1,False,O,,feldpausch,,,0.4454,
CAU_A01,049a,,,780376.2775,9584598.937,O,48.8,False,,True,T20,,48.8,False,O,,feldpausch,,,0.7301,
CAU_A01,050a,Virola sebifera,Myristicaceae,780361.5447,9584595.07,O,45.5,False,47.9,False,T20,28.66,45.5,False,O,28.66,feldpausch,931.5378,931.5378,0.4454,696.4361
CAU_A01,051a,Pouteria reticulata,Sapotaceae,780371.8332,9584589.489,O,35.9,False,37.0,False,T20,24.98,35.9,False,O,24.98,feldpausch,512.9267,512.9267,0.794,674.2244
CAU_A01,052a,Pouteria gongrijpii,Sapotaceae,780364.1707,9584578.804,O,46.5,False,47.1,False,T20,28.41,46.5,False,O,28.41,feldpausch,963.6443,963.6443,0.7994,1275.0845
CAU_A01,052b,Tetragastris panamensis,Burseraceae,780335.6489,9584584.836,O,13.8,False,13.9,False,T20,13.42,13.8,False,O,13.42,feldpausch,43.2704,43.2704,0.7173,51.5109
CAU_A01,053a,Lecythis lurida,Lecythidaceae,780361.7952,9584589.978,O,40.5,False,41.4,False,T20,26.56,40.5,False,O,26.56,feldpausch,689.0639,689.0639,0.8633,982.8655
CAU_A01,053b,Handroanthus impetiginosus,Bignoniaceae,780338.3891,9584595.736,O,80.5,False,81.5,False,T20,36.28,80.5,False,O,36.28,feldpausch,3571.1617,3571.1617,0.7301,4325.0672
CAU_A01,054a,Lacunaria jenmanii,Ochnaceae,780353.7802,9584597.241,O,40.8,False,41.3,False,T20,26.53,40.8,False,O,26.53,feldpausch,698.2917,698.2917,0.8043,929.5374
CAU_A01,054b,Guarea guidonia,Meliaceae,780330.7091,9584605.242,O,42.9,False,43.2,False,T20,27.17,42.9,False,O,27.17,feldpausch,788.2951,788.2951,0.5651,743.5112
CAU_A01,056a,Pouteria hispida,Sapotaceae,780346.569,9584605.824,O,55.8,False,56.0,False,T20,30.93,55.8,False,O,30.93,feldpausch,1494.519,1494.519,0.874,2157.4512
CAU_A01,057a,Aspidosperma parvifolium,Apocynaceae,780340.3375,9584615.606,O,11.4,False,11.4,False,T20,11.67,11.4,False,O,11.67,feldpausch,26.0016,26.0016,0.781,33.6319
CAU_A01,058a,Pouteria hispida,Sapotaceae,780336.1187,9584621.153,O,36.8,False,38.0,False,T20,25.35,36.8,False,O,25.35,feldpausch,546.1075,546.1075,0.874,788.3474
CAU_A01,059a,Eschweilera coriacea,Lecythidaceae,780347.987,9584619.38,O,50.1,False,50.5,False,T20,29.43,50.1,False,O,29.43,feldpausch,1153.6743,1153.6743,0.8521,1624.6436
CAU_A01,060a,Tetragastris panamensis,Burseraceae,780341.2523,9584622.353,O,11.4,False,12.0,False,T20,12.11,11.4,False,O,12.11,feldpausch,26.958,26.958,0.7173,32.0919
CAU_A01,061a,Aspidosperma parvifolium,Apocynaceae,780341.5588,9584623.782,O,12.6,False,12.9,False,T20,12.74,12.6,False,O,12.74,feldpausch,34.4373,34.4373,0.781,44.5432
CAU_A01,126a,Guarea guidonia,Meliaceae,780326.5883,9584591.192,O,,,20.8,False,T20,17.61,,False,O,17.61,feldpausch,,,0.5651,
CAU_A01,127a,,,780331.2187,9584587.669,O,,,13.3,False,T20,13.02,,False,O,13.02,feldpausch,,,0.7301,
CAU_A01,128a,Inga thibaudiana,Fabaceae,780331.4846,9584589.449,O,,,15.3,False,T20,14.34,,False,O,14.34,feldpausch,,,0.5786,
CAU_A01,129a,Eschweilera coriacea,Lecythidaceae,780326.5357,9584596.255,O,,,13.0,False,T20,12.81,,False,O,12.81,feldpausch,,,0.8521,
CAU_A01,130a,Eschweilera ovata,Lecythidaceae,780326.6641,9584596.438,O,,,24.9,False,T20,19.75,,False,O,19.75,feldpausch,,,0.9,
CAU_A01,131a,Oenocarpus bacaba,Arecaceae,780331.9753,9584595.443,P,,,20.8,False,T20,17.61,,False,P,17.61,feldpausch,,,0.65,
CAU_A01,132a,Protium hebetatum,Burseraceae,780333.8044,9584596.18,O,,,39.2,False,T20,25.79,,False,O,25.79,feldpausch,,,0.5773,
CAU_A01,133a,Tetragastris panamensis,Burseraceae,780337.8432,9584596.143,O,,,28.9,False,T20,21.64,,False,O,21.64,feldpausch,,,0.7173,
CAU_A01,134a,,,780337.8106,9584594.571,O,,,20.8,False,T20,17.61,,False,O,17.61,feldpausch,,,0.7301,
CAU_A01,135a,Lecythis idatimon,Lecythidaceae,780341.1308,9584582.953,O,,,12.0,False,T20,12.11,,False,O,12.11,feldpausch,,,0.7986,
CAU_A01,136a,Pouteria hispida,Sapotaceae,780341.1308,9584582.953,O,,,13.5,False,T20,13.15,,False,O,13.15,feldpausch,,,0.874,
CAU_A01,137a,Annona sp.,Annonaceae,780354.3286,9584590.082,O,,,12.0,False,T20,12.11,,False,O,12.11,feldpausch,,,0.5112,
CAU_A01,138a,Inga sp.,Fabaceae,780328.8117,9584593.893,O,,,16.3,False,T20,14.98,,False,O,14.98,feldpausch,,,0.5786,
CAU_A01,139a,Tetragastris panamensis,Burseraceae,780354.3286,9584590.082,O,,,15.2,False,T20,14.28,,False,O,14.28,feldpausch,,,0.7173,
CAU_A01,140a,Eschweilera coriacea,Lecythidaceae,780359.8146,9584594.318,O,,,24.0,False,T20,19.3,,False,O,19.3,feldpausch,,,0.8521,
CAU_A01,141a,Pouteria gongrijpii,Sapotaceae,780359.9636,9584593.284,O,,,28.0,False,T20,21.23,,False,O,21.23,feldpausch,,,0.7994,
CAU_A01,142a,Tetragastris panamensis,Burseraceae,780359.8158,9584592.295,O,,,17.8,False,T20,15.89,,False,O,15.89,feldpausch,,,0.7173,
CAU_A01,143a,Ormosia grossa,Fabaceae,780349.9467,9584583.76,O,,,12.1,False,T20,12.18,,False,O,12.18,feldpausch,,,0.5906,
CAU_A01,144a,Inga thibaudiana,Fabaceae,780351.5291,9584583.523,O,,,11.3,False,T20,11.6,,False,O,11.6,feldpausch,,,0.5786,
CAU_A01,145a,Pouteria guianensis,Sapotaceae,780356.9026,9584585.653,O,,,26.9,False,T20,20.72,,False,O,20.72,feldpausch,,,0.9295,
CAU_A01,146a,Sagotia racemosa,Euphorbiaceae,780357.0266,9584585.129,O,,,13.0,False,T20,12.81,,False,O,12.81,feldpausch,,,0.58,
CAU_A01,147a,Tetragastris panamensis,Burseraceae,780362.7797,9584589.123,O,,,30.3,False,T20,22.26,,False,O,22.26,feldpausch,,,0.7173,
CAU_A01,148a,Lecythis idatimon,Lecythidaceae,780362.6365,9584588.841,O,,,10.8,False,T20,11.23,,False,O,11.23,feldpausch,,,0.7986,
CAU_A01,149a,Lecythis idatimon,Lecythidaceae,780366.5926,9584588.25,O,,,14.8,False,T20,14.02,,False,O,14.02,feldpausch,,,0.7986,
CAU_A01,150a,Lecythis idatimon,Lecythidaceae,780370.5397,9584586.245,O,,,10.6,False,T20,11.08,,False,O,11.08,feldpausch,,,0.7986,
CAU_A01,151a,Zygia racemosa,Fabaceae,780369.6707,9584576.365,O,,,10.4,False,T20,10.93,,False,O,10.93,feldpausch,,,0.748,
CAU_A01,152a,Lecythis idatimon,Lecythidaceae,780371.39,9584586.522,O,,,10.1,False,T20,10.7,,False,O,10.7,feldpausch,,,0.7986,
CAU_A01,153a,Protium paniculatum,Burseraceae,780370.9212,9584592.861,O,,,11.0,False,T20,11.38,,False,O,11.38,feldpausch,,,0.49,
CAU_A01,154a,Lecythis idatimon,Lecythidaceae,780373.4632,9584592.279,O,,,19.5,False,T20,16.88,,False,O,16.88,feldpausch,,,0.7986,
CAU_A01,155a,Eschweilera sp.,Lecythidaceae,780362.5299,9584600.99,O,,,35.1,False,T20,24.25,,False,O,24.25,feldpausch,,,0.8314,
CAU_A01,156a,Nectandra cuspidata,Lauraceae,780326.4868,9584595.251,O,,,12.2,False,T20,12.25,,False,O,12.25,feldpausch,,,0.518,
CAU_A01,055a,Lecythis idatimon,Lecythidaceae,780377.425,9584748.782,O,37.2,False,38.3,False,T20,25.46,37.2,False,O,25.46,feldpausch,560.1164,560.1164,0.7986,740.3906
CAU_A01,056a,Helicostylis sp.,Moraceae,780353.0228,9584741.102,O,11.5,False,11.8,False,T20,11.96,11.5,False,O,11.96,feldpausch,27.09,27.09,0.643,28.9832
CAU_A01,057a,Cecropia palmata,Urticaceae,780351.0314,9584754.847,O,12.7,False,12.7,False,T20,12.6,12.7,False,O,12.6,feldpausch,34.5977,34.5977,0.3404,19.8961
CAU_A01,058a,,,780356.0215,9584761.18,O,30.1,True,,True,T20,,30.1,True,O,,feldpausch,,,0.7301,
CAU_A01,059a,,,780352.1097,9584762.067,L,10.9,False,10.9,False,T20,11.3,10.9,False,L,11.3,feldpausch,23.0846,23.0846,0.7301,27.9579
CAU_A01,060a,Sacoglottis guianensis,Humiriaceae,780353.9857,9584774.628,O,39.8,False,43.5,False,T20,27.27,39.8,False,O,27.27,feldpausch,683.3782,683.3782,0.8359,944.4662
CAU_A01,061a,Abarema mataybifolia,Fabaceae,780355.9349,9584780.909,O,16.4,False,18.7,False,T20,16.42,16.4,False,O,16.42,feldpausch,73.7972,73.7972,0.5668,69.8031
CAU_A01,062a,Pouteria gongrijpii,Sapotaceae,780371.4928,9584769.991,O,62.0,False,62.6,False,T20,32.55,62.0,False,O,32.55,feldpausch,1929.5633,1929.5633,0.7994,2553.1787
CAU_A01,063a,Virola sebifera,Myristicaceae,780371.0497,9584767.024,O,43.5,False,,True,T20,,43.5,False,O,,feldpausch,,,0.4454,
CAU_A01,064a,Pseudopiptadenia suaveolens,Fabaceae,780392.1147,9584765.9,O,81.0,False,81.6,False,T20,36.29,81.0,False,O,36.29,feldpausch,3615.5596,3615.5596,0.6797,4083.6684
CAU_A01,065a,Caryocar villosum,Caryocaraceae,780402.3005,9584766.401,O,68.1,False,70.4,True,T20,34.23,68.1,False,O,34.23,feldpausch,2434.1368,2434.1368,0.758,3057.9227
CAU_A01,066a,Diplotropis sp.,Fabaceae,780399.7315,9584762.74,O,51.2,False,52.0,False,T20,29.85,51.2,False,O,29.85,feldpausch,1220.3975,1220.3975,0.7378,1493.1557
CAU_A01,067a,Sterculia pruriens,Malvaceae,780399.5838,9584761.751,O,64.8,False,67.7,False,T20,33.68,64.8,False,O,33.68,feldpausch,2174.5543,2174.5543,0.4862,1771.0305
CAU_A01,068a,Simarouba amara,Simaroubaceae,780390.3421,9584754.031,O,44.8,False,49.5,False,T20,29.14,44.8,False,O,29.14,feldpausch,918.5381,918.5381,0.3833,593.1879
CAU_A01,069a,Hymenaea parvifolia,Fabaceae,780389.7385,9584770.299,O,85.1,False,,True,T20,,85.1,False,O,,feldpausch,,,0.8774,
CAU_A01,070a,,,780371.666,9584730.532,O,48.4,True,,True,T20,,48.4,True,O,,feldpausch,,,0.7301,
CAU_A01,089a,Cecropia palmata,Urticaceae,780357.7918,9584739.861,O,41.0,False,42.0,False,T20,26.77,41.0,False,O,26.77,feldpausch,711.2128,711.2128,0.3404,408.9969
CAU_A01,090a,Cecropia palmata,Urticaceae,780359.8688,9584739.551,O,37.7,False,38.8,False,T20,25.64,37.7,False,O,25.64,feldpausch,578.8726,578.8726,0.3404,332.892
CAU_A01,091a,Tachigali myrmecophila,Fabaceae,780357.8991,9584743.287,O,11.6,False,12.4,False,T20,12.39,11.6,False,O,12.39,feldpausch,28.5181,28.5181,0.476,22.7504
CAU_A01,092a,Esenbeckia febrifuga,Rutaceae,780359.4711,9584750.428,O,28.5,False,29.4,False,T20,21.86,28.5,False,O,21.86,feldpausch,286.9567,286.9567,1.0485,494.7839
CAU_A01,093a,Manilkara bidentata,Sapotaceae,780362.0116,9584772.175,O,49.7,False,50.0,False,T20,29.28,49.7,False,O,29.28,feldpausch,1130.1126,1130.1126,0.8729,1629.4598
CAU_A01,094a,,,780362.9194,9584773.515,L,16.7,False,16.9,False,T20,15.35,16.7,False,L,15.35,feldpausch,71.5888,71.5888,0.7301,86.7019
CAU_A01,095a,Nectandra cuspidata,Lauraceae,780367.7563,9584774.759,O,36.0,False,37.3,False,T20,25.09,36.0,False,O,25.09,feldpausch,517.9357,517.9357,0.518,448.731
CAU_A01,157a,Eschweilera coriacea,Lecythidaceae,780349.1676,9584746.43,O,,,13.1,False,T20,12.88,,False,O,12.88,feldpausch,,,0.8521,
CAU_A01,158a,Tachigali myrmecophila,Fabaceae,780349.5516,9584749.002,O,,,19.2,False,T20,16.71,,False,O,16.71,feldpausch,,,0.476,
CAU_A01,159a,Attalea maripa,Arecaceae,780350.6678,9584751.059,P,,,26.8,False,T20,20.67,,False,P,20.67,feldpausch,,,0.326,
CAU_A01,160a,Ormosia grossa,Fabaceae,780350.4616,9584740.878,O,,,10.2,False,T20,10.78,,False,O,10.78,feldpausch,,,0.5906,
CAU_A01,161a,Virola sebifera,Myristicaceae,780355.1402,9584739.37,O,,,14.2,False,T20,13.62,,False,O,13.62,feldpausch,,,0.4454,
CAU_A01,162a,Guarea guidonia,Meliaceae,780355.0214,9584739.59,O,,,18.1,False,T20,16.07,,False,O,16.07,feldpausch,,,0.5651,
CAU_A01,163a,,,780358.607,9584738.549,O,,,13.3,False,T20,13.02,,False,O,13.02,feldpausch,,,0.7301,
CAU_A01,164a,Inga thibaudiana,Fabaceae,780356.5262,9584744.927,O,,,17.2,False,T20,15.53,,False,O,15.53,feldpausch,,,0.5786,
CAU_A01,165a,Brosimum rubescens,Moraceae,780357.1684,9584745.842,O,,,16.0,False,T20,14.79,,False,O,14.79,feldpausch,,,0.8251,
CAU_A01,166a,Sagotia racemosa,Euphorbiaceae,780361.7295,9584742.532,O,,,10.4,False,T20,10.93,,False,O,10.93,feldpausch,,,0.58,
CAU_A01,167a,Maquira coriacea,Moraceae,780362.8893,9584738.112,O,,,21.6,False,T20,18.05,,False,O,18.05,feldpausch,,,0.5112,
CAU_A01,168a,Virola sebifera,Myristicaceae,780362.7609,9584737.929,O,,,11.1,False,T20,11.45,,False,O,11.45,feldpausch,,,0.4454,
CAU_A01,169a,Inga sp.,Fabaceae,780370.9172,9584741.766,O,,,11.8,False,T20,11.96,,False,O,11.96,feldpausch,,,0.5786,
CAU_A01,170a,Sagotia racemosa,Euphorbiaceae,780371.7971,9584742.241,O,,,12.9,False,T20,12.74,,False,O,12.74,feldpausch,,,0.58,
CAU_A01,171a,Inga sp.,Fabaceae,780371.8613,9584742.333,O,,,13.1,False,T20,12.88,,False,O,12.88,feldpausch,,,0.5786,
CAU_A01,172a,Pouteria guianensis,Sapotaceae,780374.2426,9584737.629,O,,,12.0,False,T20,12.11,,False,O,12.11,feldpausch,,,0.9295,
CAU_A01,173a,,,780375.5566,9584739.658,O,,,30.3,False,T20,22.26,,False,O,22.26,feldpausch,,,0.7301,
CAU_A01,174a,Eugenia punicifolia,Myrtaceae,780377.0768,9584736.296,O,,,14.0,False,T20,13.49,,False,O,13.49,feldpausch,,,0.7307,
CAU_A01,175a,Lecythis idatimon,Lecythidaceae,780378.4261,9584737.207,O,,,12.1,False,T20,12.18,,False,O,12.18,feldpausch,,,0.7986,
CAU_A01,176a,Eschweilera coriacea,Lecythidaceae,780376.8488,9584744.924,O,,,18.0,False,T20,16.01,,False,O,16.01,feldpausch,,,0.8521,
CAU_A01,177a,Sterculia pruriens,Malvaceae,780380.3104,9584744.407,O,,,25.6,False,T20,20.09,,False,O,20.09,feldpausch,,,0.4862,
CAU_A01,178a,Strychnos subcordata,Loganiaceae,780379.6682,9584743.492,O,,,10.1,False,T20,10.7,,False,O,10.7,feldpausch,,,0.6959,
CAU_A01,179a,Chrysophyllum sanguinolentum,Sapotaceae,780382.9609,9584736.428,O,,,14.8,False,T20,14.02,,False,O,14.02,feldpausch,,,0.6714,
CAU_A01,180a,Lecythis idatimon,Lecythidaceae,780386.8444,9584733.321,O,,,20.3,False,T20,17.33,,False,O,17.33,feldpausch,,,0.7986,
CAU_A01,181a,Zollernia paraensis,Fabaceae,780384.2428,9584742.303,O,,,14.0,False,T20,13.49,,False,O,13.49,feldpausch,,,0.99,
CAU_A01,182a,Helicostylis tomentosa,Moraceae,780386.1868,9584741.103,O,,,11.9,False,T20,12.03,,False,O,12.03,feldpausch,,,0.6147,
CAU_A01,183a,Trichilia micrantha,Meliaceae,780386.0969,9584742.532,O,,,27.1,False,T20,20.81,,False,O,20.81,feldpausch,,,0.6125,
CAU_A01,184a,Eschweilera ovata,Lecythidaceae,780385.1079,9584742.68,O,,,11.1,False,T20,11.45,,False,O,11.45,feldpausch,,,0.9,
CAU_A01,185a,Protium paniculatum,Burseraceae,780392.5757,9584740.553,O,,,12.5,False,T20,12.46,,False,O,12.46,feldpausch,,,0.49,
CAU_A01,186a,Ormosia grossa,Fabaceae,780395.4361,9584736.688,O,,,16.4,False,T20,15.04,,False,O,15.04,feldpausch,,,0.5906,
CAU_A01,187a,Tetragastris panamensis,Burseraceae,780392.8261,9584735.46,O,,,30.5,False,T20,22.35,,False,O,22.35,feldpausch,,,0.7173,
CAU_A01,188a,Rinorea guianensis,Violaceae,780394.0431,9584726.684,O,,,10.8,False,T20,11.23,,False,O,11.23,feldpausch,,,0.78,
CAU_A01,001a,Rinorea guianensis,Violaceae,778826.0108,9583718.688,O,16.6,False,16.7,True,T21,15.22,16.6,False,O,15.22,feldpausch,70.1695,70.1695,0.78,90.6478
CAU_A01,001b,Eperua bijuga,Fabaceae,778832.9044,9583718.392,O,23.7,False,25.2,False,T21,19.9,23.7,False,O,19.9,feldpausch,182.6628,182.6628,0.729,220.9004
CAU_A01,002a,,,778826.0388,9583719.387,O,23.8,True,,True,T21,,23.8,True,O,,feldpausch,,,0.7301,
CAU_A01,002b,Eschweilera ovata,Lecythidaceae,778833.4136,9583726.107,O,68.7,False,72.8,False,T21,34.71,68.7,False,O,34.71,feldpausch,2510.0591,2510.0591,0.9,3728.6276
CAU_A01,003a,Lecythis idatimon,Lecythidaceae,778826.3987,9583723.376,O,11.5,False,11.8,False,T21,11.96,11.5,False,O,11.96,feldpausch,27.09,27.09,0.7986,35.8089
CAU_A01,003b,Pouteria gongrijpii,Sapotaceae,778838.5996,9583733.152,O,44.0,False,45.0,False,T21,27.76,44.0,False,O,27.76,feldpausch,845.7806,845.7806,0.7994,1119.1283
CAU_A01,004a,Rinorea guianensis,Violaceae,778823.9206,9583721.473,O,16.8,False,17.5,False,T21,15.71,16.8,False,O,15.71,feldpausch,74.0854,74.0854,0.78,95.7064
CAU_A01,004b,Lecythis idatimon,Lecythidaceae,778836.7559,9583737.093,O,39.0,False,39.4,False,T21,25.86,39.0,False,O,25.86,feldpausch,623.6548,623.6548,0.7986,824.3789
CAU_A01,005a,Inga marginata,Fabaceae,778824.2005,9583723.464,O,17.9,False,21.2,False,T21,17.83,17.9,False,O,17.83,feldpausch,94.8754,94.8754,0.5518,87.4293
CAU_A01,006a,Tachigali myrmecophila,Fabaceae,778826.6391,9583734.375,O,16.2,False,20.0,False,T21,17.17,16.2,False,O,17.17,feldpausch,75.261,75.261,0.476,60.0397
CAU_A01,007a,Eschweilera coriacea,Lecythidaceae,778864.6499,9583758.873,O,52.2,False,53.8,False,T21,30.35,52.2,False,O,30.35,feldpausch,1288.0728,1288.0728,0.8521,1813.9081
CAU_A01,008a,Eschweilera coriacea,Lecythidaceae,778854.9355,9583716.228,O,46.0,False,48.2,False,T21,28.75,46.0,False,O,28.75,feldpausch,954.5408,954.5408,0.8521,1344.217
CAU_A01,009a,Protium hebetatum,Burseraceae,778852.8171,9583713.311,O,37.0,False,,True,T21,,37.0,False,O,,feldpausch,,,0.5773,
CAU_A01,010a,Tetragastris panamensis,Burseraceae,778864.0084,9583717.866,O,51.0,False,52.0,False,T21,29.85,51.0,False,O,29.85,feldpausch,1211.1093,1211.1093,0.7173,1441.7549
CAU_A01,011a,Pouteria gongrijpii,Sapotaceae,778861.9299,9583715.948,O,39.0,False,34.7,True,T21,24.09,39.0,False,O,24.09,feldpausch,581.9578,581.9578,0.7994,770.0407
CAU_A01,076a,Maquira coriacea,Moraceae,778825.7393,9583724.403,O,,,31.2,False,T21,22.65,,False,O,22.65,feldpausch,,,0.5112,
CAU_A01,077a,Lecythis idatimon,Lecythidaceae,778827.1381,9583721.845,O,,,11.2,False,T21,11.53,,False,O,11.53,feldpausch,,,0.7986,
CAU_A01,078a,Lecythis idatimon,Lecythidaceae,778836.5105,9583720.97,O,,,30.2,False,T21,22.22,,False,O,22.22,feldpausch,,,0.7986,
CAU_A01,079a,Poeppigia procera,Fabaceae,778834.9317,9583719.031,O,,,14.2,False,T21,13.62,,False,O,13.62,feldpausch,,,0.735,
CAU_A01,080a,Eschweilera coriacea,Lecythidaceae,778839.0888,9583727.872,O,,,22.8,False,T21,18.68,,False,O,18.68,feldpausch,,,0.8521,
CAU_A01,081a,Ormosia grossa,Fabaceae,778846.1831,9583727.588,O,,,14.0,False,T21,13.49,,False,O,13.49,feldpausch,,,0.5906,
CAU_A01,082a,Nectandra cuspidata,Lauraceae,778848.7211,9583728.487,O,,,18.0,False,T21,16.01,,False,O,16.01,feldpausch,,,0.518,
CAU_A01,083a,Lecythis idatimon,Lecythidaceae,778848.7211,9583728.487,O,,,11.0,False,T21,11.38,,False,O,11.38,feldpausch,,,0.7986,
CAU_A01,084a,Pouteria gongrijpii,Sapotaceae,778848.3093,9583725.701,O,,,22.6,False,T21,18.58,,False,O,18.58,feldpausch,,,0.7994,
CAU_A01,085a,Rinorea guianensis,Violaceae,778845.1235,9583718.623,O,,,15.2,False,T21,14.28,,False,O,14.28,feldpausch,,,0.78,
CAU_A01,086a,Eschweilera ovata,Lecythidaceae,778846.0628,9583719.586,O,,,28.0,False,T21,21.23,,False,O,21.23,feldpausch,,,0.9,
CAU_A01,087a,Vismia latifolia,Hypericaceae,778855.5991,9583717.803,O,,,17.0,False,T21,15.41,,False,O,15.41,feldpausch,,,0.43,
CAU_A01,088a,Vismia latifolia,Hypericaceae,778855.4351,9583716.208,O,,,11.0,False,T21,11.38,,False,O,11.38,feldpausch,,,0.43,
CAU_A01,089a,Vismia latifolia,Hypericaceae,778855.539,9583716.304,O,,,13.3,False,T21,13.02,,False,O,13.02,feldpausch,,,0.43,
CAU_A01,090a,,,778856.4743,9583717.168,O,,,15.7,False,T21,14.6,,False,O,14.6,feldpausch,,,0.7301,
CAU_A01,091a,Licania canescens,Chrysobalanaceae,778855.2758,9583727.224,O,,,11.8,False,T21,11.96,,False,O,11.96,feldpausch,,,0.88,
CAU_A01,092a,Eschweilera sp.,Lecythidaceae,778857.8537,9583726.62,O,,,21.8,False,T21,18.15,,False,O,18.15,feldpausch,,,0.8314,
CAU_A01,093a,Inga thibaudiana,Fabaceae,778858.9323,9583716.068,O,,,11.2,False,T21,11.53,,False,O,11.53,feldpausch,,,0.5786,
CAU_A01,094a,Dialium guianense,Fabaceae,778860.0119,9583725.533,O,,,16.3,False,T21,14.98,,False,O,14.98,feldpausch,,,0.8964,
CAU_A01,095a,Rinorea guianensis,Violaceae,778866.2468,9583723.782,O,,,27.0,False,T21,20.76,,False,O,20.76,feldpausch,,,0.78,
CAU_A01,096a,Zygia racemosa,Fabaceae,778872.9695,9583724.213,O,,,17.7,False,T21,15.83,,False,O,15.83,feldpausch,,,0.748,
CAU_A01,012a,Lecythis idatimon,Lecythidaceae,778830.8373,9583864.185,O,12.4,False,14.0,False,T21,13.49,12.4,False,O,13.49,feldpausch,35.2949,35.2949,0.7986,46.6546
CAU_A01,013a,Annona sp.,Annonaceae,778833.8072,9583870.871,O,10.9,False,,True,T21,,10.9,False,O,,feldpausch,,,0.5112,
CAU_A01,014a,Strychnos subcordata,Loganiaceae,778831.4334,9583876.571,O,14.2,False,14.8,False,T21,14.02,14.2,False,O,14.02,feldpausch,47.7478,47.7478,0.6959,55.1865
CAU_A01,015a,Maquira coriacea,Moraceae,778830.3864,9583880.416,O,13.0,False,13.7,True,T21,13.29,13.0,False,O,13.29,feldpausch,38.1451,38.1451,0.5112,32.6248
CAU_A01,016a,Xylopia sp.,Annonaceae,778830.4864,9583880.412,O,10.3,False,11.0,False,T21,11.38,10.3,False,O,11.38,feldpausch,20.812,20.812,0.5959,20.6737
CAU_A01,017a,Pouteria hispida,Sapotaceae,778829.8309,9583881.539,O,14.4,False,16.7,False,T21,15.22,14.4,False,O,15.22,feldpausch,53.1644,53.1644,0.874,76.7468
CAU_A01,018a,Rinorea guianensis,Violaceae,778832.6568,9583884.629,O,19.9,False,20.4,False,T21,17.39,19.9,False,O,17.39,feldpausch,113.8556,113.8556,0.78,147.0832
CAU_A01,019a,Inga thibaudiana,Fabaceae,778831.2784,9583892.69,O,18.2,False,24.2,False,T21,19.4,18.2,False,O,19.4,feldpausch,106.4179,106.4179,0.5786,102.7048
CAU_A01,020a,Rinorea guianensis,Violaceae,778832.1057,9583893.358,O,21.2,False,21.5,False,T21,17.99,21.2,False,O,17.99,feldpausch,133.1615,133.1615,0.78,172.0234
CAU_A01,021a,Oenocarpus bacaba,Arecaceae,778834.1083,9583895.879,P,18.0,False,18.5,False,T21,16.31,18.0,False,P,16.31,feldpausch,87.9241,53.265,0.65,53.265
CAU_A01,022a,,,778831.2907,9583900.496,O,13.5,True,,True,T21,,13.5,True,O,,feldpausch,,,0.7301,
CAU_A01,023a,Eperua bijuga,Fabaceae,778833.589,9583902.906,O,10.7,False,11.0,False,T21,11.38,10.7,False,O,11.38,feldpausch,22.4188,22.4188,0.729,27.1118
CAU_A01,024a,,,778831.6547,9583904.585,L,21.7,False,25.0,False,T21,19.8,21.7,False,L,19.8,feldpausch,153.0296,153.0296,0.7301,185.3355
CAU_A01,025a,Inga thibaudiana,Fabaceae,778831.7626,9583904.78,O,20.5,False,24.1,False,T21,19.35,20.5,False,O,19.35,feldpausch,133.9075,133.9075,0.5786,129.2353
CAU_A01,026a,,,778831.399,9583908.198,O,72.1,True,,True,T21,,72.1,True,O,,feldpausch,,,0.7301,
