tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
78,Guatteria schomburgkiana,Annonaceae,800131.7775,9727112.407,35.5,False,O,12,24.4,24.4,feldpausch_regional,0.18,default,-2.0,35.14,24.26,35.5,False,O,24.4,feldpausch,35.14,24.25944475551066,0.6,490.4547,490.4547,490.4547,478.0898,478.0898,478.0898,
79,Guatteria schomburgkiana,Annonaceae,800131.5434,9727110.488,10.6,False,O,12,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.6,21.4451,21.4451,21.4451,19.5647,19.5647,19.5647,
80,Protium paniculatum,Burseraceae,800130.6132,9727109.24,12.4,False,O,12,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,O,12.39,feldpausch,12.040000000000001,12.13432450561637,0.49,32.4831,32.4831,26.6571,30.0499,30.0499,24.6603,
81,Attalea maripa,Arecaceae,800127.9312,9727110.797,30.9,False,P,12,22.52,22.52,feldpausch_regional,0.18,default,-2.0,30.54,22.36,30.9,False,P,22.52,feldpausch,30.54,22.36447793659077,0.326,345.9126,235.1958,235.1958,335.8106,227.7415,227.7415,
82,Attalea maripa,Arecaceae,800125.1599,9727111.136,33.9,False,P,12,23.77,23.77,feldpausch_regional,0.18,default,-2.0,33.54,23.62,33.9,False,P,23.77,feldpausch,33.54,23.62448135299593,0.326,436.9331,303.4062,303.4062,425.3646,294.6332,294.6332,
83,,,800125.3504,9727113.77,13.5,False,O,12,13.15,13.15,feldpausch_regional,0.18,default,-2.0,13.14,12.91,13.5,False,O,13.15,feldpausch,13.14,12.90362698059947,0.5847,40.6391,40.6391,39.6252,37.8454,37.8454,36.9013,
84,,,800126.3782,9727104.811,34.0,False,O,12,23.81,23.81,feldpausch_regional,0.18,default,-2.0,33.64,23.66,34.0,False,O,23.81,feldpausch,33.64,23.664799359228816,0.5847,440.1743,440.1743,429.1932,428.5564,428.5564,417.8651,
85,Casearia javitensis,Salicaceae,800126.4675,9727103.478,11.9,False,O,12,12.03,12.03,feldpausch_regional,0.18,default,-2.0,11.54,11.77,11.9,False,O,12.03,feldpausch,11.540000000000001,11.769939397609964,0.753,29.1251,29.1251,36.3533,26.8511,26.8511,33.5149,
86,,,800126.6894,9727103.968,11.1,False,O,12,11.45,11.45,feldpausch_regional,0.18,default,-2.0,10.74,11.18,11.1,False,O,11.45,feldpausch,10.74,11.182340299273735,0.5847,24.2284,24.2284,23.624,22.1998,22.1998,21.646,
87,Apeiba petoumo,Malvaceae,800124.5518,9727096.304,40.0,False,O,12,26.07,26.07,feldpausch_regional,0.18,default,-2.0,39.64,25.94,40.0,False,O,26.07,feldpausch,39.64,25.94209034322581,0.2822,660.4431,660.4431,316.3578,645.7827,645.7827,309.3353,
88,Neea oppositifolia,Nyctaginaceae,800124.6045,9727094.464,10.0,False,O,12,10.62,10.62,feldpausch_regional,0.18,default,-2.0,9.64,10.34,10.0,False,O,10.62,feldpausch,9.64,10.341091793253828,0.893,18.3636,18.3636,27.0716,16.657,16.657,24.5556,
89,Talisia longifolia,Sapindaceae,800125.8786,9727095.37,29.3,False,O,12,21.82,21.82,feldpausch_regional,0.18,default,-2.0,28.94,21.66,29.3,False,O,21.82,feldpausch,28.94,21.658686661799177,0.8499,302.349,302.349,424.7079,293.0102,293.0102,411.5898,
90,Talisia longifolia,Sapindaceae,800126.0633,9727095.353,33.9,False,O,12,23.77,23.77,feldpausch_regional,0.18,default,-2.0,33.54,23.62,33.9,False,O,23.77,feldpausch,33.54,23.62448135299593,0.8499,436.9331,436.9331,613.7575,425.3646,425.3646,597.5073,
91,Licania heteromorpha,Chrysobalanaceae,800125.6577,9727092.329,11.2,False,O,12,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.8164,24.8245,24.8245,33.5291,22.7645,22.7645,30.7468,
92,Attalea maripa,Arecaceae,800124.6097,9727090.69,27.7,False,P,12,21.09,21.09,feldpausch_regional,0.18,default,-2.0,27.34,20.92,27.7,False,P,21.09,feldpausch,27.34,20.922574616850373,0.326,262.1078,174.1582,174.1582,253.5197,168.008,168.008,
93,Attalea maripa,Arecaceae,800130.3119,9727094.974,39.2,False,P,12,25.79,25.79,feldpausch_regional,0.18,default,-2.0,38.84,25.66,39.2,False,P,25.79,feldpausch,38.84,25.659938495221375,0.326,628.2487,452.2773,452.2773,613.9984,440.9535,440.9535,
94,,,800127.0157,9727085.471,10.6,False,O,12,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.5847,21.4451,21.4451,20.9101,19.5647,19.5647,19.0766,
95,Attalea maripa,Arecaceae,800126.0642,9727085.15,20.5,False,P,12,17.45,17.45,feldpausch_regional,0.18,default,-2.0,20.14,17.24,20.5,False,P,17.45,feldpausch,20.14,17.249401486858044,0.326,121.0589,76.15,76.15,115.6315,72.5309,72.5309,
96,Apeiba petoumo,Malvaceae,800127.9006,9727084.88,16.4,False,O,12,15.04,15.04,feldpausch_regional,0.18,default,-2.0,16.04,14.81,16.4,False,O,15.04,feldpausch,16.04,14.814867629828917,0.2822,67.7376,67.7376,32.4469,63.9176,63.9176,30.6171,
97,Eschweilera coriacea,Lecythidaceae,800128.83,9727084.897,25.8,False,O,12,20.19,20.19,feldpausch_regional,0.18,default,-2.0,25.44,20.02,25.8,False,O,20.19,feldpausch,25.44,20.014786744922866,0.8521,218.653,218.653,307.9146,210.935,210.935,297.0459,
98,Lecythis idatimon,Lecythidaceae,800128.2207,9727076.579,15.5,False,O,12,14.47,14.47,feldpausch_regional,0.18,default,-2.0,15.14,14.24,15.5,False,O,14.47,feldpausch,15.14,14.238712647529205,0.7986,58.4259,58.4259,77.2304,54.9356,54.9356,72.6167,
99,Apeiba petoumo,Malvaceae,800123.6328,9727077.213,17.8,False,O,12,15.89,15.89,feldpausch_regional,0.18,default,-2.0,17.44,15.68,17.8,False,O,15.89,feldpausch,17.44,15.673921658561875,0.2822,83.8644,83.8644,40.1717,79.5157,79.5157,38.0887,
100,,,800118.9429,9727076.43,10.8,False,O,12,11.23,11.23,feldpausch_regional,0.18,default,-2.0,10.44,10.96,10.8,False,O,11.23,feldpausch,10.440000000000001,10.95930894767477,0.5847,22.5359,22.5359,21.9737,20.5965,20.5965,20.0826,
1,Abarema mataybifolia,Fabaceae,800130.9448,9727075.812,17.6,False,O,12,15.77,15.77,feldpausch_regional,0.18,default,-2.0,17.24,15.55,17.6,False,O,15.77,feldpausch,17.240000000000002,15.55268134894128,0.5668,81.4301,81.4301,77.0229,77.1584,77.1584,72.9824,
2,Abarema mataybifolia,Fabaceae,800130.9523,9727075.914,12.0,False,O,12,12.11,12.11,feldpausch_regional,0.18,default,-2.0,11.64,11.85,12.0,False,O,12.11,feldpausch,11.64,11.85066919732659,0.5668,29.7969,29.7969,28.1842,27.49,27.49,26.0021,
3,Eschweilera coriacea,Lecythidaceae,800134.7398,9727076.99,13.1,False,O,12,12.88,12.88,feldpausch_regional,0.18,default,-2.0,12.74,12.63,13.1,False,O,12.88,feldpausch,12.74,12.630270902047103,0.8521,37.5536,37.5536,52.8843,34.8923,34.8923,49.1366,
4,Inga thibaudiana,Fabaceae,800129.4838,9727081.16,11.0,False,O,12,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,O,11.38,feldpausch,10.64,11.111266572550116,0.5786,23.6621,23.6621,22.8365,21.6629,21.6629,20.907,
5,Brosimum rubescens,Moraceae,800137.8363,9727081.204,21.6,False,O,12,18.05,18.05,feldpausch_regional,0.18,default,-2.0,21.24,17.85,21.6,False,O,18.05,feldpausch,21.240000000000002,17.855177983198676,0.8251,138.5595,138.5595,189.1006,132.6747,132.6747,181.0694,
6,,,800138.0281,9727081.289,38.6,True,O,12,25.57,25.57,feldpausch_regional,0.18,default,-2.0,38.24,25.44,38.6,True,O,25.57,feldpausch,38.24,25.438325483044462,0.5847,604.539,425.3611,425.3611,590.5986,415.7046,415.7046,
7,,,800138.0358,9727081.391,14.7,False,L,12,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,L,13.95,feldpausch,14.34,13.712948981304246,0.5847,50.8357,50.8357,49.5675,47.6304,47.6304,46.4422,
8,Aspidosperma spruceanum,Apocynaceae,800130.6246,9727092.903,17.6,False,O,12,15.77,15.77,feldpausch_regional,0.18,default,-2.0,17.24,15.55,17.6,False,O,15.77,feldpausch,17.240000000000002,15.55268134894128,0.7533,81.4301,81.4301,101.6832,77.1584,77.1584,96.349,
9,,,800132.0072,9727090.225,14.3,False,O,12,13.69,13.69,feldpausch_regional,0.18,default,-2.0,13.94,13.45,14.3,False,O,13.69,feldpausch,13.940000000000001,13.449868465022146,0.5847,47.294,47.294,46.1142,44.2273,44.2273,43.124,
10,Guatteria schomburgkiana,Annonaceae,800135.1598,9727095.154,31.4,False,O,12,22.73,22.73,feldpausch_regional,0.18,default,-2.0,31.04,22.58,31.4,False,O,22.73,feldpausch,31.04,22.576245441928616,0.6,360.1707,360.1707,360.1707,349.8291,349.8291,349.8291,
11,Pourouma minor,Urticaceae,800144.1505,9727091.074,15.9,False,O,12,14.73,14.73,feldpausch_regional,0.18,default,-2.0,15.54,14.5,15.9,False,O,14.73,feldpausch,15.540000000000001,14.501415428522947,0.436,62.4818,62.4818,45.7527,58.845,58.845,43.0896,
12,Euterpe oleracea,Arecaceae,800135.3406,9727097.592,10.4,False,P,12,10.93,10.93,feldpausch_regional,0.18,default,-2.0,10.04,10.65,10.4,False,P,10.93,feldpausch,10.040000000000001,10.655206304765878,0.3877,20.3893,11.7948,11.7948,18.5672,10.7064,10.7064,
13,Euterpe oleracea,Arecaceae,800138.1433,9727097.753,11.0,False,P,12,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,P,11.38,feldpausch,10.64,11.111266572550116,0.3877,23.6621,13.7606,13.7606,21.6629,12.558,12.558,
14,Pourouma villosa,Urticaceae,800142.9943,9727100.395,10.8,False,O,12,11.23,11.23,feldpausch_regional,0.18,default,-2.0,10.44,10.96,10.8,False,O,11.23,feldpausch,10.440000000000001,10.95930894767477,0.34,22.5359,22.5359,12.9456,20.5965,20.5965,11.8315,
15,Miconia poeppigii,Melastomataceae,800133.1668,9727105.957,10.9,False,O,12,11.3,11.3,feldpausch_regional,0.18,default,-2.0,10.54,11.03,10.9,False,O,11.3,feldpausch,10.540000000000001,11.030414500637347,0.5967,23.0846,23.0846,22.9594,21.1162,21.1162,21.0017,
16,Pseudopiptadenia suaveolens,Fabaceae,800134.6171,9727112.983,30.0,False,O,12,22.13,22.13,feldpausch_regional,0.18,default,-2.0,29.64,21.97,30.0,False,O,22.13,feldpausch,29.64,21.97125707943626,0.6797,320.9987,320.9987,362.5586,311.3274,311.3274,351.6351,
17,Guatteria schomburgkiana,Annonaceae,800134.9171,9727117.044,11.6,False,O,12,11.82,11.82,feldpausch_regional,0.18,default,-2.0,11.24,11.56,11.6,False,O,11.82,feldpausch,11.24,11.557025370127894,0.6,27.2369,27.2369,27.2369,25.055,25.055,25.055,
18,Pseudopiptadenia suaveolens,Fabaceae,800134.087,9727118.441,16.0,False,O,12,14.79,14.79,feldpausch_regional,0.18,default,-2.0,15.64,14.56,16.0,False,O,14.79,feldpausch,15.64,14.562150985682587,0.6797,63.5026,63.5026,71.7244,59.83,59.83,67.5762,
19,Aspidosperma spruceanum,Apocynaceae,800132.4959,9727120.922,11.7,False,O,12,11.89,11.89,feldpausch_regional,0.18,default,-2.0,11.34,11.63,11.7,False,O,11.89,feldpausch,11.34,11.628010757572445,0.7533,27.8572,27.8572,34.7857,25.6448,25.6448,32.023,
20,Tapirira guianensis,Anacardiaceae,800139.1334,9727123.54,10.5,False,O,12,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.457,20.9036,20.9036,16.026,19.0533,19.0533,14.6074,
21,Zanthoxylum rhoifolium,Rutaceae,800142.7939,9727122.522,13.3,False,O,12,13.02,13.02,feldpausch_regional,0.18,default,-2.0,12.94,12.77,13.3,False,O,13.02,feldpausch,12.940000000000001,12.771874715997479,0.5692,39.0912,39.0912,37.1347,36.3631,36.3631,34.5431,
22,Cecropia palmata,Urticaceae,800142.5649,9727119.472,21.3,False,O,12,17.88,17.88,feldpausch_regional,0.18,default,-2.0,20.94,17.69,21.3,False,O,17.88,feldpausch,20.94,17.683721254697815,0.3404,133.5883,133.5883,76.8226,127.8318,127.8318,73.5122,
23,Eschweilera coriacea,Lecythidaceae,800149.0599,9727118.931,19.0,False,O,12,16.6,16.6,feldpausch_regional,0.18,default,-2.0,18.64,16.39,19.0,False,O,16.6,feldpausch,18.64,16.391037822045284,0.8521,99.4061,99.4061,139.9871,94.586,94.586,133.1993,
24,Eschweilera coriacea,Lecythidaceae,800149.0754,9727119.135,13.0,False,O,12,12.81,12.81,feldpausch_regional,0.18,default,-2.0,12.64,12.56,13.0,False,O,12.81,feldpausch,12.64,12.559453854983726,0.8521,36.7999,36.7999,51.8228,34.1717,34.1717,48.1217,
25,Inga marginata,Fabaceae,800151.1492,9727121.833,11.4,False,O,12,11.67,11.67,feldpausch_regional,0.18,default,-2.0,11.04,11.41,11.4,False,O,11.67,feldpausch,11.040000000000001,11.405237510778715,0.5518,26.0016,26.0016,23.9609,23.882,23.882,22.0076,
26,Calycophyllum megistocaulum,Rubiaceae,800145.6216,9727110.512,14.0,False,O,12,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.7254,44.7295,44.7295,53.8291,41.766,41.766,50.2627,
27,Lecythis pisonis,Lecythidaceae,800146.4786,9727109.517,17.4,False,O,12,15.65,15.65,feldpausch_regional,0.18,default,-2.0,17.04,15.43,17.4,False,O,15.65,feldpausch,17.04,15.431417602903213,0.857,79.0422,79.0422,111.9367,74.8468,74.8468,105.9954,
28,Apeiba petoumo,Malvaceae,800146.3782,9727108.194,27.6,False,O,12,21.05,21.05,feldpausch_regional,0.18,default,-2.0,27.24,20.88,27.6,False,O,21.05,feldpausch,27.240000000000002,20.88212819099749,0.2822,259.7821,259.7821,124.4378,251.2379,251.2379,120.3451,
29,Sacoglottis guianensis,Humiriaceae,800143.5464,9727107.72,11.3,False,O,12,11.6,11.6,feldpausch_regional,0.18,default,-2.0,10.94,11.33,11.3,False,O,11.6,feldpausch,10.940000000000001,11.334209651177257,0.8359,25.4086,25.4086,35.1161,23.3189,23.3189,32.228,
30,Guatteria schomburgkiana,Annonaceae,800145.198,9727104.915,28.3,False,O,12,21.37,21.37,feldpausch_regional,0.18,default,-2.0,27.94,21.2,28.3,False,O,21.37,feldpausch,27.94,21.204885730514096,0.6,276.8452,276.8452,276.8452,267.9761,267.9761,267.9761,
31,Matayba guianensis,Sapindaceae,800148.8999,9727104.594,22.7,False,O,12,18.63,18.63,feldpausch_regional,0.18,default,-2.0,22.34,18.44,22.7,False,O,18.63,feldpausch,22.34,18.44069507080865,0.82,157.453,157.453,213.5785,151.1018,151.1018,204.9634,
32,Bagassa guianensis,Moraceae,800152.5234,9727103.254,22.1,False,O,12,18.31,18.31,feldpausch_regional,0.18,default,-2.0,21.74,18.12,22.1,False,O,18.31,feldpausch,21.740000000000002,18.117780288134792,0.7087,146.9259,146.9259,172.8439,140.8321,140.8321,165.6752,
33,Vochysia guianensis,Vochysiaceae,800154.226,9727107.212,55.3,False,O,12,30.75,30.75,feldpausch_regional,0.18,default,-2.0,54.94,30.65,55.3,False,O,30.75,feldpausch,54.94,30.654854832571232,0.5087,1460.1484,1460.1484,1242.8766,1437.2974,1437.2974,1223.4259,
34,Bombax paraense,Malvaceae,800152.1864,9727098.87,18.2,False,O,12,16.13,16.13,feldpausch_regional,0.18,default,-2.0,17.84,15.92,18.2,False,O,16.13,feldpausch,17.84,15.916334995085252,0.39,88.8733,88.8733,58.368,84.3689,84.3689,55.4097,
35,,,800149.2024,9727096.364,15.5,False,O,12,14.47,14.47,feldpausch_regional,0.18,default,-2.0,15.14,14.24,15.5,False,O,14.47,feldpausch,15.14,14.238712647529205,0.5847,58.4259,58.4259,56.9683,54.9356,54.9356,53.5651,
36,Banara guianensis,Salicaceae,800147.2534,9727095.204,12.5,False,O,12,12.46,12.46,feldpausch_regional,0.18,default,-2.0,12.14,12.21,12.5,False,O,12.46,feldpausch,12.14,12.205207704531016,0.61,33.1783,33.1783,33.7179,30.7131,30.7131,31.2126,
37,Inga thibaudiana,Fabaceae,800144.2429,9727092.295,25.1,False,O,12,19.85,19.85,feldpausch_regional,0.18,default,-2.0,24.74,19.67,25.1,False,O,19.85,feldpausch,24.740000000000002,19.671746656007798,0.5786,203.8159,203.8159,196.7046,196.4118,196.4118,189.5588,
38,Pourouma minor,Urticaceae,800142.4882,9727093.681,11.3,False,O,12,11.6,11.6,feldpausch_regional,0.18,default,-2.0,10.94,11.33,11.3,False,O,11.6,feldpausch,10.940000000000001,11.334209651177257,0.436,25.4086,25.4086,18.6056,23.3189,23.3189,17.0754,
39,Pourouma villosa,Urticaceae,800141.3121,9727090.408,11.0,False,O,12,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,O,11.38,feldpausch,10.64,11.111266572550116,0.34,23.6621,23.6621,13.5926,21.6629,21.6629,12.4441,
40,Handroanthus serratifolius,Bignoniaceae,800143.9117,9727087.919,29.2,False,O,12,21.77,21.77,feldpausch_regional,0.18,default,-2.0,28.84,21.61,29.2,False,O,21.77,feldpausch,28.84,21.608353485727548,0.5847,299.6663,299.6663,292.1904,290.377,290.377,283.1329,
41,Apeiba petoumo,Malvaceae,800143.827,9727086.799,36.0,False,O,12,24.6,24.6,feldpausch_regional,0.18,default,-2.0,35.64,24.46,36.0,False,O,24.6,feldpausch,35.64,24.460901303128107,0.2822,508.061,508.061,243.3655,495.4413,495.4413,237.3205,
42,,,800143.7348,9727086.808,12.5,False,L,12,12.46,12.46,feldpausch_regional,0.18,default,-2.0,12.14,12.21,12.5,False,L,12.46,feldpausch,12.14,12.205207704531016,0.5847,33.1783,33.1783,32.3506,30.7131,30.7131,29.9469,
43,Pouteria retinervis,Sapotaceae,800152.0559,9727093.545,10.5,False,O,12,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.7187,20.9036,20.9036,24.9318,19.0533,19.0533,22.7248,
44,Inga alba,Fabaceae,800152.9951,9727088.84,42.2,False,O,12,26.83,26.83,feldpausch_regional,0.18,default,-2.0,41.84,26.71,42.2,False,O,26.83,feldpausch,41.84,26.707688801932175,0.5861,754.0573,754.0573,737.0165,738.2521,738.2521,721.5684,
45,Apeiba petoumo,Malvaceae,800151.9465,9727087.292,14.0,False,O,12,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.2822,44.7295,44.7295,21.4258,41.766,41.766,20.0063,
47,Brosimum rubescens,Moraceae,800150.9872,9727083.273,24.2,False,O,12,19.4,19.4,feldpausch_regional,0.18,default,-2.0,23.84,19.22,24.2,False,O,19.4,feldpausch,23.84,19.217744201993025,0.8251,185.5935,185.5935,253.2909,178.5895,178.5895,243.7322,
48,,,800147.645,9727075.988,37.7,True,O,12,25.24,25.24,feldpausch_regional,0.18,default,-2.0,37.34,25.1,37.7,True,O,25.24,feldpausch,37.34,25.105823937689628,0.5847,570.0569,401.4683,401.4683,556.5765,392.1242,392.1242,
49,Dipteryx odorata,Fabaceae,800147.5671,9727074.969,28.2,False,O,12,21.32,21.32,feldpausch_regional,0.18,default,-2.0,27.84,21.16,28.2,False,O,21.32,feldpausch,27.84,21.154532063397653,0.9228,274.311,274.311,417.5319,265.4904,265.4904,404.1059,
1,Inga alba,Fabaceae,799480.4193,9726751.409,20.2,False,O,13,17.28,17.28,feldpausch_regional,0.18,default,-2.0,19.84,17.08,20.2,False,O,17.28,feldpausch,19.84,17.07781055505458,0.5861,116.5063,116.5063,113.8733,111.2028,111.2028,108.6898,
2,Eschweilera micrantha,Lecythidaceae,799482.1983,9726751.956,16.8,False,O,13,15.29,15.29,feldpausch_regional,0.18,default,-2.0,16.44,15.06,16.8,False,O,15.29,feldpausch,16.44,15.067477550109134,0.86,72.1516,72.1516,102.5276,68.1818,68.1818,96.8865,
3,Tetragastris panamensis,Burseraceae,799482.0528,9726754.127,15.6,False,O,13,14.54,14.54,feldpausch_regional,0.18,default,-2.0,15.24,14.3,15.6,False,O,14.54,feldpausch,15.24,14.30931957470061,0.7173,59.4433,59.4433,70.7638,55.9154,55.9154,66.564,
4,Brosimum rubescens,Moraceae,799485.0404,9726752.305,5.2,False,O,13,6.52,6.52,feldpausch_regional,0.18,default,-2.0,4.84,6.17,5.2,False,O,6.52,feldpausch,4.84,6.171353632193371,0.8251,3.1828,3.1828,4.3437,2.6223,2.6223,3.5789,
5,Sagotia racemosa,Euphorbiaceae,799482.8815,9726756.069,10.0,False,O,13,10.62,10.62,feldpausch_regional,0.18,default,-2.0,9.64,10.34,10.0,False,O,10.62,feldpausch,9.64,10.341091793253828,0.58,18.3636,18.3636,17.7659,16.657,16.657,16.1148,
6,Sagotia racemosa,Euphorbiaceae,799483.2573,9726756.184,6.2,False,O,13,7.45,7.45,feldpausch_regional,0.18,default,-2.0,5.84,7.12,6.2,False,O,7.45,feldpausch,5.84,7.120127392891332,0.58,5.1102,5.1102,4.9438,4.3504,4.3504,4.2088,
7,Simarouba amara,Simaroubaceae,799490.3982,9726758.372,18.6,False,O,13,16.36,16.36,feldpausch_regional,0.18,default,-2.0,18.24,16.15,18.6,False,O,16.36,feldpausch,18.240000000000002,16.148792440489622,0.3833,94.0161,94.0161,60.7152,89.3564,89.3564,57.706,
8,Sagotia racemosa,Euphorbiaceae,799493.0998,9726761.301,22.6,False,O,13,18.58,18.58,feldpausch_regional,0.18,default,-2.0,22.24,18.39,22.6,False,O,18.58,feldpausch,22.240000000000002,18.39018403683091,0.58,155.693,155.693,150.6257,149.3839,149.3839,144.522,
9,Tetragastris panamensis,Burseraceae,799486.4454,9726760.32,28.0,False,O,13,21.23,21.23,feldpausch_regional,0.18,default,-2.0,27.64,21.06,28.0,False,O,21.23,feldpausch,27.64,21.06374041058077,0.7173,269.4116,269.4116,320.7188,260.6835,260.6835,310.3285,
10,Lecythis idatimon,Lecythidaceae,799485.5425,9726759.413,11.8,False,O,13,11.96,11.96,feldpausch_regional,0.18,default,-2.0,11.44,11.7,11.8,False,O,11.96,feldpausch,11.440000000000001,11.698981982587213,0.7986,28.4866,28.4866,37.655,26.2434,26.2434,34.6899,
11,Nectandra cuspidata,Lauraceae,799486.2509,9726763.42,26.0,False,O,13,20.29,20.29,feldpausch_regional,0.18,default,-2.0,25.64,20.11,26.0,False,O,20.29,feldpausch,25.64,20.115605777331606,0.518,223.0468,223.0468,193.2441,215.237,215.237,186.4778,
12,Nectandra cuspidata,Lauraceae,799484.361,9726762.845,10.5,False,O,13,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.518,20.9036,20.9036,18.1106,19.0533,19.0533,16.5074,
13,Diospyros guianensis,Ebenaceae,799480.5602,9726762.006,13.4,False,O,13,13.08,13.08,feldpausch_regional,0.18,default,-2.0,13.04,12.84,13.4,False,O,13.08,feldpausch,13.040000000000001,12.832850878590625,0.73,39.8454,39.8454,48.251,37.0857,37.0857,44.909,
14,Pouteria gongrijpii,Sapotaceae,799480.8446,9726764.94,5.4,False,O,13,6.71,6.71,feldpausch_regional,0.18,default,-2.0,5.04,6.37,5.4,False,O,6.71,feldpausch,5.04,6.3653868994101055,0.7994,3.5235,3.5235,4.6623,2.9251,2.9251,3.8704,
15,Manilkara huberi,Sapotaceae,799482.9841,9726769.172,46.4,False,O,13,28.2,28.2,feldpausch_regional,0.18,default,-2.0,46.04,28.09,46.4,False,O,28.2,feldpausch,46.04,28.08742181955885,0.9214,952.6797,952.6797,1447.9582,934.6487,934.6487,1420.5532,
16,Tetragastris panamensis,Burseraceae,799482.9099,9726770.309,7.4,False,O,13,8.51,8.51,feldpausch_regional,0.18,default,-2.0,7.04,8.2,7.4,False,O,8.51,feldpausch,7.04,8.198865428237733,0.7173,8.2189,8.2189,9.7841,7.1903,7.1903,8.5596,
17,Astronium gracile,Anacardiaceae,799491.6233,9726770.307,16.7,False,O,13,15.22,15.22,feldpausch_regional,0.18,default,-2.0,16.34,15.0,16.7,False,O,15.22,feldpausch,16.34,14.99694458011119,0.73,70.997,70.997,85.9741,67.0668,67.0668,81.2147,
18,Pterocarpus sp.,Fabaceae,799492.5434,9726771.111,38.2,False,O,13,25.42,25.42,feldpausch_regional,0.18,default,-2.0,37.84,25.29,38.2,False,O,25.42,feldpausch,37.84,25.287243554467167,0.5838,588.9789,588.9789,573.4639,575.2454,575.2454,560.0922,
