site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,date_2013,dbh_2018,htot_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
AND_A01,70,,,296277.3739,9717646.802,L,11.0,False,,,20130826.0,,,True,20180323,12,,,feldpausch_regional,0.36,site_median,0.0,,,11.0,False,L,,feldpausch,11.0,,0.633,,,,,,,
AND_A01,71,Lecythis idatimon,Lecythidaceae,296290.5781,9717619.682,O,19.1,False,18.01,23.92,20130826.0,,,True,20180323,12,,23.92,measured,0.36,site_median,0.0,,23.92,19.1,False,O,23.92,measured,19.1,23.92,0.7986,143.4527,143.4527,189.6231,143.4527,143.4527,189.6231,
AND_A01,72,Couepia robusta,Chrysobalanaceae,296288.8955,9717616.413,O,95.0,False,40.89,48.5,20130826.0,,,True,20180323,12,,48.5,measured,0.36,site_median,0.0,,48.5,95.0,False,O,48.5,measured,95.0,48.5,0.83,6550.2987,6550.2987,8990.9525,6550.2987,6550.2987,8990.9525,
AND_A01,73,,,296294.678,9717605.935,O,10.1,False,4.22,7.93,20130826.0,,,True,20180323,12,,7.93,measured,0.36,site_median,0.0,,7.93,10.1,False,O,7.93,measured,10.1,7.93,0.633,14.0795,14.0795,14.8359,14.0795,14.0795,14.8359,
AND_A01,74,Lecythis idatimon,Lecythidaceae,296295.9783,9717605.319,O,28.4,False,18.66,23.91,20130826.0,29.5,,False,20180323,12,21.91,23.91,measured,0.22,observed,0.0,29.5,23.91,28.4,False,O,23.91,measured,28.4,23.91,0.7986,311.0511,311.0511,411.1633,311.0511,311.0511,411.1633,
AND_A01,75,Eschweilera coriacea,Lecythidaceae,296294.3606,9717606.906,O,20.0,False,19.47,26.31,20130826.0,,,,20180323,12,,26.31,measured,0.36,site_median,0.0,,26.31,20.0,False,O,26.31,measured,20.0,26.31,0.8521,172.2302,172.2302,242.5404,172.2302,172.2302,242.5404,
AND_A01,76,Symphonia globulifera,Clusiaceae,296279.7972,9717597.353,O,41.3,False,18.94,29.35,20130826.0,45.1,,False,20180323,12,27.79,29.35,measured,0.76,observed,0.0,45.1,29.35,41.3,False,O,29.35,measured,41.3,29.35,0.6004,789.1884,789.1884,789.7019,789.1884,789.1884,789.7019,
AND_A01,77,Laetia procera,Salicaceae,296270.0675,9717595.96,O,58.3,False,23.55,35.64,20130826.0,59.4,,False,20180323,12,31.79,35.64,measured,0.22,observed,0.0,59.4,35.64,58.3,False,O,35.64,measured,58.3,35.64,0.6481,1869.5492,1869.5492,2015.6907,1869.5492,1869.5492,2015.6907,
AND_A01,78,Lecythis idatimon,Lecythidaceae,296270.961,9717596.282,O,36.5,False,17.72,24.38,20130826.0,37.8,,False,20180323,12,25.28,24.38,measured,0.26,observed,0.0,37.8,24.38,36.5,False,O,24.38,measured,36.5,24.38,0.7986,517.37,517.37,683.8862,517.37,517.37,683.8862,
AND_A01,79,,,296259.8143,9717600.545,O,46.3,False,20.16,24.25,20130826.0,53.1,,False,20180323,12,30.16,24.25,measured,1.36,observed,0.0,53.1,24.25,46.3,False,O,24.25,measured,46.3,24.25,0.633,818.754,818.754,862.7422,818.754,818.754,862.7422,
AND_A01,80,Eschweilera coriacea,Lecythidaceae,296259.197,9717597.2,O,47.5,False,24.44,32.26,20130826.0,48.0,,False,20180323,12,28.69,32.26,measured,0.1,observed,0.0,48.0,32.26,47.5,False,O,32.26,measured,47.5,32.26,0.8521,1137.1638,1137.1638,1601.393,1137.1638,1137.1638,1601.393,
AND_A01,81,,,296255.2484,9717596.775,O,74.5,True,,21.16,20130826.0,,,True,20180323,12,,21.16,measured,0.36,site_median,0.0,,21.16,74.5,True,O,21.16,measured,74.5,21.16,0.633,1813.8987,1357.1999,1357.1999,1813.8987,1357.1999,1357.1999,
AND_A01,190,,,296271.9951,9717645.15,O,,,,,,15.2,14.47,True,20180323,12,14.28,14.47,measured,0.36,site_median,0.0,15.2,14.47,,False,O,14.28,feldpausch,,14.28,0.633,,,,,,,
AND_A01,191,,,296271.6937,9717645.13,O,,,,,,15.9,14.88,True,20180323,12,14.73,14.88,measured,0.36,site_median,0.0,15.9,14.88,,False,O,14.73,feldpausch,,14.73,0.633,,,,,,,
AND_A01,192,Eschweilera coriacea,Lecythidaceae,296272.9727,9717641.703,O,,,,,,17.1,15.55,,20180323,12,15.47,15.55,measured,0.36,site_median,0.0,17.1,15.55,,False,O,15.47,feldpausch,,15.47,0.8521,,,,,,,
AND_A01,193,,,296275.9412,9717641.528,O,,,,,,31.8,22.54,True,20180323,12,22.9,22.54,measured,0.36,site_median,0.0,31.8,22.54,,False,O,22.9,feldpausch,,22.9,0.633,,,,,,,
AND_A01,194,Sacoglottis guianensis,Humiriaceae,296275.1995,9717636.805,O,,,,,,23.1,18.66,,20180323,12,18.84,18.66,measured,0.36,site_median,0.0,23.1,18.66,,False,O,18.84,feldpausch,,18.84,0.8359,,,,,,,
AND_A01,195,Tapirira guianensis,Anacardiaceae,296276.0672,9717630.036,O,,,,,,38.1,25.03,,20180323,12,25.39,25.03,measured,0.36,site_median,0.0,38.1,25.03,,False,O,25.39,feldpausch,,25.39,0.457,,,,,,,
AND_A01,196,Carapa guianensis,Meliaceae,296277.1873,9717629.836,O,,,,,,13.2,13.26,,20180323,12,12.95,13.26,measured,0.36,site_median,0.0,13.2,13.26,,False,O,12.95,feldpausch,,12.95,0.53,,,,,,,
AND_A01,197,,,296280.3257,9717627.601,O,,,,,,11.2,11.97,True,20180323,12,11.53,11.97,measured,0.36,site_median,0.0,11.2,11.97,,False,O,11.53,feldpausch,,11.53,0.633,,,,,,,
AND_A01,198,Sagotia racemosa,Euphorbiaceae,296283.1137,9717632.133,O,,,,,,10.9,11.77,,20180323,12,11.3,11.77,measured,0.36,site_median,0.0,10.9,11.77,,False,O,11.3,feldpausch,,11.3,0.58,,,,,,,
AND_A01,199,Tetragastris panamensis,Burseraceae,296280.5337,9717622.116,O,,,,,,38.7,25.25,,20180323,12,25.61,25.25,measured,0.36,site_median,0.0,38.7,25.25,,False,O,25.61,feldpausch,,25.61,0.7173,,,,,,,
AND_A01,200,Byrsonima crispa,Malpighiaceae,296278.1974,9717622.5,O,,,,,,18.2,16.16,,20180323,12,16.13,16.16,measured,0.36,site_median,0.0,18.2,16.16,,False,O,16.13,feldpausch,,16.13,0.58,,,,,,,
AND_A01,201,Xylopia nitida,Annonaceae,296277.6524,9717621.85,O,,,,,,24.7,19.42,,20180323,12,19.65,19.42,measured,0.36,site_median,0.0,24.7,19.42,,False,O,19.65,feldpausch,,19.65,0.5483,,,,,,,
AND_A01,202,Tapirira guianensis,Anacardiaceae,296272.8665,9717621.688,O,,,,,,39.7,25.62,,20180323,12,25.97,25.62,measured,0.36,site_median,0.0,39.7,25.62,,False,O,25.97,feldpausch,,25.97,0.457,,,,,,,
AND_A01,203,,,296271.3086,9717624.091,O,,,,,,13.3,13.32,True,20180323,12,13.02,13.32,measured,0.36,site_median,0.0,13.3,13.32,,False,O,13.02,feldpausch,,13.02,0.633,,,,,,,
AND_A01,204,,,296270.1578,9717624.601,O,,,,,,33.4,23.2,True,20180323,12,23.57,23.2,measured,0.36,site_median,0.0,33.4,23.2,,False,O,23.57,feldpausch,,23.57,0.633,,,,,,,
AND_A01,205,Pouteria sp.,Sapotaceae,296279.0583,9717618.607,O,,,,,,21.8,18.02,,20180323,12,18.15,18.02,measured,0.36,site_median,0.0,21.8,18.02,,False,O,18.15,feldpausch,,18.15,0.7187,,,,,,,
AND_A01,206,Eperua bijuga,Fabaceae,296280.5199,9717600.693,O,,,,,,21.7,17.97,,20180323,12,18.1,17.97,measured,0.36,site_median,0.0,21.7,17.97,,False,O,18.1,feldpausch,,18.1,0.729,,,,,,,
AND_A01,1,Tapirira guianensis,Anacardiaceae,295925.3044,9717977.854,O,17.4,False,7.98,10.77,20130826.0,,,True,20180323,13,,10.77,measured,0.36,site_median,0.0,,10.77,17.4,False,O,10.77,measured,17.4,10.77,0.457,54.8852,54.8852,42.0783,54.8852,54.8852,42.0783,
AND_A01,2,Goupia glabra,Goupiaceae,295926.0078,9717973.415,O,53.5,False,19.09,26.48,20130826.0,55.7,,False,20180323,13,30.85,26.48,measured,0.44,observed,0.0,55.7,26.48,53.5,False,O,26.48,measured,53.5,26.48,0.7272,1182.9741,1182.9741,1427.1397,1182.9741,1182.9741,1427.1397,
AND_A01,3,Caryocar villosum,Caryocaraceae,295929.5611,9717974.226,O,14.9,False,10.19,13.71,20130826.0,23.2,,False,20180323,13,18.89,13.71,measured,1.66,observed,0.0,23.2,13.71,14.9,False,O,13.71,measured,14.9,13.71,0.758,51.3179,51.3179,64.4689,51.3179,51.3179,64.4689,
AND_A01,4,Tapirira guianensis,Anacardiaceae,295927.9482,9717970.193,O,12.7,False,9.81,14.34,20130826.0,,,True,20180323,13,,14.34,measured,0.36,site_median,0.0,,14.34,12.7,False,O,14.34,measured,12.7,14.34,0.457,39.2534,39.2534,30.094,39.2534,39.2534,30.094,
AND_A01,5,Vataireopsis speciosa,Fabaceae,295929.6581,9717964.331,O,28.0,False,7.91,9.3,20130826.0,,,True,20180323,13,,9.3,measured,0.36,site_median,0.0,,9.3,28.0,False,O,9.3,measured,28.0,9.3,0.65,120.3795,120.3795,130.1608,120.3795,120.3795,130.1608,
AND_A01,6,Brosimum rubescens ,Moraceae,295936.8793,9717958.327,O,29.9,False,22.0,28.87,20130826.0,31.0,,False,20180323,13,22.56,28.87,measured,0.22,observed,0.0,31.0,28.87,29.9,False,O,28.87,measured,29.9,28.87,0.8251,413.3966,413.3966,564.1879,413.3966,413.3966,564.1879,
AND_A01,7,Pouteria guianensis,Sapotaceae,295936.5279,9717955.202,O,14.6,False,6.98,12.33,20130826.0,,,True,20180323,13,,12.33,measured,0.36,site_median,0.0,,12.33,14.6,False,O,12.33,measured,14.6,12.33,0.9295,44.469,44.469,68.17,44.469,44.469,68.17,
AND_A01,8,Lecythis idatimon,Lecythidaceae,295934.265,9717953.132,O,28.4,False,9.18,14.26,20130826.0,,,True,20180323,13,,14.26,measured,0.36,site_median,0.0,,14.26,28.4,False,O,14.26,measured,28.4,14.26,0.7986,187.8273,187.8273,248.2798,187.8273,187.8273,248.2798,
AND_A01,9,,,295940.7152,9717948.19,O,30.1,True,,5.96,20130826.0,,,True,20180323,13,,5.96,measured,0.36,site_median,0.0,,5.96,30.1,True,O,5.96,measured,30.1,5.96,0.633,89.7972,78.5858,78.5858,89.7972,78.5858,78.5858,
AND_A01,10,Cecropia palmata,Urticaceae,295941.9574,9717943.223,O,12.2,False,6.87,9.66,20130826.0,,,True,20180323,13,,9.66,measured,0.36,site_median,0.0,,9.66,12.2,False,O,9.66,measured,12.2,9.66,0.3404,24.6816,24.6816,14.1936,24.6816,24.6816,14.1936,
AND_A01,11,,,295919.7354,9717927.456,O,66.3,True,,24.18,20130826.0,,,True,20180323,13,,24.18,measured,0.36,site_median,0.0,,24.18,66.3,True,O,24.18,measured,66.3,24.18,0.633,1645.54,1198.8194,1198.8194,1645.54,1198.8194,1198.8194,
AND_A01,12,Lecythis lurida,Lecythidaceae,295908.334,9717921.672,O,39.7,False,16.43,22.15,20130826.0,44.1,,False,20180323,13,27.46,22.15,measured,0.88,observed,0.0,44.1,22.15,39.7,False,O,22.15,measured,39.7,22.15,0.8633,555.117,555.117,791.8066,555.117,555.117,791.8066,
AND_A01,13,Inga thibaudiana,Fabaceae,295904.2616,9717933.843,O,38.0,False,12.82,23.89,20130826.0,,,True,20180323,13,,23.89,measured,0.36,site_median,0.0,,23.89,38.0,False,O,23.89,measured,38.0,23.89,0.5786,548.7029,548.7029,529.5581,548.7029,548.7029,529.5581,
AND_A01,14,Lecythis pisonis,Lecythidaceae,295897.2367,9717927.677,O,110.0,False,16.33,29.56,20130826.0,,,True,20180323,13,,29.56,measured,0.36,site_median,0.0,,29.56,110.0,False,O,29.56,measured,110.0,29.56,0.857,5378.5689,5378.5689,7616.9376,5378.5689,5378.5689,7616.9376,
AND_A01,130,,,295936.9131,9717932.607,O,,,,,,30.7,22.08,True,20180323,13,22.43,22.08,measured,0.36,site_median,0.0,30.7,22.08,,False,O,22.43,feldpausch,,22.43,0.633,,,,,,,
AND_A01,131,,,295937.427,9717933.689,O,,,,,,17.2,15.61,True,20180323,13,15.53,15.61,measured,0.36,site_median,0.0,17.2,15.61,,False,O,15.53,feldpausch,,15.53,0.633,,,,,,,
AND_A01,133,,,295940.6061,9717934.457,O,,,,,,10.5,11.5,True,20180323,13,11.0,11.5,measured,0.36,site_median,0.0,10.5,11.5,,False,O,11.0,feldpausch,,11.0,0.633,,,,,,,
AND_A01,134,,,295925.7698,9717938.612,O,,,,,,15.2,14.47,True,20180323,13,14.28,14.47,measured,0.36,site_median,0.0,15.2,14.47,,False,O,14.28,feldpausch,,14.28,0.633,,,,,,,
AND_A01,135,,,295925.3152,9717939.723,O,,,,,,14.1,13.82,True,20180323,13,13.56,13.82,measured,0.36,site_median,0.0,14.1,13.82,,False,O,13.56,feldpausch,,13.56,0.633,,,,,,,
AND_A01,136,,,295931.6729,9717942.402,O,,,,,,16.4,15.16,True,20180323,13,15.04,15.16,measured,0.36,site_median,0.0,16.4,15.16,,False,O,15.04,feldpausch,,15.04,0.633,,,,,,,
AND_A01,137,Vatairea sericea,Fabaceae,295930.6514,9717942.298,O,,,,,,34.0,23.44,,20180323,13,23.81,23.44,measured,0.36,site_median,0.0,34.0,23.44,,False,O,23.81,feldpausch,,23.81,0.665,,,,,,,
AND_A01,138,,,295927.374,9717941.46,O,,,,,,14.7,14.18,True,20180323,13,13.95,14.18,measured,0.36,site_median,0.0,14.7,14.18,,False,O,13.95,feldpausch,,13.95,0.633,,,,,,,
AND_A01,139,,,295929.4916,9717953.056,O,,,,,,18.6,16.37,True,20180323,13,16.36,16.37,measured,0.36,site_median,0.0,18.6,16.37,,False,O,16.36,feldpausch,,16.36,0.633,,,,,,,
AND_A01,140,Eperua bijuga,Fabaceae,295929.5982,9717953.321,O,,,,,,14.7,14.18,,20180323,13,13.95,14.18,measured,0.36,site_median,0.0,14.7,14.18,,False,O,13.95,feldpausch,,13.95,0.729,,,,,,,
AND_A01,141,,,295927.2672,9717955.382,O,,,,,,12.4,12.76,True,20180323,13,12.39,12.76,measured,0.36,site_median,0.0,12.4,12.76,,False,O,12.39,feldpausch,,12.39,0.633,,,,,,,
AND_A01,142,,,295925.1745,9717955.79,O,,,,,,15.4,14.59,True,20180323,13,14.41,14.59,measured,0.36,site_median,0.0,15.4,14.59,,False,O,14.41,feldpausch,,14.41,0.633,,,,,,,
AND_A01,143,,,295922.254,9717956.381,O,,,,,,19.7,16.95,True,20180323,13,17.0,16.95,measured,0.36,site_median,0.0,19.7,16.95,,False,O,17.0,feldpausch,,17.0,0.633,,,,,,,
AND_A01,144,,,295920.4329,9717956.899,O,,,,,,10.8,11.7,True,20180323,13,11.23,11.7,measured,0.36,site_median,0.0,10.8,11.7,,False,O,11.23,feldpausch,,11.23,0.633,,,,,,,
AND_A01,145,,,295919.3686,9717975.956,O,,,,,,18.2,16.16,True,20180323,13,16.13,16.16,measured,0.36,site_median,0.0,18.2,16.16,,False,O,16.13,feldpausch,,16.13,0.633,,,,,,,
AND_A01,146,,,295925.1702,9717978.457,O,,,,,,11.2,11.97,True,20180323,13,11.53,11.97,measured,0.36,site_median,0.0,11.2,11.97,,False,O,11.53,feldpausch,,11.53,0.633,,,,,,,
AND_A01,147,,,295921.4406,9717978.324,O,,,,,,16.5,15.22,True,20180323,13,15.1,15.22,measured,0.36,site_median,0.0,16.5,15.22,,False,O,15.1,feldpausch,,15.1,0.633,,,,,,,
AND_A01,148,Pouteria sp.,Sapotaceae,295917.5214,9717976.776,O,,,,,,16.4,15.16,True,20180323,13,15.04,15.16,measured,0.36,site_median,0.0,16.4,15.16,,False,O,15.04,feldpausch,,15.04,0.7187,,,,,,,
AND_A01,149,,,295914.6942,9717976.269,O,,,,,,13.3,13.32,True,20180323,13,13.02,13.32,measured,0.36,site_median,0.0,13.3,13.32,,False,O,13.02,feldpausch,,13.02,0.633,,,,,,,
AND_A01,150,,,295913.8228,9717975.216,O,,,,,,22.7,18.47,True,20180323,13,18.63,18.47,measured,0.36,site_median,0.0,22.7,18.47,,False,O,18.63,feldpausch,,18.63,0.633,,,,,,,
AND_A01,151,,,295912.6677,9717973.268,O,,,,,,27.5,20.7,True,20180323,13,21.0,20.7,measured,0.36,site_median,0.0,27.5,20.7,,False,O,21.0,feldpausch,,21.0,0.633,,,,,,,
AND_A01,152,,,295915.4962,9717976.961,O,,,,,,12.5,12.82,True,20180323,13,12.46,12.82,measured,0.36,site_median,0.0,12.5,12.82,,False,O,12.46,feldpausch,,12.46,0.633,,,,,,,
AND_A01,15,Ocotea rubra,Lauraceae,295985.633,9717839.069,O,15.8,False,12.43,15.67,20130826.0,,,True,20180323,14,,15.67,measured,0.36,site_median,0.0,,15.67,15.8,False,O,15.67,measured,15.8,15.67,0.5245,65.5581,65.5581,57.4988,65.5581,65.5581,57.4988,
AND_A01,16,Simaba cedron,Simaroubaceae,295990.0244,9717837.198,O,13.1,False,9.15,13.59,20130826.0,13.6,,False,20180323,14,13.22,13.59,measured,0.1,observed,0.0,13.6,13.59,13.1,False,O,13.59,measured,13.1,13.59,0.4743,39.5728,39.5728,31.4614,39.5728,39.5728,31.4614,
AND_A01,17,Lacmellea aculeata,Apocynaceae,295986.9735,9717836.147,O,10.8,False,10.26,13.47,20130826.0,,,True,20180323,14,,13.47,measured,0.36,site_median,0.0,,13.47,10.8,False,O,13.47,measured,10.8,13.47,0.5048,26.9133,26.9133,22.7371,26.9133,26.9133,22.7371,
AND_A01,18,,,295983.5806,9717835.379,O,60.5,True,,37.28,20130826.0,,,True,20180323,14,,37.28,measured,0.36,site_median,0.0,,37.28,60.5,True,O,37.28,measured,60.5,37.28,0.633,2099.9438,1422.4516,1422.4516,2099.9438,1422.4516,1422.4516,
AND_A01,19,Protium paniculatum,Burseraceae,295991.3301,9717834.382,O,12.2,False,9.75,13.27,20130826.0,,,True,20180323,14,,13.27,measured,0.36,site_median,0.0,,13.27,12.2,False,O,13.27,measured,12.2,13.27,0.49,33.6478,33.6478,27.613,33.6478,33.6478,27.613,
AND_A01,20,Lecythis idatimon,Lecythidaceae,295993.0799,9717828.738,O,16.8,False,12.38,19.39,20130826.0,,,True,20180323,14,,19.39,measured,0.36,site_median,0.0,,19.39,16.8,False,O,19.39,measured,16.8,19.39,0.7986,90.9788,90.9788,120.2605,90.9788,90.9788,120.2605,
AND_A01,21,Eschweilera coriacea,Lecythidaceae,295992.1513,9717828.402,O,40.0,False,20.55,26.22,20130826.0,,,True,20180323,14,,26.22,measured,0.36,site_median,0.0,,26.22,40.0,False,O,26.22,measured,40.0,26.22,0.8521,664.1517,664.1517,935.2811,664.1517,664.1517,935.2811,
AND_A01,22,Eschweilera coriacea,Lecythidaceae,295995.2426,9717824.534,O,10.4,False,7.27,9.8,20130826.0,,,True,20180323,14,,9.8,measured,0.36,site_median,0.0,,9.8,10.4,False,O,9.8,measured,10.4,9.8,0.8521,18.3293,18.3293,25.812,18.3293,18.3293,25.812,
AND_A01,23,,,295993.7224,9717820.244,O,16.7,True,,12.42,20130826.0,,,True,20180323,14,,12.42,measured,0.36,site_median,0.0,,12.42,16.7,True,O,12.42,measured,16.7,12.42,0.633,58.2192,44.1046,44.1046,58.2192,44.1046,44.1046,
AND_A01,24,Pouteria guianensis,Sapotaceae,295996.4952,9717818.98,O,13.0,False,11.86,14.19,20130826.0,14.4,,False,20180323,14,13.76,14.19,measured,0.28,observed,0.0,14.4,14.19,13.0,False,O,14.19,measured,13.0,14.19,0.9295,40.6643,40.6643,62.3374,40.6643,40.6643,62.3374,
AND_A01,25,Simarouba amara,Simaroubaceae,296006.1255,9717800.535,O,39.1,False,9.94,24.06,20130826.0,49.1,,False,20180323,14,29.02,24.06,measured,2.0,observed,0.0,49.1,24.06,39.1,False,O,24.06,measured,39.1,24.06,0.3833,584.1633,584.1633,377.2501,584.1633,584.1633,377.2501,
AND_A01,26,Lacunaria jenmanii,Quiinaceae,296005.1829,9717800.136,O,13.2,False,8.38,13.3,20130826.0,,,True,20180323,14,,13.3,measured,0.36,site_median,0.0,,13.3,13.2,False,O,13.3,measured,13.2,13.3,0.8043,39.3278,39.3278,52.3516,39.3278,39.3278,52.3516,
AND_A01,27,,,295964.6383,9717793.872,O,53.9,True,,26.06,20130826.0,,,True,20180323,14,,26.06,measured,0.36,site_median,0.0,,26.06,53.9,True,O,26.06,measured,53.9,26.06,0.633,1181.7156,842.3723,842.3723,1181.7156,842.3723,842.3723,
AND_A01,111,Apeiba petoumo,Malvaceae,295980.8496,9717791.963,O,,,,,,38.0,24.99,,20180323,14,25.35,24.99,measured,0.36,site_median,0.0,38.0,24.99,,False,O,25.35,feldpausch,,25.35,0.2822,,,,,,,
AND_A01,112,,,296002.3469,9717803.857,O,,,,,,15.5,14.65,True,20180323,14,14.47,14.65,measured,0.36,site_median,0.0,15.5,14.65,,False,O,14.47,feldpausch,,14.47,0.633,,,,,,,
AND_A01,113,,,296000.424,9717804.392,O,,,,,,11.9,12.43,,20180323,14,12.03,12.43,measured,0.36,site_median,0.0,11.9,12.43,,False,O,12.03,feldpausch,,12.03,0.633,,,,,,,
AND_A01,114,Lecythis idatimon,Lecythidaceae,295996.8368,9717801.469,O,,,,,,22.0,18.12,,20180323,14,18.26,18.12,measured,0.36,site_median,0.0,22.0,18.12,,False,O,18.26,feldpausch,,18.26,0.7986,,,,,,,
AND_A01,115,,,295997.4019,9717807.353,O,,,,,,19.7,16.95,True,20180323,14,17.0,16.95,measured,0.36,site_median,0.0,19.7,16.95,,False,O,17.0,feldpausch,,17.0,0.633,,,,,,,
AND_A01,116,,,295991.9177,9717810.179,O,,,,,,12.4,12.76,True,20180323,14,12.39,12.76,measured,0.36,site_median,0.0,12.4,12.76,,False,O,12.39,feldpausch,,12.39,0.633,,,,,,,
AND_A01,117,Vismia latifolia,Hypericaceae,295992.4011,9717810.576,O,,,,,,15.0,14.35,,20180323,14,14.15,14.35,measured,0.36,site_median,0.0,15.0,14.35,,False,O,14.15,feldpausch,,14.15,0.43,,,,,,,
AND_A01,118,,,295989.9744,9717810.336,O,,,,,,15.5,14.65,True,20180323,14,14.47,14.65,measured,0.36,site_median,0.0,15.5,14.65,,False,O,14.47,feldpausch,,14.47,0.633,,,,,,,
AND_A01,119,,,295992.8574,9717812.495,O,,,,,,37.6,24.84,,20180323,14,25.2,24.84,measured,0.36,site_median,0.0,37.6,24.84,,False,O,25.2,feldpausch,,25.2,0.633,,,,,,,
AND_A01,120,,,295993.3126,9717816.34,O,,,,,,27.9,20.88,,20180323,14,21.18,20.88,measured,0.36,site_median,0.0,27.9,20.88,,False,O,21.18,feldpausch,,21.18,0.633,,,,,,,
AND_A01,121,,,295990.978,9717815.44,O,,,,,,26.2,20.11,,20180323,14,20.38,20.11,measured,0.36,site_median,0.0,26.2,20.11,,False,O,20.38,feldpausch,,20.38,0.633,,,,,,,
AND_A01,122,Pouteria sp.,Sapotaceae,295989.3702,9717819.002,O,,,,,,23.7,18.95,,20180323,14,19.15,18.95,measured,0.36,site_median,0.0,23.7,18.95,,False,O,19.15,feldpausch,,19.15,0.7187,,,,,,,
AND_A01,123,Cecropia palmata,Urticaceae,295983.7775,9717816.888,O,,,,,,13.5,13.45,,20180323,14,13.15,13.45,measured,0.36,site_median,0.0,13.5,13.45,,False,O,13.15,feldpausch,,13.15,0.3404,,,,,,,
AND_A01,124,Parkia pendula,Fabaceae,295984.5452,9717821.271,O,,,,,,15.2,14.47,,20180323,14,14.28,14.47,measured,0.36,site_median,0.0,15.2,14.47,,False,O,14.28,feldpausch,,14.28,0.5212,,,,,,,
AND_A01,125,Sterculia pruriens,Malvaceae,295983.6467,9717823.285,O,,,,,,18.5,16.32,,20180323,14,16.31,16.32,measured,0.36,site_median,0.0,18.5,16.32,,False,O,16.31,feldpausch,,16.31,0.4862,,,,,,,
AND_A01,126,,,295982.1123,9717829.129,O,,,,,,12.2,12.63,True,20180323,14,12.25,12.63,measured,0.36,site_median,0.0,12.2,12.63,,False,O,12.25,feldpausch,,12.25,0.633,,,,,,,
AND_A01,127,,,295982.217,9717831.288,O,,,,,,19.7,16.95,True,20180323,14,17.0,16.95,measured,0.36,site_median,0.0,19.7,16.95,,False,O,17.0,feldpausch,,17.0,0.633,,,,,,,
AND_A01,128,,,295982.0062,9717834.135,O,,,,,,23.8,19.0,True,20180323,14,19.2,19.0,measured,0.36,site_median,0.0,23.8,19.0,,False,O,19.2,feldpausch,,19.2,0.633,,,,,,,
AND_A01,129,Cecropia palmata,Urticaceae,295978.0603,9717835.805,O,,,,,,23.1,18.66,,20180323,14,18.84,18.66,measured,0.36,site_median,0.0,23.1,18.66,,False,O,18.84,feldpausch,,18.84,0.3404,,,,,,,
AND_A01,28,Ormosia grossa,Fabaceae,296045.4744,9717702.259,O,17.6,False,14.68,17.06,20130826.0,,,,20180323,15,,17.06,measured,0.36,site_median,0.0,,17.06,17.6,False,O,17.06,measured,17.6,17.06,0.5906,87.9251,87.9251,86.5783,87.9251,87.9251,86.5783,
AND_A01,29,Couepia sp.,Chrysobalanaceae,296045.3843,9717702.22,O,26.5,False,14.6,19.11,20130826.0,,,,20180323,15,,19.11,measured,0.36,site_median,0.0,,19.11,26.5,False,O,19.11,measured,26.5,19.11,0.7861,218.3469,218.3469,284.2338,218.3469,218.3469,284.2338,
AND_A01,31,,,296044.3793,9717703.936,O,45.0,True,,21.3,20130826.0,,,True,20180323,15,,21.3,measured,0.36,site_median,0.0,,21.3,45.0,True,O,21.3,measured,45.0,21.3,0.633,682.3858,497.8506,497.8506,682.3858,497.8506,497.8506,
AND_A01,32,Pouteria guianensis,Sapotaceae,296054.8479,9717677.835,O,13.7,False,7.91,11.35,20130826.0,,,True,20180323,15,,11.35,measured,0.36,site_median,0.0,,11.35,13.7,False,O,11.35,measured,13.7,11.35,0.9295,36.2256,36.2256,55.533,36.2256,36.2256,55.533,
AND_A01,33,,,296058.913,9717668.737,O,22.3,True,,7.12,20130826.0,,,True,20180323,15,,7.12,measured,0.36,site_median,0.0,,7.12,22.3,True,O,7.12,measured,22.3,7.12,0.633,59.4802,49.8882,49.8882,59.4802,49.8882,49.8882,
AND_A01,34,Protium paniculatum,Burseraceae,296059.0543,9717665.794,O,16.7,False,9.38,12.82,20130826.0,,,True,20180323,15,,12.82,measured,0.36,site_median,0.0,,12.82,16.7,False,O,12.82,measured,16.7,12.82,0.49,60.0485,60.0485,49.2785,60.0485,60.0485,49.2785,
AND_A01,35,,,296061.7941,9717663.101,O,14.3,True,,1.76,20130826.0,,,True,20180323,15,,1.76,measured,0.36,site_median,0.0,,1.76,14.3,True,O,1.76,measured,14.3,1.76,0.633,6.387,6.5397,6.5397,6.387,6.5397,6.5397,
AND_A01,36,,,296058.6209,9717660.676,O,46.0,True,,23.99,20130826.0,,,True,20180323,15,,23.99,measured,0.36,site_median,0.0,,23.99,46.0,True,O,23.99,measured,46.0,23.99,0.633,799.9696,573.3765,573.3765,799.9696,573.3765,573.3765,
