site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,2693,,,727073.74,9666108.07,O,7.9,A,2.62,6.21,20100116-20100213,8.1,A,2.34,7.61,20110704-20110711,499.997652494,9.1,6.21,measured,0.2,observed,-2.0,7.7,5.98,7.9,True,O,6.21,measured,7.5,5.97487149408887,0.6344,6.8657,5.5984,5.5984,5.9742,4.889,4.889,
TAP_A01,2694,,,727068.35,9666107.94,L,5.3,A,,,20100116-20100213,5.3,A,,,20110704-20110711,499.997652494,6.62,9.28,local_fit,0.0,observed,-2.0,5.3,9.28,5.3,True,L,6.62,feldpausch,5.3,6.62,0.6344,3.3528,2.6551,2.6551,3.3528,2.6551,2.6551,
TAP_A01,2695,,,727065.06,9666107.37,O,12.2,A,5.56,9.16,20100116-20100213,12.3,A,6.72,9.94,20110704-20110711,499.997652494,12.32,9.16,measured,0.1,observed,-2.0,12.1,9.06,12.2,True,O,9.16,measured,12.0,9.053334838727467,0.6344,23.4339,18.3489,18.3489,22.432,17.5829,17.5829,
TAP_A01,2696,,,727051.77,9666106.81,O,18.6,A,8.37,16.16,20100116-20100213,19.0,A,14.44,16.87,20110704-20110711,499.997652494,16.6,16.16,measured,0.4,observed,-2.0,18.2,15.7,18.6,True,O,16.16,measured,17.8,15.693496643198793,0.6344,92.8942,67.8563,67.8563,82.852,60.6734,60.6734,
TAP_A01,2697,,,727039.1,9666102.82,O,58.5,A,16.26,25.81,20100116-20100213,59.8,A,28.56,34.88,20110704-20110711,499.997652494,31.89,25.81,measured,1.3,observed,-2.0,57.2,25.28,58.5,True,O,25.81,measured,55.9,25.269075014225535,0.6344,1373.5802,984.4956,984.4956,1231.2202,883.489,883.489,
TAP_A01,2698,,,727029.09,9666106.08,O,32.5,A,20.31,28.19,20100116-20100213,33.5,A,25.83,29.42,20110704-20110711,499.997652494,23.61,28.19,measured,1.0,observed,-2.0,31.5,27.2,32.5,True,O,28.19,measured,30.5,27.15809977976831,0.6344,475.2803,326.5908,326.5908,404.8552,278.9901,278.9901,
TAP_A01,2699,,,727027.08,9666106.11,O,10.5,A,10.14,15.12,20100116-20100213,10.6,A,9.67,12.97,20110704-20110711,499.997652494,11.08,15.12,measured,0.1,observed,-2.0,10.4,14.92,10.5,True,O,15.12,measured,10.3,14.911682947569423,0.6344,28.5144,20.4791,20.4791,27.0945,19.484,19.484,
TAP_A01,2700,,,727019.59,9666105.95,O,7.5,A,9.07,15.26,20100116-20100213,7.7,A,2.81,9.62,20110704-20110711,499.997652494,8.77,15.26,measured,0.2,observed,-2.0,7.3,14.67,7.5,True,O,15.26,measured,7.1,14.648510773318458,0.6344,14.9186,10.5276,10.5276,12.8805,9.1242,9.1242,
TAP_A01,2701,Tachigali myrmecophila,Fabaceae,727016.74,9666104.45,O,48.5,A,27.49,40.56,20100116-20100213,50.6,A,26.28,35.31,20110704-20110711,499.997652494,29.45,40.56,measured,2.1,observed,-2.0,46.4,38.84,48.5,True,O,40.56,measured,44.3,38.718686673044004,0.476,1480.9219,979.4157,979.4157,1185.9088,786.658,786.658,
TAP_A01,2702,,,727013.88,9666106.0,P,5.2,D,,4.89,20100116-20100213,5.2,D,,5.09,20110704-20110711,499.997652494,6.52,4.89,measured,0.0,observed,-2.0,5.2,4.89,5.2,False,P,4.89,measured,5.2,4.89,0.6344,2.4036,1.7554,1.7554,2.4036,1.7554,1.7554,
TAP_A01,2703,,,727005.61,9666105.07,O,11.7,A,8.73,14.63,20100116-20100213,11.6,A,10.78,14.25,20110704-20110711,499.997652494,11.82,14.63,measured,0.0,observed,-2.0,11.6,14.63,11.7,True,O,14.63,measured,11.7,14.63,0.6344,34.1066,24.7515,24.7515,34.1066,24.7515,24.7515,
TAP_A01,2704,,,727002.81,9666105.07,O,63.3,D,,42.71,20100116-20100213,63.3,D,,41.67,20110704-20110711,499.997652494,32.71,42.71,measured,0.0,observed,-2.0,63.3,42.71,63.3,False,O,42.71,measured,63.3,42.71,0.6344,2619.3745,2619.3745,2765.8034,2619.3745,2619.3745,2765.8034,
TAP_A01,2705,,,726989.4,9666104.91,O,25.8,A,19.37,30.24,20100116-20100213,26.8,A,19.91,24.58,20110704-20110711,499.997652494,20.67,30.24,measured,1.0,observed,-2.0,24.8,28.82,25.8,True,O,30.24,measured,23.8,28.752293369642757,0.6344,324.3323,217.9791,217.9791,263.7566,177.9949,177.9949,
TAP_A01,2706,,,726981.66,9666103.14,O,49.8,A,26.29,32.44,20100116-20100213,52.9,A,26.76,30.75,20110704-20110711,499.997652494,30.1,32.44,measured,3.1,observed,-2.0,46.7,30.49,49.8,True,O,32.44,measured,43.599999999999994,30.306130215901074,0.6344,1253.9126,860.166,860.166,905.1323,623.6262,623.6262,
TAP_A01,2707,,,726971.02,9666103.97,O,11.2,A,6.26,14.48,20100116-20100213,11.3,A,10.36,14.08,20110704-20110711,499.997652494,11.6,14.48,measured,0.1,observed,-2.0,11.1,14.29,11.2,True,O,14.48,measured,11.0,14.294371027301375,0.6344,31.0059,22.4908,22.4908,29.5597,21.4669,21.4669,
TAP_A01,2708,,,726967.31,9666104.2,O,5.6,A,7.35,9.69,20100116-20100213,6.0,A,8.84,12.26,20110704-20110711,499.997652494,7.27,9.69,measured,0.4,observed,-2.0,5.2,8.69,5.6,True,O,9.69,measured,4.8,8.612830053644469,0.6344,5.4147,4.0481,4.0481,3.5723,2.7008,2.7008,
TAP_A01,2709,,,726965.47,9666102.65,O,21.6,A,12.54,18.19,20100116-20100213,21.7,A,16.54,21.6,20110704-20110711,499.997652494,18.1,18.19,measured,0.1,observed,-2.0,21.5,18.08,21.6,True,O,18.19,measured,21.400000000000002,18.081154741305696,0.6344,139.6083,100.8115,100.8115,136.2954,98.4687,98.4687,
TAP_A01,2710,Theobroma glaucum,Malvaceae,726955.22,9666103.78,O,16.8,A,4.07,5.27,20100116-20100213,,D,,,20110704-20110711,499.997652494,,5.27,measured,0.2,site_median,-2.0,,,16.8,True,O,5.27,measured,16.400000000000002,5.184731042755797,0.5297,25.5124,22.137,22.137,23.9557,20.8158,20.8158,
TAP_A01,2711,Protium hepytaphillum ,Burseraceae,726954.94,9666100.47,O,46.1,A,21.74,31.99,20100116-20100213,46.4,A,23.82,30.3,20110704-20110711,499.997652494,28.2,31.99,measured,0.3,observed,-2.0,45.8,31.77,46.1,True,O,31.99,measured,45.5,31.774684740672512,0.5773,1063.8951,728.7238,728.7238,1030.2206,705.9675,705.9675,
TAP_A01,2712,,,726953.94,9666103.08,O,15.6,A,11.0,15.49,20100116-20100213,15.6,A,11.84,15.66,20110704-20110711,499.997652494,14.54,15.49,measured,0.0,observed,-2.0,15.6,15.49,15.6,True,O,15.49,measured,15.6,15.49,0.6344,63.231,46.1074,46.1074,63.231,46.1074,46.1074,
TAP_A01,2713,,,726942.1,9666101.23,O,58.8,A,21.23,28.52,20100116-20100213,59.9,A,29.14,38.57,20110704-20110711,499.997652494,31.91,28.52,measured,1.1,observed,-2.0,57.7,28.04,58.8,True,O,28.52,measured,56.599999999999994,28.019996818534427,0.6344,1529.3651,1079.2609,1079.2609,1395.363,985.6466,985.6466,
TAP_A01,2714,,,726933.48,9666098.88,O,52.4,A,20.94,27.92,20100116-20100213,52.8,A,24.11,41.07,20110704-20110711,499.997652494,30.07,27.92,measured,0.4,observed,-2.0,52.0,27.72,52.4,True,O,27.92,measured,51.6,27.711257710569566,0.6344,1196.2138,842.3272,842.3272,1152.3526,811.8049,811.8049,
TAP_A01,2715,Astrocaryum gynacanthum,Arecaceae,726931.02,9666103.29,P,5.0,A,4.3,8.5,20100116-20100213,5.0,A,1.99,3.83,20110704-20110711,499.997652494,6.33,8.5,measured,0.0,observed,-2.0,5.0,8.5,5.0,True,P,8.5,measured,5.0,8.5,0.508,3.8191,,,3.8191,,,
TAP_A01,2716,,,726916.85,9666102.4,O,6.0,A,3.88,9.86,20100116-20100213,6.2,A,5.13,9.77,20110704-20110711,499.997652494,7.45,9.86,measured,0.2,observed,-2.0,5.8,9.38,6.0,True,O,9.86,measured,5.6,9.356941268588187,0.6344,6.3014,4.7136,4.7136,5.233,3.9339,3.9339,
TAP_A01,2717,,,726911.75,9666102.23,O,13.3,A,12.32,15.19,20100116-20100213,13.9,A,10.07,15.3,20110704-20110711,499.997652494,13.42,15.19,measured,0.6,observed,-2.0,12.7,14.26,13.3,True,O,15.19,measured,12.100000000000001,14.211328403503812,0.6344,45.438,32.982,32.982,35.4021,25.8515,25.8515,
TAP_A01,2718,,,726906.45,9666102.0,O,12.2,A,8.53,14.35,20100116-20100213,12.6,A,8.8,13.57,20110704-20110711,499.997652494,12.53,14.35,measured,0.4,observed,-2.0,11.8,13.7,12.2,True,O,14.35,measured,11.399999999999999,13.674552437640106,0.6344,36.3181,26.4901,26.4901,30.3522,22.2355,22.2355,
TAP_A01,2719,,,726903.0,9666100.53,O,20.5,A,20.98,24.04,20100116-20100213,20.8,A,7.82,10.0,20110704-20110711,499.997652494,17.61,24.04,measured,0.3,observed,-2.0,20.2,23.59,20.5,True,O,24.04,measured,19.9,23.57791662076886,0.6344,165.4993,114.07,114.07,153.2453,105.7974,105.7974,
TAP_A01,2720,,,726899.23,9666099.79,O,29.5,A,32.49,37.28,20100116-20100213,30.2,A,27.85,29.29,20110704-20110711,499.997652494,22.22,37.28,measured,0.7,observed,-2.0,28.8,36.22,29.5,True,O,37.28,measured,28.1,36.20455364676611,0.6344,516.7896,338.1978,338.1978,456.7603,299.599,299.599,
TAP_A01,2721,,,726895.86,9666101.58,O,12.1,A,7.77,17.22,20100116-20100213,12.3,A,13.49,17.14,20110704-20110711,499.997652494,12.32,17.22,measured,0.2,observed,-2.0,11.9,16.81,12.1,True,O,17.22,measured,11.7,16.813803628095535,0.6344,42.6998,30.2486,30.2486,39.0669,27.7349,27.7349,
TAP_A01,2722,,,726891.44,9666099.33,O,38.7,A,20.0,31.25,20100116-20100213,39.1,A,22.95,28.06,20110704-20110711,499.997652494,25.75,31.25,measured,0.4,observed,-2.0,38.3,30.9,38.7,True,O,31.25,measured,37.900000000000006,30.892002623350507,0.6344,739.0029,503.8122,503.8122,701.5428,478.6653,478.6653,
TAP_A01,2723,,,726891.38,9666101.02,O,13.3,A,5.61,15.23,20100116-20100213,13.1,A,8.87,15.07,20110704-20110711,499.997652494,12.88,15.23,measured,0.0,observed,-2.0,13.1,15.23,13.3,True,O,15.23,measured,13.3,15.23,0.6344,45.5548,33.053,33.053,45.5548,33.053,33.053,
TAP_A01,2724,,,726911.85,9666102.18,L,9.2,A,,,20100116-20100213,9.2,A,,,20110704-20110711,499.997652494,10.0,12.49,local_fit,0.0,observed,-2.0,9.2,12.49,9.2,True,L,10.0,feldpausch,9.2,10.0,0.6344,14.7155,11.2108,11.2108,14.7155,11.2108,11.2108,
TAP_A01,2725,,,726882.1,9666100.25,O,30.2,A,21.26,32.67,20100116-20100213,31.1,A,22.69,31.92,20110704-20110711,499.997652494,22.61,32.67,measured,0.9,observed,-2.0,29.3,31.53,30.2,True,O,32.67,measured,28.4,31.48875296942534,0.6344,475.6021,318.1613,318.1613,406.947,273.0155,273.0155,
TAP_A01,2726,Carapa guianensis,Meliaceae,726881.17,9666101.07,O,61.3,A,29.26,39.49,20100116-20100213,62.3,A,24.27,46.6,20110704-20110711,499.997652494,32.48,39.49,measured,1.0,observed,-2.0,60.3,38.92,61.3,True,O,39.49,measured,59.3,38.90063218995805,0.53,2279.0559,1530.7592,1530.7592,2105.0439,1414.9901,1414.9901,
TAP_A01,2727,Hevea brasiliensis,Euphorbiaceae,726867.98,9666100.57,O,11.7,A,11.2,16.53,20100116-20100213,12.6,A,12.48,16.91,20110704-20110711,499.997652494,12.53,16.53,measured,0.9,observed,-2.0,10.8,14.81,11.7,True,O,16.53,measured,9.899999999999999,14.660246663204681,0.4666,38.4232,27.3513,27.3513,24.6658,17.7514,17.7514,
TAP_A01,2728,Aspidosperma nitidum,Apocynaceae,726853.95,9666095.43,O,178.89,A,37.04,54.59,20100116-20100213,178.9,A,25.06,61.33,20110704-20110711,499.997652494,44.82,54.59,measured,0.01,observed,-2.0,178.88,54.59,178.89,True,O,54.59,measured,178.86999999999998,54.58900631549594,0.7635,25288.9656,16989.8719,16989.8719,25282.9978,16985.8203,16985.8203,
TAP_A01,2729,Geissospermum sericeum,Apocynaceae,726854.01,9666093.63,O,72.8,A,11.96,25.73,20100116-20100213,72.5,A,15.42,25.77,20110704-20110711,499.997652494,34.65,25.73,measured,0.0,observed,-2.0,72.5,25.73,72.8,True,O,25.73,measured,72.8,25.73,0.7823,2098.6034,1520.7645,1520.7645,2098.6034,1520.7645,1520.7645,
TAP_A01,2730,,,726850.28,9666100.21,O,30.9,D,,34.27,20100116-20100213,30.9,D,0.88,16.69,20110704-20110711,499.997652494,22.52,34.27,measured,0.0,observed,-2.0,30.9,34.27,30.9,False,O,34.27,measured,30.9,34.27,0.6344,521.1177,521.1177,550.2493,521.1177,521.1177,550.2493,
TAP_A01,2731,,,726849.28,9666100.17,O,14.3,A,8.4,14.42,20100116-20100213,14.8,A,10.53,15.26,20110704-20110711,499.997652494,14.02,14.42,measured,0.5,observed,-2.0,13.8,13.74,14.3,True,O,14.42,measured,13.3,13.710102747647486,0.6344,49.7539,36.5397,36.5397,41.1122,30.3293,30.3293,
TAP_A01,2732,Minquartia guianensis,Olacaceae,726844.57,9666097.46,O,42.1,A,8.72,26.72,20100116-20100213,43.8,A,12.27,22.17,20110704-20110711,499.997652494,27.37,26.72,measured,1.7,observed,-2.0,40.4,25.59,42.1,True,O,26.72,measured,38.7,25.529339337122664,0.7867,747.5697,524.5367,524.5367,606.6569,427.0117,427.0117,
TAP_A01,2733,Lecythis lurida,Lecythidaceae,726835.88,9666100.06,O,72.0,A,23.43,42.79,20100116-20100213,73.9,A,23.14,43.53,20110704-20110711,499.997652494,34.92,42.79,measured,1.9,observed,-2.0,70.1,41.87,72.0,True,O,42.79,measured,68.2,41.83541895433252,0.8633,3374.1454,2255.0826,2255.0826,2969.1686,1986.3296,1986.3296,
TAP_A01,2734,,,726835.72,9666098.9,O,25.2,A,22.3,25.49,20100116-20100213,25.4,A,19.01,24.49,20110704-20110711,499.997652494,20.0,25.49,measured,0.2,observed,-2.0,25.0,25.24,25.2,True,O,25.49,measured,24.8,25.23679265151697,0.6344,262.1872,180.8302,180.8302,251.6609,173.7108,173.7108,
TAP_A01,2735,Tachigali myrmecophila,Fabaceae,726829.25,9666097.78,O,44.9,A,32.06,43.37,20100116-20100213,47.4,A,31.36,40.05,20110704-20110711,499.997652494,28.51,43.37,measured,2.5,observed,-2.0,42.4,40.92,44.9,True,O,43.37,measured,39.9,40.73080311861883,0.476,1360.011,886.6926,886.6926,1015.8851,665.1541,665.1541,
TAP_A01,2736,,,726827.4,9666099.42,O,5.3,A,8.92,13.36,20100116-20100213,5.8,A,7.64,12.47,20110704-20110711,499.997652494,7.09,13.36,measured,0.5,observed,-2.0,4.8,11.55,5.3,True,O,13.36,measured,4.3,11.377608771767074,0.6344,6.6533,4.7154,4.7154,3.7818,2.7217,2.7217,
TAP_A01,2737,,,726821.12,9666098.6,O,24.5,A,9.96,15.08,20100116-20100213,24.7,A,10.01,14.93,20110704-20110711,499.997652494,19.65,15.08,measured,0.2,observed,-2.0,24.3,14.93,24.5,True,O,15.08,measured,24.1,14.924884946540168,0.6344,148.6732,111.2561,111.2561,142.5263,106.7463,106.7463,
TAP_A01,2738,,,726810.46,9666097.28,O,38.4,A,17.19,29.84,20100116-20100213,40.3,A,24.77,31.73,20110704-20110711,499.997652494,26.18,29.84,measured,1.9,observed,-2.0,36.5,28.26,38.4,True,O,29.84,measured,34.6,28.145863386942874,0.6344,695.7911,477.6473,477.6473,536.2482,369.6858,369.6858,
TAP_A01,2739,,,726809.64,9666097.7,O,36.3,A,21.43,27.96,20100116-20100213,38.0,A,28.21,34.47,20110704-20110711,499.997652494,25.35,27.96,measured,1.7,observed,-2.0,34.6,26.53,36.3,True,O,27.96,measured,32.9,26.433899087198817,0.6344,585.0846,404.7064,404.7064,457.1476,317.5259,317.5259,
TAP_A01,2740,,,726807.63,9666097.98,O,21.0,A,9.01,16.31,20100116-20100213,21.2,A,10.44,15.0,20110704-20110711,499.997652494,17.83,16.31,measured,0.2,observed,-2.0,20.8,16.11,21.0,True,O,16.31,measured,20.6,16.10752010787876,0.6344,118.7922,87.1536,87.1536,113.0289,83.0125,83.0125,
TAP_A01,2741,Protium hebetatum,Burseraceae,726795.68,9666093.42,O,64.5,A,11.55,22.48,20100116-20100213,64.7,A,17.69,30.31,20110704-20110711,499.997652494,33.03,22.48,measured,0.2,observed,-2.0,64.3,22.42,64.5,True,O,22.48,measured,64.1,22.41887960219375,0.5773,1452.3606,1068.9276,1068.9276,1431.0234,1053.3621,1053.3621,
TAP_A01,2742,,,726792.84,9666097.47,O,12.2,A,8.19,16.32,20100116-20100213,12.4,A,7.81,17.81,20110704-20110711,499.997652494,12.39,16.32,measured,0.2,observed,-2.0,12.0,15.95,12.2,True,O,16.32,measured,11.799999999999999,15.938597124484026,0.6344,41.1765,29.4296,29.4296,37.7021,27.004,27.004,
TAP_A01,2743,,,726788.32,9666098.12,O,5.5,A,3.88,9.08,20100116-20100213,5.4,A,5.61,9.3,20110704-20110711,499.997652494,6.71,9.08,measured,0.0,observed,-2.0,5.4,9.08,5.5,True,O,9.08,measured,5.5,9.08,0.6344,4.9061,3.7025,3.7025,4.9061,3.7025,3.7025,
TAP_A01,2744,,,726782.36,9666096.71,O,20.3,A,13.46,22.99,20100116-20100213,20.5,A,14.36,24.96,20110704-20110711,499.997652494,17.45,22.99,measured,0.2,observed,-2.0,20.1,22.69,20.3,True,O,22.99,measured,19.900000000000002,22.69271409619457,0.6344,155.4372,107.8426,107.8426,147.6274,102.537,102.537,
TAP_A01,2745,,,726780.24,9666097.19,O,11.5,A,8.81,16.99,20100116-20100213,11.5,A,13.78,11.63,20110704-20110711,499.997652494,11.75,16.99,measured,0.0,observed,-2.0,11.5,16.99,11.5,True,O,16.99,measured,11.5,16.99,0.6344,38.1603,27.0242,27.0242,38.1603,27.0242,27.0242,
TAP_A01,2746,,,726779.03,9666097.5,O,26.0,A,18.65,27.87,20100116-20100213,26.5,A,16.76,27.97,20110704-20110711,499.997652494,20.53,27.87,measured,0.5,observed,-2.0,25.5,27.22,26.0,True,O,27.87,measured,25.0,27.19938587257317,0.6344,304.0481,207.0753,207.0753,275.0232,187.676,187.676,
TAP_A01,2747,,,726773.75,9666096.91,O,15.3,A,10.02,18.01,20100116-20100213,15.3,A,10.51,15.98,20110704-20110711,499.997652494,14.34,18.01,measured,0.0,observed,-2.0,15.3,18.01,15.3,True,O,18.01,measured,15.3,18.01,0.6344,70.5277,50.171,50.171,70.5277,50.171,50.171,
TAP_A01,2748,,,726757.49,9666095.6,O,17.7,A,5.64,18.13,20100116-20100213,18.0,A,12.18,19.22,20110704-20110711,499.997652494,16.01,18.13,measured,0.3,observed,-2.0,17.4,17.72,17.7,True,O,18.13,measured,17.099999999999998,17.71493116669676,0.6344,94.3411,67.5111,67.5111,86.228,61.8292,61.8292,
TAP_A01,2749,,,726751.45,9666096.59,O,8.1,A,5.32,10.85,20100116-20100213,8.2,A,9.04,11.66,20110704-20110711,499.997652494,9.19,10.85,measured,0.1,observed,-2.0,8.0,10.65,8.1,True,O,10.85,measured,7.8999999999999995,10.651010297793848,0.6344,12.428,9.2899,9.2899,11.6242,8.704,8.704,
TAP_A01,2750,Protium hepytaphillum ,Burseraceae,726731.64,9666096.36,O,6.7,A,9.43,13.83,20100116-20100213,6.9,A,11.09,13.63,20110704-20110711,499.997652494,8.08,13.83,measured,0.2,observed,-2.0,6.5,13.21,6.7,True,O,13.83,measured,6.3,13.203611711331794,0.5773,10.8743,7.7518,7.7518,9.2166,6.5988,6.5988,
TAP_A01,2751,,,726729.47,9666095.53,O,14.4,A,10.01,16.85,20100116-20100213,16.0,A,11.72,18.82,20110704-20110711,499.997652494,14.79,16.85,measured,1.6,observed,-2.0,12.8,14.43,14.4,True,O,16.85,measured,11.2,14.117465405982538,0.6344,58.7146,42.0865,42.0865,30.248,22.0291,22.0291,
TAP_A01,2752,,,726726.45,9666096.08,O,17.2,A,9.97,15.98,20100116-20100213,17.2,A,9.87,12.75,20110704-20110711,499.997652494,15.53,15.98,measured,0.0,observed,-2.0,17.2,15.98,17.2,True,O,15.98,measured,17.2,15.98,0.6344,78.8684,57.4966,57.4966,78.8684,57.4966,57.4966,
TAP_A01,2753,,,726721.37,9666095.4,O,9.9,A,8.06,14.98,20100116-20100213,13.0,A,9.48,17.0,20110704-20110711,499.997652494,12.81,14.98,measured,3.1,observed,-2.0,6.8,9.34,9.9,True,O,14.98,measured,3.7,7.12426710897102,0.6344,25.1907,18.0675,18.0675,1.7859,1.3741,1.3741,
TAP_A01,2754,,,726718.64,9666093.26,O,29.2,A,15.54,28.19,20100116-20100213,29.8,A,17.92,27.66,20110704-20110711,499.997652494,22.04,28.19,measured,0.6,observed,-2.0,28.6,27.5,29.2,True,O,28.19,measured,28.0,27.485425784684285,0.6344,385.6389,263.6349,263.6349,346.6388,237.4441,237.4441,
TAP_A01,2755,,,726715.46,9666095.65,O,6.1,A,4.07,9.17,20100116-20100213,6.7,A,4.69,10.18,20110704-20110711,499.997652494,7.9,9.17,measured,0.6,observed,-2.0,5.5,7.9,6.1,True,O,9.17,measured,4.8999999999999995,7.760481952826771,0.6344,6.0631,4.5913,4.5913,3.3593,2.5845,2.5845,
TAP_A01,2756,,,726707.39,9666094.72,O,17.2,A,9.91,20.38,20100116-20100213,17.9,A,16.12,20.95,20110704-20110711,499.997652494,15.95,20.38,measured,0.7,observed,-2.0,16.5,19.29,17.2,True,O,20.38,measured,15.799999999999999,19.24054142015321,0.6344,99.999,70.1529,70.1529,80.1005,56.4759,56.4759,
TAP_A01,2757,Manilkara huberi,Sapotaceae,726693.43,9666087.39,O,100.9,A,34.52,52.21,20100116-20100213,101.5,A,35.44,45.61,20110704-20110711,499.997652494,39.15,52.21,measured,0.6,observed,-2.0,100.3,52.01,100.9,True,O,52.21,measured,99.7,52.01035731294826,0.9214,7917.423,5211.5189,5211.5189,7705.7927,5072.374,5072.374,
TAP_A01,2758,Lecythis lurida,Lecythidaceae,726688.08,9666091.7,O,58.0,A,25.33,39.36,20100116-20100213,58.7,A,31.31,37.29,20110704-20110711,499.997652494,31.62,39.36,measured,0.7,observed,-2.0,57.3,38.92,58.0,True,O,39.36,measured,56.6,38.91490421124688,0.8633,2039.1346,1366.6916,1366.6916,1922.7001,1289.458,1289.458,
TAP_A01,2759,,,726687.54,9666092.84,O,30.5,A,30.87,36.49,20100116-20100213,30.7,A,28.12,35.53,20110704-20110711,499.997652494,22.43,36.49,measured,0.2,observed,-2.0,30.3,36.21,30.5,True,O,36.49,measured,30.1,36.20513902796061,0.6344,540.1267,355.2363,355.2363,522.3748,343.7688,343.7688,
TAP_A01,2760,,,726678.79,9666094.13,O,16.8,A,13.77,17.9,20100116-20100213,16.6,A,6.42,17.0,20110704-20110711,499.997652494,15.16,17.9,measured,0.0,observed,-2.0,16.6,17.9,16.8,True,O,17.9,measured,16.8,17.9,0.6344,84.149,60.1883,60.1883,84.149,60.1883,60.1883,
TAP_A01,2761,,,726676.48,9666094.25,O,7.9,A,5.02,9.84,20100116-20100213,8.0,A,17.76,26.53,20110704-20110711,499.997652494,9.02,9.84,measured,0.1,observed,-2.0,7.8,9.65,7.9,True,O,9.84,measured,7.7,9.654543699100326,0.6344,10.7595,8.158,8.158,10.0459,7.6305,7.6305,
TAP_A01,2762,,,726676.54,9666092.61,O,46.1,A,24.46,29.92,20100116-20100213,46.5,A,7.97,11.39,20110704-20110711,499.997652494,28.23,29.92,measured,0.4,observed,-2.0,45.7,29.66,46.1,True,O,29.92,measured,45.300000000000004,29.65096276951879,0.6344,996.6517,689.9187,689.9187,954.7161,661.2773,661.2773,
TAP_A01,2763,,,726668.8,9666093.59,O,21.1,A,19.39,26.05,20100116-20100213,21.6,A,19.07,24.25,20110704-20110711,499.997652494,18.05,26.05,measured,0.5,observed,-2.0,20.6,25.26,21.1,True,O,26.05,measured,20.1,25.239657847114522,0.6344,189.3601,129.0491,129.0491,167.0063,114.1184,114.1184,
TAP_A01,2764,,,726666.18,9666094.1,O,8.2,A,4.44,10.36,20100116-20100213,8.6,A,7.48,9.92,20110704-20110711,499.997652494,9.52,10.36,measured,0.4,observed,-2.0,7.8,9.63,8.2,True,O,10.36,measured,7.3999999999999995,9.600117158470642,0.6344,12.1679,9.1675,9.1675,9.2449,7.015,7.015,
TAP_A01,2765,,,726663.79,9666093.87,O,8.1,A,8.72,15.18,20100116-20100213,8.3,A,13.41,16.28,20110704-20110711,499.997652494,9.27,15.18,measured,0.2,observed,-2.0,7.9,14.64,8.1,True,O,15.18,measured,7.699999999999999,14.620744645938757,0.6344,17.2482,12.2267,12.2267,15.0626,10.7148,10.7148,
TAP_A01,2766,,,726662.69,9666093.73,O,10.3,A,12.88,15.11,20100116-20100213,10.3,A,12.59,14.57,20110704-20110711,499.997652494,10.85,15.11,measured,0.0,observed,-2.0,10.3,15.11,10.3,True,O,15.11,measured,10.3,15.11,0.6344,27.4461,19.6957,19.6957,27.4461,19.6957,19.6957,
TAP_A01,2767,,,726653.9,9666093.3,O,12.4,A,2.79,9.82,20100116-20100213,12.3,A,5.07,8.13,20110704-20110711,499.997652494,12.32,9.82,measured,0.0,observed,-2.0,12.3,9.82,12.4,True,O,9.82,measured,12.4,9.82,0.6344,25.8893,20.0655,20.0655,25.8893,20.0655,20.0655,
TAP_A01,2768,,,726646.13,9666092.41,O,11.5,A,11.04,18.11,20100116-20100213,11.3,A,11.6,14.64,20110704-20110711,499.997652494,11.6,18.11,measured,0.0,observed,-2.0,11.3,18.11,11.5,True,O,18.11,measured,11.5,18.11,0.6344,40.6136,28.4729,28.4729,40.6136,28.4729,28.4729,
TAP_A01,2769,Protium hepytaphillum ,Burseraceae,726645.87,9666091.15,O,25.3,A,11.52,24.93,20100116-20100213,25.6,A,18.31,23.78,20110704-20110711,499.997652494,20.09,24.93,measured,0.3,observed,-2.0,25.0,24.57,25.3,True,O,24.93,measured,24.7,24.55944469042805,0.5773,258.555,178.9861,178.9861,243.1411,168.5203,168.5203,
TAP_A01,2770,,,726641.61,9666092.83,O,8.1,A,1.96,11.61,20100116-20100213,8.3,A,6.01,10.12,20110704-20110711,499.997652494,9.27,11.61,measured,0.2,observed,-2.0,7.9,11.2,8.1,True,O,11.61,measured,7.699999999999999,11.182269126439325,0.6344,13.277,9.8189,9.8189,11.5946,8.6048,8.6048,
TAP_A01,2771,,,726640.91,9666092.98,O,32.5,A,14.94,21.45,20100116-20100213,32.5,A,14.37,21.67,20110704-20110711,499.997652494,23.2,21.45,measured,0.0,observed,-2.0,32.5,21.45,32.5,True,O,21.45,measured,32.5,21.45,0.6344,364.024,261.1763,261.1763,364.024,261.1763,261.1763,
