site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,plot_id,quadra_id
FN_A01,39,Sacoglottis guianensis,Humiriaceae,713.801.135.313.392,864.343.787.726.304,11.1,14.49,10.85,20150811,False,O,11.45,11.45,feldpausch_regional,0.18,default,2.0,11.46,11.72,11.1,False,O,14.49,measured,11.459999999999999,14.824349224797341,0.8359,30.4883,30.4883,42.1366,33.1788,33.1788,45.855,unknown,
FN_A01,40,Xylopia amazonica,Annonaceae,713.801.461.115.288,864.343.935.961.656,18.9,29.07,22.33,20150811,False,O,16.54,16.54,feldpausch_regional,0.18,default,2.0,19.26,16.75,18.9,False,O,29.07,measured,19.259999999999998,29.43458245876492,0.787,169.9951,169.9951,221.5298,178.5316,178.5316,232.6541,unknown,
FN_A01,41,Pouteria gongrijpii,Sapotaceae,713.802.989.238.328,864.343.922.616.336,24.1,26.3,20.84,20150811,False,O,19.35,19.35,feldpausch_regional,0.18,default,2.0,24.46,19.53,24.1,False,O,26.3,measured,24.46,26.546125315493118,0.7994,247.762,247.762,327.8362,257.367,257.367,340.5454,unknown,
FN_A01,42,Tachigali paniculata,Fabaceae,7.138.046.819.524,8.643.440.457.768,34.8,29.02,24.57,20150811,False,O,24.13,24.13,feldpausch_regional,0.18,default,2.0,35.16,24.27,34.8,False,O,29.02,measured,35.16,29.190307457570064,0.5545,558.7481,558.7481,517.3546,573.3516,573.3516,530.8763,unknown,
FN_A01,43,Casearia javitensis,Salicaceae,71.380.790.616.968,86.434.428.036.816,13.5,21.82,14.44,20150811,False,O,13.15,13.15,feldpausch_regional,0.18,default,2.0,13.86,13.4,13.5,False,O,21.82,measured,13.86,22.224043290094716,0.753,66.6184,66.6184,83.1516,71.3973,71.3973,89.1165,unknown,
FN_A01,44,Aspidosperma excelsum,Apocynaceae,7.137.944.408.416,8.643.423.006.512,38.3,26.18,19.93,20150811,False,O,25.46,25.46,feldpausch_regional,0.18,default,2.0,38.66,25.59,38.3,False,O,26.18,measured,38.66,26.315227792794047,0.792,609.2606,609.2606,798.8831,623.6171,623.6171,817.7078,unknown,
FN_A01,45,Aspidosperma excelsum,Apocynaceae,71.379.045.114.348,86.434.037.603.676,42.3,23.54,15.83,20150811,False,O,26.87,26.87,feldpausch_regional,0.18,default,2.0,42.66,26.99,42.3,False,O,23.54,measured,42.66,23.646192008007404,0.792,666.7456,666.7456,874.2595,680.8514,680.8514,892.7554,unknown,
FN_A01,46,Tachigali paniculata,Fabaceae,7.137.893.050.542,8.643.395.351.814,38.0,32.3,19.75,20150811,False,O,25.35,25.35,feldpausch_regional,0.18,default,2.0,38.36,25.48,38.0,False,O,32.3,measured,38.36,32.468614280178166,0.5545,736.5122,736.5122,681.9495,754.0156,754.0156,698.1562,unknown,
FN_A01,47,Aniba parviflora,Lauraceae,713.792.080.719.632,864.339.361.250.184,38.0,29.32,21.1,20150811,False,O,25.35,25.35,feldpausch_regional,0.18,default,2.0,38.36,25.48,38.0,False,O,29.32,measured,38.36,29.473057916248415,0.54,670.1165,670.1165,604.6318,686.042,686.042,619.0011,unknown,
FN_A01,48,Sacoglottis guianensis,Humiriaceae,713.781.068.989.467,864.341.989.227.447,49.3,25.36,20.1,20150811,False,O,29.08,29.08,feldpausch_regional,0.18,default,2.0,49.66,29.18,49.3,False,O,25.36,measured,49.66,25.452207967289862,0.8359,966.8243,966.8243,1336.2041,984.1331,984.1331,1360.1259,unknown,
FN_A01,49,,,713.806.304.439.096,864.341.165.349.552,51.0,3.65,1.42,20150811,True,O,29.57,29.57,feldpausch_regional,0.18,default,2.0,51.36,29.67,51.0,True,O,3.65,measured,51.36,3.662636738197432,0.6481,155.7527,151.0621,151.0621,158.4395,153.636,153.636,unknown,
FN_A01,50,Qualea paraensis,Vochysiaceae,71.383.222.772.488,86.434.120.047.456,36.1,28.51,15.73,20150811,False,O,24.63,24.63,feldpausch_regional,0.18,default,2.0,36.46,24.77,36.1,False,O,28.51,measured,36.46,28.669389287221513,0.6893,589.9185,589.9185,675.4969,604.7379,604.7379,692.4662,unknown,
FN_A01,51,,,71.389.423.832.368,86.435.103.598.608,24.2,5.09,1.37,20150811,True,O,19.4,19.4,feldpausch_regional,0.18,default,2.0,24.56,19.58,24.2,True,O,5.09,measured,24.56,5.13739250682883,0.6481,50.2834,44.6463,44.6463,52.2241,46.3344,46.3344,unknown,
FN_A01,52,Protium heptaphyllum,Burseraceae,713.892.524.710.354,864.351.299.132.241,18.1,14.76,9.59,20150811,False,O,16.07,16.07,feldpausch_regional,0.18,default,2.0,18.46,16.28,18.1,False,O,14.76,measured,18.46,14.95480199872269,0.6293,80.6265,80.6265,84.467,84.8654,84.8654,88.9079,unknown,
FN_A01,53,,,71.389.840.963.208,86.435.148.846.048,39.4,26.22,2.48,20150811,True,O,25.86,25.86,feldpausch_regional,0.18,default,2.0,39.76,25.99,39.4,True,O,26.22,measured,39.76,26.35034970397538,0.6481,644.8442,452.3696,452.3696,659.5801,462.5466,462.5466,unknown,
FN_A01,54,Aniba parviflora,Lauraceae,713.904.048.414.524,864.351.919.570.744,25.2,25.0,17.17,20150811,False,O,19.9,19.9,feldpausch_regional,0.18,default,2.0,25.56,20.08,25.2,False,O,25.0,measured,25.56,25.221438289481775,0.54,257.2669,257.2669,232.1265,266.7761,266.7761,240.7063,unknown,
FN_A01,55,,,71.390.726.038.392,86.435.193.581.472,17.4,18.36,2.73,20150811,True,O,15.65,15.65,feldpausch_regional,0.18,default,2.0,17.76,15.87,17.4,True,O,18.36,measured,17.759999999999998,18.61378922663877,0.6481,92.3746,65.9183,65.9183,97.4388,69.4497,69.4497,unknown,
FN_A01,56,Aspidosperma excelsum,Apocynaceae,71.390.893.119.054,86.435.206.722.264,70.7,28.76,19.08,20150811,False,O,34.29,34.29,feldpausch_regional,0.18,default,2.0,71.06,34.37,70.7,False,O,28.76,measured,71.06,28.82041873378529,0.792,2209.5576,2209.5576,2897.2468,2236.1481,2236.1481,2932.1131,unknown,
FN_A01,57,,,713.907.934.390.592,864.352.113.252.352,14.4,,,20150811,False,L,13.76,13.76,feldpausch_regional,0.18,default,2.0,14.76,13.99,14.4,False,L,13.76,feldpausch,14.76,13.996731696825728,0.6481,48.181,48.181,51.9493,51.409,51.409,55.4298,unknown,
FN_A01,58,,,713.907.813.567.976,864.352.228.182.656,27.7,19.22,2.13,20150811,True,O,21.09,21.09,feldpausch_regional,0.18,default,2.0,28.06,21.26,27.7,True,O,19.22,measured,28.06,19.37129338064025,0.6481,239.4002,173.432,173.432,247.3971,179.1144,179.1144,unknown,
FN_A01,59,Maquira coriacea,Moraceae,713.908.650.663.648,864.352.418.474.688,13.6,12.7,8.97,20150811,False,O,13.22,13.22,feldpausch_regional,0.18,default,2.0,13.96,13.46,13.6,False,O,12.7,measured,13.959999999999999,12.933204229882735,0.5112,39.8512,39.8512,34.084,42.6876,42.6876,36.51,unknown,
FN_A01,60,,,713.909.011.178.912,864.352.571.289.472,21.5,6.36,1.85,20150811,True,O,17.99,17.99,feldpausch_regional,0.18,default,2.0,21.86,18.19,21.5,True,O,6.36,measured,21.86,6.428385958928708,0.6481,49.6083,42.2829,42.2829,51.7804,44.0948,44.0948,unknown,
FN_A01,61,Tachigali myrmecophila,Fabaceae,71.391.156.562.768,86.435.277.225.408,36.8,28.11,15.3,20150811,False,O,24.9,24.9,feldpausch_regional,0.18,default,2.0,37.16,25.04,36.8,False,O,28.11,measured,37.16,28.263185466176665,0.476,604.0652,604.0652,481.8952,618.9282,618.9282,493.7522,unknown,
FN_A01,62,,,713.917.410.157.816,864.352.858.570.296,10.7,10.71,7.64,20150811,False,O,11.15,11.15,feldpausch_regional,0.18,default,2.0,11.06,11.42,10.7,False,O,10.71,measured,11.059999999999999,10.967417630861144,0.6481,21.1297,21.1297,22.7822,23.0681,23.0681,24.8723,unknown,
FN_A01,63,,,713.917.376.892.616,864.352.980.442.496,63.3,8.41,1.11,20150811,True,O,32.71,32.71,feldpausch_regional,0.18,default,2.0,63.66,32.79,63.3,True,O,8.41,measured,63.66,8.4310502952468,0.6481,536.2924,460.6277,460.6277,543.5868,466.8356,466.8356,unknown,
FN_A01,64,Calophyllum brasiliense,Calophyllaceae,71.392.114.481.056,86.435.352.587.136,14.9,18.33,11.77,20150811,False,O,14.08,14.08,feldpausch_regional,0.18,default,2.0,15.26,14.32,14.9,False,O,18.33,measured,15.26,18.633261415835765,0.5891,68.1345,68.1345,66.9224,72.5372,72.5372,71.2469,unknown,
FN_A01,65,Casearia javitensis,Salicaceae,713.922.984.138.536,864.353.296.992.616,21.2,23.86,18.33,20150811,False,O,17.83,17.83,feldpausch_regional,0.18,default,2.0,21.56,18.02,21.2,False,O,23.86,measured,21.56,24.120933132156193,0.753,175.4182,175.4182,218.953,183.2144,183.2144,228.6841,unknown,
FN_A01,66,Casearia javitensis,Salicaceae,713.924.258.191.272,864.353.397.203.432,19.4,22.05,9.98,20150811,False,O,16.83,16.83,feldpausch_regional,0.18,default,2.0,19.76,17.03,19.4,False,O,22.05,measured,19.759999999999998,22.31811354889505,0.753,136.5892,136.5892,170.4876,143.2605,143.2605,178.8145,unknown,
FN_A01,67,Protium paniculatum,Burseraceae,713.923.645.627.872,864.353.598.078.432,10.1,9.58,6.82,20150811,False,O,10.7,10.7,feldpausch_regional,0.18,default,2.0,10.46,10.97,10.1,False,O,9.58,measured,10.459999999999999,9.82544504204122,0.49,16.932,16.932,13.8952,18.5833,18.5833,15.2503,unknown,
FN_A01,68,Pouteria gongrijpii,Sapotaceae,713.926.143.273.536,864.353.670.014.016,12.0,15.21,9.88,20150811,False,O,12.11,12.11,feldpausch_regional,0.18,default,2.0,12.36,12.36,12.0,False,O,15.21,measured,12.36,15.531680047769829,0.7994,37.2204,37.2204,49.2496,40.2448,40.2448,53.2515,unknown,
FN_A01,69,,,713.897.235.287.304,864.350.774.292.024,43.5,4.75,1.57,20150811,True,O,27.27,27.27,feldpausch_regional,0.18,default,2.0,43.86,27.39,43.5,True,O,4.75,measured,43.86,4.770613523344207,0.6481,147.6538,136.3243,136.3243,150.684,139.0818,139.0818,unknown,
FN_A01,70,Tetragastris altissima,Burseraceae,713.901.130.510.688,864.349.837.299.528,40.2,19.34,13.73,20150811,False,O,26.14,26.14,feldpausch_regional,0.18,default,2.0,40.56,26.27,40.2,False,O,19.34,measured,40.56,19.433555040804226,0.7079,498.3007,498.3007,585.5484,509.4422,509.4422,598.6406,unknown,
FN_A01,71,,,713.910.481.972.094,864.349.353.815.846,44.5,10.17,1.81,20150811,True,O,27.59,27.59,feldpausch_regional,0.18,default,2.0,44.86,27.71,44.5,True,O,10.17,measured,44.86,10.212758060173227,0.6481,324.4925,265.9304,265.9304,330.989,271.1796,271.1796,unknown,
FN_A01,72,Aspidosperma excelsum,Apocynaceae,713.911.791.384.912,864.350.053.275.072,37.7,21.35,15.83,20150811,False,O,25.24,25.24,feldpausch_regional,0.18,default,2.0,38.06,25.37,37.7,False,O,21.35,measured,38.06,21.462645295391994,0.792,484.1404,484.1404,634.8213,495.7453,495.7453,650.038,unknown,
FN_A01,73,,,713.937.219.415.193,864.350.408.090.717,86.5,25.83,2.36,20150811,True,O,37.08,37.08,feldpausch_regional,0.18,default,2.0,86.86,37.14,86.5,True,O,25.83,measured,86.86,25.868670255110576,0.6481,2949.5078,2153.8202,2153.8202,2977.8616,2174.4445,2174.4445,unknown,
FN_A01,74,Hymenolobium petraeum,Fabaceae,713.935.203.517.376,864.350.822.070.256,41.6,28.14,14.94,20150811,False,O,26.63,26.63,feldpausch_regional,0.18,default,2.0,41.96,26.75,41.6,False,O,28.14,measured,41.96,28.269894247224393,0.7125,768.1945,768.1945,908.4763,784.7439,784.7439,928.0478,unknown,
FN_A01,75,Dipteryx odorata,Fabaceae,713.937.571.480.169,864.351.182.121.773,37.4,29.2,20.29,20150811,False,O,25.13,25.13,feldpausch_regional,0.18,default,2.0,37.76,25.26,37.4,False,O,29.2,measured,37.76,29.355721886598626,0.9228,647.023,647.023,984.841,662.6669,662.6669,1008.6528,unknown,
FN_A01,76,Goupia glabra,Goupiaceae,71.393.561.673.192,86.435.192.461.152,50.3,23.05,16.15,20150811,False,O,29.37,29.37,feldpausch_regional,0.18,default,2.0,50.66,29.47,50.3,False,O,23.05,measured,50.66,23.131416437084855,0.7272,915.9847,915.9847,1105.0438,932.027,932.027,1124.3973,unknown,
FN_A01,77,Casearia javitensis,Salicaceae,714.009.109.870.656,864.359.984.094.496,32.8,17.9,10.9,20150811,False,O,23.32,23.32,feldpausch_regional,0.18,default,2.0,33.16,23.47,32.8,False,O,17.9,measured,33.16,18.01351286784694,0.753,310.6211,310.6211,387.7102,319.2745,319.2745,398.5112,unknown,
FN_A01,78,Pouteria gongrijpii,Sapotaceae,714.014.043.400.528,864.360.239.157.648,11.9,9.34,5.38,20150811,False,O,12.03,12.03,feldpausch_regional,0.18,default,2.0,12.26,12.29,11.9,False,O,9.34,measured,12.26,9.539396137405225,0.7994,22.7503,22.7503,30.103,24.6154,24.6154,32.5708,unknown,
FN_A01,79,Strychnos subcordata,Loganiaceae,7.140.160.805.322,8.643.602.691.282,12.8,11.63,7.3,20150811,False,O,12.67,12.67,feldpausch_regional,0.18,default,2.0,13.16,12.92,12.8,False,O,11.63,measured,13.16,11.858735165026554,0.6959,32.4893,32.4893,37.5508,34.955,34.955,40.4007,unknown,
FN_A01,80,Myrcia deflexa,Myrtaceae,7.140.172.542.864,8.643.603.606.984,26.7,13.14,12.64,20150811,False,O,20.62,20.62,feldpausch_regional,0.18,default,2.0,27.06,20.79,26.7,False,O,13.14,measured,27.06,13.248314359353099,0.8,153.7304,153.7304,203.5635,159.0718,159.0718,210.6364,unknown,
FN_A01,81,Pouteria gongrijpii,Sapotaceae,714.021.069.108.909,864.360.965.889.421,19.4,12.66,10.05,20150811,False,O,16.83,16.83,feldpausch_regional,0.18,default,2.0,19.76,17.03,19.4,False,O,12.66,measured,19.759999999999998,12.813937302903007,0.7994,79.474,79.474,105.1592,83.3556,83.3556,110.2953,unknown,
FN_A01,82,Bowdichia nitida,Fabaceae,71.402.554.600.112,86.436.139.057.792,16.4,16.58,9.65,20150811,False,O,15.04,15.04,feldpausch_regional,0.18,default,2.0,16.76,15.26,16.4,False,O,16.58,measured,16.759999999999998,16.825553721216973,0.8033,74.499,74.499,99.0497,78.8478,78.8478,104.8316,unknown,
FN_A01,83,Tetragastris panamensis,Burseraceae,714.025.936.852.088,864.361.548.326.808,16.9,8.92,7.45,20150811,False,O,15.35,15.35,feldpausch_regional,0.18,default,2.0,17.26,15.57,16.9,False,O,8.92,measured,17.259999999999998,9.047571214000047,0.7173,43.1372,43.1372,51.3523,45.5764,45.5764,54.256,unknown,
FN_A01,84,Ocotea cernua,Lauraceae,71.402.969.513.524,86.436.158.589.284,12.6,13.77,6.58,20150811,False,O,12.53,12.53,feldpausch_regional,0.18,default,2.0,12.96,12.78,12.6,False,O,13.77,measured,12.959999999999999,14.045678430190236,0.4535,37.1521,37.1521,28.2701,40.0191,40.0191,30.4517,unknown,
FN_A01,85,Vochysia guianensis,Vochysiaceae,7.140.329.043.424,8.643.615.816.344,15.6,12.05,6.18,20150811,False,O,14.54,14.54,feldpausch_regional,0.18,default,2.0,15.96,14.76,15.6,False,O,12.05,measured,15.959999999999999,12.239100402065153,0.5087,49.4861,49.4861,42.1225,52.5321,52.5321,44.7152,unknown,
FN_A01,86,Nectandra cuspidata,Lauraceae,71.403.204.326.428,86.436.176.860.748,12.9,11.75,6.62,20150811,False,O,12.74,12.74,feldpausch_regional,0.18,default,2.0,13.26,12.99,12.9,False,O,11.75,measured,13.26,11.979072919095845,0.518,33.3188,33.3188,28.8668,35.8267,35.8267,31.0397,unknown,
FN_A01,87,,,71.403.619.115.712,86.436.196.477.392,19.4,9.61,0.55,20150811,True,O,16.83,16.83,feldpausch_regional,0.18,default,2.0,19.76,17.03,19.4,True,O,9.61,measured,19.759999999999998,9.72685130180868,0.6481,60.7278,48.2537,48.2537,63.6939,50.5586,50.5586,unknown,
FN_A01,88,Bellucia grossularioides,Melastomataceae,714.043.391.134.528,864.362.525.751.648,18.2,13.01,7.39,20150811,False,O,16.13,16.13,feldpausch_regional,0.18,default,2.0,18.56,16.34,18.2,False,O,13.01,measured,18.56,13.180596087864448,0.5975,72.0534,72.0534,71.7604,75.8196,75.8196,75.5113,unknown,
FN_A01,89,Tetragastris altissima,Burseraceae,714.041.516.891.632,864.362.757.509.712,11.5,8.27,5.65,20150811,False,O,11.75,11.75,feldpausch_regional,0.18,default,2.0,11.86,12.01,11.5,False,O,8.27,measured,11.86,8.453438584200567,0.7079,18.8985,18.8985,22.2075,20.5049,20.5049,24.0952,unknown,
FN_A01,90,Bellucia grossularioides,Melastomataceae,714.044.721.565.136,864.362.629.410.576,12.2,12.48,6.97,20150811,False,O,12.25,12.25,feldpausch_regional,0.18,default,2.0,12.56,12.5,12.2,False,O,12.48,measured,12.559999999999999,12.739089978477807,0.5975,31.6913,31.6913,31.5624,34.2219,34.2219,34.0827,unknown,
FN_A01,91,Bellucia grossularioides,Melastomataceae,714.044.721.565.136,864.362.629.410.576,12.7,11.69,7.52,20150811,False,O,12.6,12.6,feldpausch_regional,0.18,default,2.0,13.06,12.85,12.7,False,O,11.69,measured,13.059999999999999,11.921959366531961,0.5975,32.1568,32.1568,32.026,34.6176,34.6176,34.4768,unknown,
FN_A01,92,,,71.401.634.762.992,86.435.899.574.432,36.8,13.98,0.56,20150811,True,O,24.9,24.9,feldpausch_regional,0.18,default,2.0,37.16,25.04,36.8,True,O,13.98,measured,37.16,14.056184020531832,0.6481,305.4996,235.9283,235.9283,313.0164,241.6387,241.6387,unknown,
FN_A01,93,Aspidosperma excelsum,Apocynaceae,714.018.528.527.296,864.359.427.512.736,39.0,15.18,9.31,20150811,False,O,25.71,25.71,feldpausch_regional,0.18,default,2.0,39.36,25.84,39.0,False,O,15.18,measured,39.36,15.256515788963066,0.792,370.8003,370.8003,486.2059,379.368,379.368,497.4401,unknown,
FN_A01,94,,,714.025.048.864.296,864.358.241.652.136,56.1,4.02,0.68,20150811,True,O,30.96,30.96,feldpausch_regional,0.18,default,2.0,56.46,31.05,56.1,True,O,4.02,measured,56.46,4.03209472360629,0.6481,206.1393,197.8072,197.8072,209.3422,200.847,200.847,unknown,
FN_A01,95,Albizia pedicellaris,Fabaceae,714.031.206.422.502,864.358.461.979.078,40.6,23.13,14.83,20150811,False,O,26.28,26.28,feldpausch_regional,0.18,default,2.0,40.96,26.41,40.6,False,O,23.13,measured,40.96,23.2403874841904,0.5446,604.9771,604.9771,550.4422,618.3592,618.3592,562.618,unknown,
FN_A01,96,,,714.049.113.450.059,864.358.623.523.467,75.4,2.03,0.34,20150811,True,O,35.2,35.2,feldpausch_regional,0.18,default,2.0,75.76,35.27,75.4,True,O,2.03,measured,75.76,2.033838582246054,0.6481,188.4541,204.3308,204.3308,190.5655,206.6057,206.6057,unknown,
FN_A01,97,Qualea paraensis,Vochysiaceae,71.407.165.596.768,86.435.931.913.488,59.5,26.6,16.01,20150811,False,O,31.81,31.81,feldpausch_regional,0.18,default,2.0,59.86,31.9,59.5,False,O,26.6,measured,59.86,26.673232553734326,0.6893,1462.1849,1462.1849,1674.3014,1483.4789,1483.4789,1698.6846,unknown,
FN_A01,91,Endlicheria ruforamula,Lauraceae,80.561.519.426.324,868.885.754.427.596,17.4,21.93,15.81,20150820,False,O,15.65,15.65,feldpausch_regional,0.18,default,2.0,17.76,15.87,17.4,False,O,21.93,measured,17.759999999999998,22.23313713181853,0.5043,109.8668,109.8668,92.7289,115.89,115.89,97.8126,unknown,
FN_A01,92,Endlicheria ruforamula,Lauraceae,805.615.406.166,86.888.602.476.768,16.7,23.51,19.37,20150820,False,O,15.22,15.22,feldpausch_regional,0.18,default,2.0,17.06,15.45,16.7,False,O,23.51,measured,17.06,23.850927806487142,0.5043,108.529,108.529,91.5998,114.7437,114.7437,96.8451,unknown,
FN_A01,93,Helicostylis sp.,Moraceae,805.615.306.841.176,86.888.602.458.175,16.8,24.44,18.8,20150820,False,O,15.29,15.29,feldpausch_regional,0.18,default,2.0,17.16,15.51,16.8,False,O,24.44,measured,17.16,24.791959094040397,0.643,114.0384,114.0384,122.0083,120.5274,120.5274,128.9508,unknown,
FN_A01,94,Guatteria schomburgkiana,Annonaceae,805.615.380.722,86.888.606.193.656,17.7,18.18,12.63,20150820,False,O,15.83,15.83,feldpausch_regional,0.18,default,2.0,18.06,16.05,17.7,False,O,18.18,measured,18.06,18.42631935608831,0.6,94.595,94.595,94.595,99.6878,99.6878,99.6878,unknown,
FN_A01,95,,,80.561.123.274.784,868.886.297.359.016,14.5,14.22,,20150820,True,O,13.82,13.82,feldpausch_regional,0.18,default,2.0,14.86,14.06,14.5,True,O,14.22,measured,14.86,14.462716644959078,0.6481,50.4291,37.1422,37.1422,53.783,39.5532,39.5532,unknown,
FN_A01,96,Pouteria sp.,Sapotaceae,8.056.121.227.808,86.888.644.808.312,26.3,25.01,18.72,20150820,False,O,20.43,20.43,feldpausch_regional,0.18,default,2.0,26.66,20.6,26.3,False,O,25.01,measured,26.66,25.220080723928177,0.7187,279.752,279.752,333.6605,289.6305,289.6305,345.4426,unknown,
FN_A01,97,Endlicheria ruforamula,Lauraceae,80.561.111.249.272,868.886.465.376.128,10.1,12.65,7.41,20150820,False,O,10.7,10.7,feldpausch_regional,0.18,default,2.0,10.46,10.97,10.1,False,O,12.65,measured,10.459999999999999,12.974100185993889,0.5043,22.2094,22.2094,18.745,24.3753,24.3753,20.5731,unknown,
FN_A01,98,Endlicheria ruforamula,Lauraceae,80.561.609.164.328,868.886.481.430.472,39.4,29.36,17.95,20150820,False,O,25.86,25.86,feldpausch_regional,0.18,default,2.0,39.76,25.99,39.4,False,O,29.36,measured,39.76,29.505959851591044,0.5043,720.1106,720.1106,607.7823,736.5664,736.5664,621.6712,unknown,
FN_A01,99,Micropholis venulosa,Sapotaceae,805.612.776.509.856,868.886.654.121.382,10.4,13.62,10.52,20150820,False,O,10.93,10.93,feldpausch_regional,0.18,default,2.0,10.76,11.2,10.4,False,O,13.62,measured,10.76,13.957841867848408,0.67,25.2736,25.2736,28.1475,27.6631,27.6631,30.8088,unknown,
FN_A01,100,Bellucia grossularioides,Melastomataceae,805.613.604.207.776,868.887.046.139.091,15.4,14.42,11.08,20150820,False,O,14.41,14.41,feldpausch_regional,0.18,default,2.0,15.76,14.64,15.4,False,O,14.42,measured,15.76,14.649685392826264,0.5975,57.4978,57.4978,57.264,61.0856,61.0856,60.8372,unknown,
FN_A01,101,Protium paniculatum,Burseraceae,8.056.106.915.998,86.888.705.343.602,14.2,22.27,15.47,20150820,False,O,13.62,13.62,feldpausch_regional,0.18,default,2.0,14.56,13.86,14.2,False,O,22.27,measured,14.559999999999999,22.659312423866172,0.49,75.0071,75.0071,61.5543,80.1074,80.1074,65.7398,unknown,
FN_A01,102,Guatteria schomburgkiana,Annonaceae,80.561.051.121.712,868.887.305.461.688,11.1,20.85,16.12,20150820,False,O,11.45,11.45,feldpausch_regional,0.18,default,2.0,11.46,11.72,11.1,False,O,20.85,measured,11.459999999999999,21.33110292180984,0.6,43.4889,43.4889,43.4889,47.3267,47.3267,47.3267,unknown,
FN_A01,103,Cecropia palmata,Urticaceae,805.612.402.406,8.688.874.739.164,18.4,19.57,16.68,20150820,False,O,16.25,16.25,feldpausch_regional,0.18,default,2.0,18.76,16.46,18.4,False,O,19.57,measured,18.759999999999998,19.823333106033314,0.3404,109.6422,109.6422,63.0519,115.307,115.307,66.3095,unknown,
FN_A01,104,,,8.056.154.823.824,86.888.738.175.576,50.5,3.5,,20150820,True,O,29.43,29.43,feldpausch_regional,0.18,default,2.0,50.86,29.53,50.5,True,O,3.5,measured,50.86,3.5122917872803883,0.6481,146.6547,143.1166,143.1166,149.212,145.5812,145.5812,unknown,
FN_A01,105,Ocotea cernua,Lauraceae,8.056.101.237.284,86.888.784.685.016,15.8,17.29,13.3,20150820,False,O,14.66,14.66,feldpausch_regional,0.18,default,2.0,16.16,14.89,15.8,False,O,17.29,measured,16.16,17.55736848044192,0.4535,72.1651,72.1651,54.9125,76.5474,76.5474,58.2471,unknown,
