site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,37,Ximenia americana,Olacaceae,797865.7544,9729490.389,21.7,13.59,4.59,20141009,False,O,P14,18.1,18.1,feldpausch_regional,0.18,default,-1.0,21.52,18.0,21.7,False,O,13.59,measured,21.52,13.517239099140912,0.8667,105.9869,105.9869,151.7471,103.7327,103.7327,148.5195,
TAC_A01,38,Ximenia americana,Olacaceae,797866.2325,9729490.355,18.0,14.26,6.83,20141009,False,O,P14,16.01,16.01,feldpausch_regional,0.18,default,-1.0,17.82,15.9,18.0,False,O,14.26,measured,17.82,14.164557641621565,0.8667,77.1211,77.1211,110.4184,75.1288,75.1288,107.5659,
TAC_A01,39,Ximenia americana,Olacaceae,797865.6078,9729490.685,22.0,12.23,5.15,20141009,False,O,P14,18.26,18.26,feldpausch_regional,0.18,default,-1.0,21.82,18.16,22.0,False,O,12.23,measured,21.82,12.165600774735983,0.8667,98.2196,98.2196,140.6261,96.1602,96.1602,137.6777,
TAC_A01,40,Ximenia americana,Olacaceae,797867.7775,9729489.428,10.6,8.33,4.18,20141009,False,O,P14,11.08,11.08,feldpausch_regional,0.18,default,-1.0,10.42,10.94,10.6,False,O,8.33,measured,10.42,8.22783245814587,0.8667,16.2333,16.2333,23.2421,15.5116,15.5116,22.2088,
TAC_A01,41,Ximenia americana,Olacaceae,797876.3416,9729484.901,9.6,6.06,3.14,20141009,False,O,P14,10.31,10.31,feldpausch_regional,0.18,default,-1.0,9.42,10.17,9.6,False,O,6.06,measured,9.42,5.977035491392247,0.8667,9.8073,9.8073,14.0416,9.3252,9.3252,13.3514,
TAC_A01,42,Ximenia americana,Olacaceae,797870.6859,9729487.665,9.0,9.73,4.81,20141009,False,O,P14,9.84,9.84,feldpausch_regional,0.18,default,-1.0,8.82,9.69,9.0,False,O,9.73,measured,8.82,9.586967986419074,0.8667,13.7259,13.7259,19.6521,13.0058,13.0058,18.6211,
TAC_A01,43,Ximenia americana,Olacaceae,797870.9533,9729487.523,7.6,6.73,3.51,20141009,False,O,P14,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,O,6.73,measured,7.42,6.610982288369562,0.8667,6.8858,6.8858,9.8587,6.4576,6.4576,9.2456,
TAC_A01,44,Ximenia americana,Olacaceae,797871.4711,9729487.702,15.0,12.24,5.9,20141009,False,O,P14,14.15,14.15,feldpausch_regional,0.18,default,-1.0,14.82,14.03,15.0,False,O,12.24,measured,14.82,12.138682197495505,0.8667,46.5442,46.5442,66.6398,45.0929,45.0929,64.5618,
TAC_A01,45,Ximenia americana,Olacaceae,797871.3818,9729487.749,15.4,10.6,4.48,20141009,False,O,P14,14.41,14.41,feldpausch_regional,0.18,default,-1.0,15.22,14.29,15.4,False,O,10.6,measured,15.22,10.514883531025887,0.8667,42.5794,42.5794,60.9632,41.2872,41.2872,59.113,
TAC_A01,46,Ximenia americana,Olacaceae,797873.5263,9729485.814,11.9,13.48,6.49,20141009,False,O,P14,12.03,12.03,feldpausch_regional,0.18,default,-1.0,11.72,11.9,11.9,False,O,13.48,measured,11.72,13.334756752136817,0.8667,32.5466,32.5466,46.5987,31.2603,31.2603,44.757,
TAC_A01,47,Ximenia americana,Olacaceae,797874.2262,9729485.904,8.1,7.72,2.25,20141009,False,O,P14,9.1,9.1,feldpausch_regional,0.18,default,-1.0,7.92,8.95,8.1,False,O,7.72,measured,7.92,7.592628830896907,0.8667,8.9153,8.9153,12.7646,8.3953,8.3953,12.02,
TAC_A01,48,Ximenia americana,Olacaceae,797874.4427,9729486.02,6.2,7.58,3.65,20141009,False,O,P14,7.45,7.45,feldpausch_regional,0.18,default,-1.0,6.02,7.29,6.2,False,O,7.58,measured,6.0200000000000005,7.412969301044604,0.8667,5.1972,5.1972,7.4411,4.8012,4.8012,6.8741,
TAC_A01,49,Ximenia americana,Olacaceae,797874.5319,9729485.973,10.7,9.2,3.75,20141009,False,O,P14,11.15,11.15,feldpausch_regional,0.18,default,-1.0,10.52,11.02,10.7,False,O,9.2,measured,10.52,9.088336691144333,0.8667,18.2169,18.2169,26.0821,17.4147,17.4147,24.9336,
TAC_A01,50,Ximenia americana,Olacaceae,797876.4704,9729485.066,17.3,9.08,1.86,20141009,False,O,P14,15.59,15.59,feldpausch_regional,0.18,default,-1.0,17.12,15.48,17.3,False,O,9.08,measured,17.12,9.016326117968214,0.8667,45.9429,45.9429,65.7789,44.7063,44.7063,64.0084,
TAC_A01,51,Cecropia ficifolia,Urticaceae,797876.7231,9729484.582,12.6,12.56,9.39,20141009,False,O,P14,12.53,12.53,feldpausch_regional,0.18,default,-1.0,12.42,12.4,12.6,False,O,12.56,measured,12.42,12.433125209656422,0.266,33.9624,33.9624,15.3535,32.6961,32.6961,14.781,
TAC_A01,52,Cecropia ficifolia,Urticaceae,797876.5694,9729484.546,10.8,10.71,7.04,20141009,False,O,P14,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,O,10.71,measured,10.620000000000001,10.581351260240298,0.266,21.5168,21.5168,9.7272,20.5782,20.5782,9.3029,
TAC_A01,53,Cecropia ficifolia,Urticaceae,797876.594,9729484.416,11.7,8.48,5.92,20141009,False,O,P14,11.89,11.89,feldpausch_regional,0.18,default,-1.0,11.52,11.76,11.7,False,O,8.48,measured,11.52,8.386871652617854,0.266,20.0297,20.0297,9.0549,19.2243,19.2243,8.6908,
TAC_A01,54,Cecropia ficifolia,Urticaceae,797876.6185,9729484.286,11.8,8.86,7.07,20141009,False,O,P14,11.96,11.96,feldpausch_regional,0.18,default,-1.0,11.62,11.83,11.8,False,O,8.86,measured,11.620000000000001,8.763625117758343,0.266,21.2554,21.2554,9.609,20.4081,20.4081,9.226,
TAC_A01,55,Euterpe oleracea,Arecaceae,797876.6831,9729484.369,10.8,9.02,6.16,20141009,False,P,P14,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,P,9.02,measured,10.620000000000001,8.911651574917599,0.3877,18.1964,13.0838,13.0838,17.4026,12.4932,12.4932,
TAC_A01,56,Euterpe oleracea,Arecaceae,797877.7446,9729484.276,7.2,9.42,4.4,20141009,False,P,P14,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,9.42,measured,7.0200000000000005,9.243343731233512,0.3877,8.603,4.2932,4.2932,8.0382,4.0047,4.0047,
TAC_A01,57,Euterpe oleracea,Arecaceae,797877.8339,9729484.229,6.0,7.98,4.27,20141009,False,P,P14,7.27,7.27,feldpausch_regional,0.18,default,-1.0,5.82,7.11,6.0,False,P,7.98,measured,5.82,7.797856713026331,0.3877,5.1259,2.6012,2.6012,4.7224,2.3923,2.3923,
TAC_A01,58,Euterpe oleracea,Arecaceae,797877.9881,9729484.265,6.7,8.9,3.77,20141009,False,P,P14,7.9,7.9,feldpausch_regional,0.18,default,-1.0,6.52,7.74,6.7,False,P,8.9,measured,6.5200000000000005,8.719590529364341,0.3877,7.0723,3.5227,3.5227,6.5735,3.2687,3.2687,
TAC_A01,59,Euterpe oleracea,Arecaceae,797878.1016,9729484.088,7.3,11.07,5.92,20141009,False,P,P14,8.43,8.43,feldpausch_regional,0.18,default,-1.0,7.12,8.27,7.3,False,P,11.07,measured,7.12,10.86548121924846,0.3877,10.3456,4.4591,4.4591,9.6758,4.1634,4.1634,
TAC_A01,60,Euterpe oleracea,Arecaceae,797878.1016,9729484.088,6.6,8.04,4.3,20141009,False,P,P14,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,8.04,measured,6.42,7.874359055365632,0.3877,6.2193,3.3801,3.3801,5.774,3.1327,3.1327,
TAC_A01,61,Ximenia americana,Olacaceae,797882.1175,9729481.967,17.9,12.05,3.2,20141009,False,O,P14,15.95,15.95,feldpausch_regional,0.18,default,-1.0,17.72,15.84,17.9,False,O,12.05,measured,17.72,11.968818019403168,0.8667,64.7252,64.7252,92.6704,63.0434,63.0434,90.2626,
TAC_A01,62,Ximenia americana,Olacaceae,797882.7647,9729481.505,14.2,11.59,6.34,20141009,False,O,P14,13.62,13.62,feldpausch_regional,0.18,default,-1.0,14.02,13.5,14.2,False,O,11.59,measured,14.02,11.487824632914593,0.8667,39.6527,39.6527,56.7729,38.3447,38.3447,54.9001,
TAC_A01,63,Ximenia americana,Olacaceae,797882.9206,9729481.543,16.6,8.93,3.65,20141009,False,O,P14,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,8.93,measured,16.42,8.864278193451138,0.8667,41.7006,41.7006,59.705,40.5293,40.5293,58.0279,
TAC_A01,64,Ximenia americana,Olacaceae,797885.0624,9729480.412,21.5,9.55,4.27,20141009,False,O,P14,17.99,17.99,feldpausch_regional,0.18,default,-1.0,21.32,17.9,21.5,False,O,9.55,measured,21.32,9.498293462057504,0.8667,73.7673,73.7673,105.6165,72.1831,72.1831,103.3483,
TAC_A01,65,Ximenia americana,Olacaceae,797885.1517,9729480.365,22.2,12.44,4.62,20141009,False,O,P14,18.37,18.37,feldpausch_regional,0.18,default,-1.0,22.02,18.27,22.2,False,O,12.44,measured,22.02,12.37521052137133,0.8667,101.6451,101.6451,145.5306,99.534,99.534,142.5081,
TAC_A01,66,Ximenia americana,Olacaceae,797885.5979,9729480.13,10.1,6.54,1.86,20141009,False,O,P14,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,O,6.54,measured,9.92,6.455359434805607,0.8667,11.6654,11.6654,16.702,11.1207,11.1207,15.9222,
TAC_A01,67,Euterpe oleracea,Arecaceae,797887.8289,9729478.952,5.6,6.73,1.89,20141009,False,P,P14,6.9,6.9,feldpausch_regional,0.18,default,-1.0,5.42,6.73,5.6,False,P,6.73,measured,5.42,6.564613997991248,0.3877,3.7937,2.1519,2.1519,3.4739,1.9671,1.9671,
TAC_A01,68,Euterpe oleracea,Arecaceae,797883.2781,9729486.367,7.2,6.67,2.53,20141009,False,P,P14,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,6.67,measured,7.0200000000000005,6.544915359588909,0.3877,6.1422,4.2932,4.2932,5.739,4.0047,4.0047,
TAC_A01,69,Euterpe oleracea,Arecaceae,797883.1875,9729486.412,7.2,7.96,3.14,20141009,False,P,P14,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,P,7.96,measured,7.0200000000000005,7.810723577560378,0.3877,7.299,4.2932,4.2932,6.8199,4.0047,4.0047,
TAC_A01,70,Euterpe oleracea,Arecaceae,797874.671,9729490.67,10.0,9.88,4.92,20141009,False,P,P14,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,P,9.88,measured,9.82,9.750714090649362,0.3877,17.1137,10.5895,10.5895,16.3065,10.0739,10.0739,
TAC_A01,71,Ximenia americana,Olacaceae,797874.3992,9729490.806,16.7,11.77,2.8,20141009,False,O,P14,15.22,15.22,feldpausch_regional,0.18,default,-1.0,16.52,15.11,16.7,False,O,11.77,measured,16.52,11.68398185140012,0.8667,55.2435,55.2435,79.095,53.7013,53.7013,76.887,
TAC_A01,72,Ximenia americana,Olacaceae,797874.5246,9729490.966,15.2,8.41,2.97,20141009,False,O,P14,14.28,14.28,feldpausch_regional,0.18,default,-1.0,15.02,14.16,15.2,False,O,8.41,measured,15.02,8.34144114070062,0.8667,33.1147,33.1147,47.412,32.0961,32.0961,45.9536,
TAC_A01,73,Ximenia americana,Olacaceae,797874.1338,9729491.272,20.6,12.04,7.0,20141009,False,O,P14,17.5,17.5,feldpausch_regional,0.18,default,-1.0,20.42,17.4,20.6,False,O,12.04,measured,20.42,11.971365539981658,0.8667,85.0787,85.0787,121.8117,83.1683,83.1683,119.0764,
TAC_A01,74,Ximenia americana,Olacaceae,797874.0368,9729490.987,15.0,13.0,6.35,20141009,False,O,P14,14.15,14.15,feldpausch_regional,0.18,default,-1.0,14.82,14.03,15.0,False,O,13.0,measured,14.82,12.892391222830193,0.8667,49.3628,49.3628,70.6753,47.8236,47.8236,68.4715,
TAC_A01,75,Ximenia americana,Olacaceae,797874.3778,9729491.262,18.0,11.07,5.39,20141009,False,O,P14,16.01,16.01,feldpausch_regional,0.18,default,-1.0,17.82,15.9,18.0,False,O,11.07,measured,17.82,10.995908351525296,0.8667,60.2339,60.2339,86.24,58.6778,58.6778,84.0122,
TAC_A01,76,Ximenia americana,Olacaceae,797868.8131,9729494.137,10.8,6.92,3.3,20141009,False,O,P14,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,O,6.92,measured,10.620000000000001,6.836876818007736,0.8667,14.0491,14.0491,20.1148,13.4362,13.4362,19.2373,
TAC_A01,77,Ximenia americana,Olacaceae,797869.4485,9729493.822,14.0,12.92,5.05,20141009,False,O,P14,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,O,12.92,measured,13.82,12.804234509570556,0.8667,42.884,42.884,61.3992,41.4486,41.4486,59.3441,
TAC_A01,78,Ximenia americana,Olacaceae,797868.9039,9729494.092,20.1,11.41,4.53,20141009,False,O,P14,17.22,17.22,feldpausch_regional,0.18,default,-1.0,19.92,17.12,20.1,False,O,11.41,measured,19.92,11.343012436342601,0.8667,76.9503,76.9503,110.1738,75.1776,75.1776,107.6357,
TAC_A01,79,Ximenia americana,Olacaceae,797868.2989,9729494.285,10.1,5.86,3.3,20141009,False,O,P14,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,O,5.86,measured,9.92,5.7841599828686325,0.8667,10.4801,10.4801,15.0049,9.9907,9.9907,14.3043,
TAC_A01,80,Ximenia americana,Olacaceae,797867.724,9729494.678,6.5,3.56,2.16,20141009,False,O,P14,7.72,7.72,feldpausch_regional,0.18,default,-1.0,6.32,7.56,6.5,False,O,3.56,measured,6.32,3.4854400905477214,0.8667,2.7257,2.7257,3.9026,2.5276,2.5276,3.6189,
TAC_A01,81,Euterpe oleracea,Arecaceae,797868.779,9729498.601,8.0,6.65,2.28,20141009,False,P,P14,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,P,6.65,measured,7.82,6.538785271200869,0.3877,7.5226,5.7351,5.7351,7.0782,5.3874,5.3874,
TAC_A01,82,Euterpe oleracea,Arecaceae,797868.6869,9729498.645,9.2,9.19,4.57,20141009,False,P,P14,10.0,10.0,feldpausch_regional,0.18,default,-1.0,9.02,9.85,9.2,False,P,9.19,measured,9.02,9.058135004076414,0.3877,13.551,8.4208,8.4208,12.8556,7.9757,7.9757,
TAC_A01,83,Euterpe oleracea,Arecaceae,797868.5948,9729498.688,9.0,9.84,3.83,20141009,False,P,P14,9.84,9.84,feldpausch_regional,0.18,default,-1.0,8.82,9.69,9.0,False,P,9.84,measured,8.82,9.695350974960295,0.3877,13.8773,7.9272,7.9272,13.1493,7.4991,7.4991,
TAC_A01,84,Euterpe oleracea,Arecaceae,797868.4431,9729498.655,9.7,8.56,4.33,20141009,False,P,P14,10.39,10.39,feldpausch_regional,0.18,default,-1.0,9.52,10.25,9.7,False,P,8.56,measured,9.52,8.444144270424884,0.3877,14.0195,9.7392,9.7392,13.3376,9.2505,9.2505,
TAC_A01,85,Ximenia americana,Olacaceae,797868.9956,9729498.395,9.2,7.57,2.53,20141009,False,O,P14,10.0,10.0,feldpausch_regional,0.18,default,-1.0,9.02,9.85,9.2,False,O,7.57,measured,9.02,7.4613799761543484,0.8667,11.2143,11.2143,16.0561,10.6389,10.6389,15.2322,
TAC_A01,86,Euterpe oleracea,Arecaceae,797877.4386,9729494.536,6.6,8.15,2.98,20141009,False,P,P14,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,8.15,measured,6.42,7.982092823536059,0.3877,6.3023,3.3801,3.3801,5.8511,3.1327,3.1327,
TAC_A01,87,Euterpe oleracea,Arecaceae,797877.468,9729494.413,8.5,9.76,4.96,20141009,False,P,P14,9.43,9.43,feldpausch_regional,0.18,default,-1.0,8.32,9.29,8.5,False,P,9.76,measured,8.32,9.607238435124064,0.3877,12.3137,6.7748,6.7748,11.6294,6.3878,6.3878,
TAC_A01,88,Euterpe oleracea,Arecaceae,797877.6229,9729494.45,5.3,7.01,2.78,20141009,False,P,P14,6.62,6.62,feldpausch_regional,0.18,default,-1.0,5.12,6.44,5.3,False,P,7.01,measured,5.12,6.827307654382779,0.3877,3.5454,1.8497,1.8497,3.2299,1.6821,1.6821,
TAC_A01,89,Euterpe oleracea,Arecaceae,797877.715,9729494.407,7.8,9.52,4.34,20141009,False,P,P14,8.85,8.85,feldpausch_regional,0.18,default,-1.0,7.62,8.7,7.8,False,P,9.52,measured,7.62,9.356333340223655,0.3877,10.162,5.3496,5.3496,9.5463,5.0171,5.0171,
TAC_A01,90,Ximenia americana,Olacaceae,797881.7684,9729492.504,18.1,12.2,5.27,20141009,False,O,P14,16.07,16.07,feldpausch_regional,0.18,default,-1.0,17.92,15.96,18.1,False,O,12.2,measured,17.92,12.118876955610093,0.8667,66.9478,66.9478,95.8527,65.2283,65.2283,93.3907,
TAC_A01,91,Ximenia americana,Olacaceae,797882.0813,9729492.582,17.4,9.81,4.35,20141009,False,O,P14,15.65,15.65,feldpausch_regional,0.18,default,-1.0,17.22,15.54,17.4,False,O,9.81,measured,17.22,9.741670565123009,0.8667,50.1051,50.1051,71.7381,48.7645,48.7645,69.8187,
TAC_A01,92,Ximenia americana,Olacaceae,797889.7329,9729489.0,7.1,10.98,4.48,20141009,False,O,P14,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,O,10.98,measured,6.92,10.770946089574977,0.8667,9.7218,9.7218,13.9192,9.0746,9.0746,12.9926,
TAC_A01,93,Ximenia americana,Olacaceae,797889.9173,9729488.914,20.1,11.99,7.03,20141009,False,O,P14,17.22,17.22,feldpausch_regional,0.18,default,-1.0,19.92,17.12,20.1,False,O,11.99,measured,19.92,11.919607284114617,0.8667,80.7657,80.7657,115.6365,78.9051,78.9051,112.9726,
TAC_A01,94,Ximenia americana,Olacaceae,797889.7329,9729489.0,10.4,4.13,0.22,20141009,False,O,P14,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,4.13,measured,10.22,4.07825986897278,0.8667,7.8864,7.8864,11.2913,7.5289,7.5289,10.7795,
TAC_A01,95,Ximenia americana,Olacaceae,797890.3782,9729488.698,19.9,14.03,4.74,20141009,False,O,P14,17.11,17.11,feldpausch_regional,0.18,default,-1.0,19.72,17.01,19.9,False,O,14.03,measured,19.72,13.946639605344432,0.8667,92.3316,92.3316,132.196,90.1823,90.1823,129.1187,
TAC_A01,96,Ximenia americana,Olacaceae,797891.2079,9729488.31,18.9,11.89,5.09,20141009,False,O,P14,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,11.89,measured,18.72,11.814881786929234,0.8667,71.0381,71.0381,101.7091,69.2935,69.2935,99.2112,
TAC_A01,97,Ximenia americana,Olacaceae,797899.6898,9729491.133,24.2,13.19,5.45,20141009,False,O,P14,19.4,19.4,feldpausch_regional,0.18,default,-1.0,24.02,19.31,24.2,False,O,13.19,measured,24.02,13.128181514871844,0.8667,127.3583,127.3583,182.3456,124.9415,124.9415,178.8854,
TAC_A01,98,Euterpe oleracea,Arecaceae,797888.1276,9729496.142,5.8,8.58,3.49,20141009,False,P,P14,7.09,7.09,feldpausch_regional,0.18,default,-1.0,5.62,6.92,5.8,False,P,8.58,measured,5.62,8.376917910966165,0.3877,5.1494,2.3698,2.3698,4.7302,2.1731,2.1731,
TAC_A01,99,Ximenia americana,Olacaceae,797886.8116,9729496.712,17.9,13.16,4.44,20141009,False,O,P14,15.95,15.95,feldpausch_regional,0.18,default,-1.0,17.72,15.84,17.9,False,O,13.16,measured,17.72,13.071339845256903,0.8667,70.5381,70.5381,100.9931,68.7053,68.7053,98.369,
TAC_A01,100,Ximenia americana,Olacaceae,797886.5296,9729496.834,13.7,12.94,4.17,20141009,False,O,P14,13.29,13.29,feldpausch_regional,0.18,default,-1.0,13.52,13.17,13.7,False,O,12.94,measured,13.52,12.8211491521229,0.8667,41.1706,41.1706,58.9461,39.7616,39.7616,56.9288,
TAC_A01,101,Ximenia americana,Olacaceae,797886.3416,9729496.916,7.2,9.85,5.4,20141009,False,O,P14,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,O,9.85,measured,7.0200000000000005,9.665279803890668,0.8667,8.986,8.986,12.8658,8.3961,8.3961,12.0212,
TAC_A01,102,Ximenia americana,Olacaceae,797885.9707,9729497.408,8.7,6.93,4.62,20141009,False,O,P14,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,6.93,measured,8.52,6.824263248327531,0.8667,9.2248,9.2248,13.2077,8.724,8.724,12.4907,
TAC_A01,103,Ximenia americana,Olacaceae,797885.6836,9729497.201,10.8,7.25,3.07,20141009,False,O,P14,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,O,7.25,measured,10.620000000000001,7.162912851236429,0.8667,14.7026,14.7026,21.0505,14.0612,14.0612,20.1322,
TAC_A01,104,Ximenia americana,Olacaceae,797885.4956,9729497.282,9.6,6.1,3.66,20141009,False,O,P14,10.31,10.31,feldpausch_regional,0.18,default,-1.0,9.42,10.17,9.6,False,O,6.1,measured,9.42,6.016487870873384,0.8667,9.8704,9.8704,14.132,9.3853,9.3853,13.4374,
TAC_A01,105,Ximenia americana,Olacaceae,797885.3076,9729497.364,15.8,13.91,4.64,20141009,False,O,P14,14.66,14.66,feldpausch_regional,0.18,default,-1.0,15.62,14.55,15.8,False,O,13.91,measured,15.620000000000001,13.801572850693418,0.8667,58.3615,58.3615,83.5593,56.6365,56.6365,81.0895,
TAC_A01,106,Ximenia americana,Olacaceae,797885.0897,9729497.568,19.7,12.94,5.91,20141009,False,O,P14,17.0,17.0,feldpausch_regional,0.18,default,-1.0,19.52,16.89,19.7,False,O,12.94,measured,19.52,12.862182923699878,0.8667,83.6578,83.6578,119.7773,81.6899,81.6899,116.9598,
TAC_A01,107,Ximenia americana,Olacaceae,797884.9957,9729497.609,6.1,4.43,2.29,20141009,False,O,P14,7.36,7.36,feldpausch_regional,0.18,default,-1.0,5.92,7.2,6.1,False,O,4.43,measured,5.92,4.3306625354347545,0.8667,2.9807,2.9807,4.2676,2.7499,2.7499,3.9371,
TAC_A01,108,Ximenia americana,Olacaceae,797884.9016,9729497.649,16.9,11.66,4.89,20141009,False,O,P14,15.35,15.35,feldpausch_regional,0.18,default,-1.0,16.72,15.24,16.9,False,O,11.66,measured,16.72,11.575962910760747,0.8667,56.0265,56.0265,80.2161,54.4816,54.4816,78.0041,
TAC_A01,109,Ximenia americana,Olacaceae,797883.115,9729498.422,7.0,5.01,3.95,20141009,False,O,P14,8.17,8.17,feldpausch_regional,0.18,default,-1.0,6.82,8.01,7.0,False,O,5.01,measured,6.82,4.91313672958339,0.8667,4.3968,4.3968,6.2951,4.0999,4.0999,5.8701,
TAC_A01,110,Ximenia americana,Olacaceae,797883.021,9729498.463,5.1,5.46,2.93,20141009,False,O,P14,6.43,6.43,feldpausch_regional,0.18,default,-1.0,4.92,6.25,5.1,False,O,5.46,measured,4.92,5.311753557211615,0.8667,2.5771,2.5771,3.6898,2.3389,2.3389,3.3487,
TAC_A01,111,Ximenia americana,Olacaceae,797881.2343,9729499.236,21.2,11.07,5.39,20141009,False,O,P14,17.83,17.83,feldpausch_regional,0.18,default,-1.0,21.02,17.73,21.2,False,O,11.07,measured,21.02,11.00903824260082,0.8667,82.9004,82.9004,118.6928,81.0937,81.0937,116.1061,
TAC_A01,112,Ximenia americana,Olacaceae,797881.0149,9729499.438,7.0,3.84,3.35,20141009,False,O,P14,8.17,8.17,feldpausch_regional,0.18,default,-1.0,6.82,8.01,7.0,False,O,3.84,measured,6.82,3.7657574933333766,0.8667,3.3916,3.3916,4.8559,3.1626,3.1626,4.528,
TAC_A01,113,Euterpe oleracea,Arecaceae,797875.7804,9729501.595,7.1,9.5,5.47,20141009,False,P,P14,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,P,9.5,measured,6.92,9.31912457659037,0.3877,8.4406,4.1313,4.1313,7.8788,3.8498,3.8498,
TAC_A01,114,Euterpe oleracea,Arecaceae,797875.6864,9729501.636,7.9,9.88,4.63,20141009,False,P,P14,8.94,8.94,feldpausch_regional,0.18,default,-1.0,7.72,8.79,7.9,False,P,9.88,measured,7.720000000000001,9.712485077800181,0.3877,10.8022,5.5402,5.5402,10.156,5.2001,5.2001,
TAC_A01,115,Euterpe oleracea,Arecaceae,797875.7473,9729501.713,7.0,9.38,4.23,20141009,False,P,P14,8.17,8.17,feldpausch_regional,0.18,default,-1.0,6.82,8.01,7.0,False,P,9.38,measured,6.82,9.198647210277885,0.3877,8.1089,3.9734,3.9734,7.5614,3.6988,3.6988,
TAC_A01,116,Euterpe oleracea,Arecaceae,797875.5924,9729501.676,6.6,9.17,4.47,20141009,False,P,P14,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,P,9.17,measured,6.42,8.981078673843639,0.3877,7.071,3.3801,3.3801,6.5647,3.1327,3.1327,
TAC_A01,117,Euterpe oleracea,Arecaceae,797875.4983,9729501.717,9.1,9.95,5.11,20141009,False,P,P14,9.92,9.92,feldpausch_regional,0.18,default,-1.0,8.92,9.77,9.1,False,P,9.95,measured,8.92,9.805501417667339,0.3877,14.3346,8.1717,8.1717,13.5909,7.7351,7.7351,
TAC_A01,118,Euterpe oleracea,Arecaceae,797875.5258,9729501.913,8.4,7.43,2.83,20141009,False,P,P14,9.35,9.35,feldpausch_regional,0.18,default,-1.0,8.22,9.2,8.4,False,P,7.43,measured,8.22,7.312190594858886,0.3877,9.2202,6.558,6.558,8.7016,6.179,6.179,
TAC_A01,119,Euterpe oleracea,Arecaceae,797875.4043,9729501.758,5.2,5.55,2.18,20141009,False,P,P14,6.52,6.52,feldpausch_regional,0.18,default,-1.0,5.02,6.35,5.2,False,P,5.55,measured,5.0200000000000005,5.402392534265175,0.3877,2.7198,1.7554,1.7554,2.4731,1.5934,1.5934,
TAC_A01,120,Euterpe oleracea,Arecaceae,797874.652,9729502.083,6.0,7.38,2.81,20141009,False,P,P14,7.27,7.27,feldpausch_regional,0.18,default,-1.0,5.82,7.11,6.0,False,P,7.38,measured,5.82,7.2115516970093125,0.3877,4.7494,2.6012,2.6012,4.3755,2.3923,2.3923,
TAC_A01,121,Euterpe oleracea,Arecaceae,797875.4043,9729501.758,5.3,4.68,2.2,20141009,False,P,P14,6.62,6.62,feldpausch_regional,0.18,default,-1.0,5.12,6.44,5.3,False,P,4.68,measured,5.12,4.558031358418175,0.3877,2.3901,1.8497,1.8497,2.1773,1.6821,1.6821,
